"Week","SNFG","Reference","Product","Sediaan","Unit of Measure","Scheduled Start Date","Scheduled Finished Date","State","Manufacturing Order","Manufacturing Order/Finished Product/Lot/Serial Number"
"1","TC-PMN20-MO/I0001","MO-TC-PMN20-BULK/I0001","[TC-PMN20-BULK] Powerstay Matte Powder Foundation N20 Ivory","P","kg","2023-01-02","2023-01-06","Done","MO/220058359","AJ03A"
"1","TC-PMN20-MO/I0002","MO-TC-PMN20-BULK/I0002","[TC-PMN20-BULK] Powerstay Matte Powder Foundation N20 Ivory","P","kg","2023-01-03","2023-01-06","Done","MO/220058898","AJ06A"
"1","TC-RR3LLF01-W/I0002","MO-TC-R3LLF01-BULK/I0002","[TC-R3LLF01-BULK] Wardah Lightening Powder Foundation Light Feel 01 Light Beige","P","kg","2023-01-05","2023-01-06","Done","MO/220058942","AJ17B"
"1","TC-RR3LLF02-W/I0002","MO-TC-R3LLF02-BULK/I0002","[TC-R3LLF02-BULK] Wardah Lightening Powder Foundation Light Feel 02 Golden Beige","P","kg","2023-01-05","2023-01-06","Done","MO/220058941","AJ13A"
"1","TC-RR3LLF04-W/I0002","MO-TC-R3LLF04-BULK/I0002","[TC-R3LLF04-BULK] Wardah Lightening Powder Foundation Light Feel 04 Natural","P","kg","2023-01-05","2023-01-06","Done","MO/230000090","AJ07A"
"1","TC-PMW12-MO/I0001","MO-TC-PMW12-BULK/I0001","[TC-PMW12-BULK] MAKE OVER Powerstay Matte Powder Foundation W12 Warm Marble","P","kg","2023-01-02","2023-01-06","Done","MO/220058407","AJ03A"
"1","TC-PMW21-MO/I0001","MO-TC-PMW21-BULK/I0001","[TC-PMW21-BULK] MAKE OVER Powerstay Matte Powder Foundation W21 Coral Ivory","P","kg","2023-01-02","2023-01-06","Done","MO/220058452","AJ03A"
"1","TC-PMW22-MO12G/I0001","MO-TC-PMW22-BULK/I0001","[TC-PMW22-BULK] Make Over Powerstay Matte Powder Foundation W22 Warm Ivory","P","kg","2023-01-02","2023-01-06","Done","MO/220058366","AJ05A"
"1","TC-PMW32-MO/I0001","MO-TC-PMW32-BULK/I0001","[TC-PMW32-BULK] MAKE OVER Powerstay Matte Powder Foundation W32 Warm Beige","P","kg","2023-01-02","2023-01-06","Done","MO/220058381","AJ02A"
"1","TC-PMW32-MO/I0002","MO-TC-PMW32-BULK/I0002","[TC-PMW32-BULK] MAKE OVER Powerstay Matte Powder Foundation W32 Warm Beige","P","kg","2023-01-03","2023-01-06","Done","MO/220058899","AJ05A"
"1","TC-PMW50-MO/I0001","MO-TC-PMW50-BULK/I0001","[TC-PMW50-BULK] Make Over Powerstay Matte Powder Foundation W50 Creme Tan","P","kg","2023-01-02","2023-01-06","Done","MO/220058447","AJ07A"
"1","TC-RPC03-MO12G/I0001","MO-TC-PC03-BULK/I0001","[TC-PC03-BULK] PERFECT COVER TWC 03 MAPLE","P","kg","2023-01-02","2023-01-06","Done","MO/220058457","AJ03A"
"1","TC-RPC08-MO12G/I0001","MO-TC-PC08-BULK/I0001","[TC-PC08-BULK] PERFECT COVER TWC 08 HONEY","P","kg","2023-01-05","2023-01-09","Done","MO/220058944","AJ06A"
"1","B-DMCP01-EM/I0001","MO-B-DMCP01-BULK/I0001","[B-DMCP01-BULK] EMINA Daily Matte Compact Powder 01 Light","P","kg","2023-01-02","2023-01-06","Done","MO/220058441","AJ03A"
"1","B-SFLP-EM8G/I0001","MO-B-ESFBBLP-BULK/I0001","[B-ESFBBLP-BULK] Everyday Shine Free BB Loose Powder","P","kg","2023-01-06","2023-01-11","Done","MO/220058963","AJ10A"
"1","TC-IPPF04-W/I0001","MO-TC-IPPF04-BULK/I0001","[TC-IPPF04-BULK] Instaperfect Matte Fit Powder Foundation 33 Warm Olive","P","kg","2023-01-06","2023-01-10","Done","MO/220058960","AJ08A"
"1","TC-RIPPF02-W/I0001","MO-TC-IPPF02-BULK/I0001","[TC-IPPF02-BULK] Instaperfect Matte Fit Powder Foundation 22 Light Ivory","P","kg","2023-01-06","2023-01-11","Done","MO/220058961","AJ09A"
"1","TC-RIPPF03-W/I0001","MO-TC-IPPF03-BULK/I0001","[TC-IPPF03-BULK] Instaperfect Matte Fit Powder Foundation 32 True Beige","P","kg","2023-01-06","2023-01-12","Done","MO/220058962","AJ09A"
"1","MY-TCIPPF04-W/I0001","MO-TC-IPPF04-BULK/I0002","[TC-IPPF04-BULK] Instaperfect Matte Fit Powder Foundation 33 Warm Olive","P","kg","2023-01-04","2023-01-09","Done","MO/220058926","AJ05A"
"1","MY-TCIPPF04-W/I0002","MO-TC-IPPF04-BULK/I0003","[TC-IPPF04-BULK] Instaperfect Matte Fit Powder Foundation 33 Warm Olive","P","kg","2023-01-05","2023-01-09","Done","MO/220058939","AJ06A"
"1","MY-TCIPPF04-W/I0003","MO-TC-IPPF04-BULK/I0004","[TC-IPPF04-BULK] Instaperfect Matte Fit Powder Foundation 33 Warm Olive","P","kg","2023-01-05","2023-01-09","Done","MO/220058945","AJ06B"
"1","MY-TCIPPF05-W/I0001","MO-TC-IPPF05-BULK/I0001","[TC-IPPF05-BULK] Instaperfect Matte Fit Powder Foundation 43 Creme Sand","P","kg","2023-01-06","2023-01-10","Done","MO/220058964","AJ07A"
"1","MY-TCIPPF05-W/I0002","MO-TC-IPPF05-BULK/I0002","[TC-IPPF05-BULK] Instaperfect Matte Fit Powder Foundation 43 Creme Sand","P","kg","2023-01-06","2023-01-10","Done","MO/220058966","AJ07B"
"1","MY-TCIPPF06-W/I0001","MO-TC-IPPF06-BULK/I0001","[TC-IPPF06-BULK] Instaperfect Matte Fit Powder Foundation 52 Almond","P","kg","2023-01-06","2023-01-11","Done","MO/220058965","AJ09A"
"1","TC-R3LLF01-W/I0001","MO-TC-R3LLF01-BULK/I0003","[TC-R3LLF01-BULK] Wardah Lightening Powder Foundation Light Feel 01 Light Beige","P","kg","2023-01-03","2023-01-06","Done","MO/220058903","AJ04A"
"1","TC-R3LLF02-W/I0001","MO-TC-R3LLF02-BULK/I0003","[TC-R3LLF02-BULK] Wardah Lightening Powder Foundation Light Feel 02 Golden Beige","P","kg","2023-01-05","2023-01-07","Done","MO/230000093","AJ06B"
"1","TC-R3LLF02-W/I0002","MO-TC-R3LLF02-BULK/I0004","[TC-R3LLF02-BULK] Wardah Lightening Powder Foundation Light Feel 02 Golden Beige","P","kg","2023-01-05","2023-01-11","Done","MO/230000092","AJ07A"
"1","TC-R3LLF02-W/I0003","MO-TC-R3LLF02-BULK/I0005","[TC-R3LLF02-BULK] Wardah Lightening Powder Foundation Light Feel 02 Golden Beige","P","kg","2023-01-06","2023-01-11","Done","MO/230000095","AJ09A"
"1","TC-R3LLF02-W/I0004","MO-TC-R3LLF02-BULK/I0006","[TC-R3LLF02-BULK] Wardah Lightening Powder Foundation Light Feel 02 Golden Beige","P","kg","2023-01-06","2023-01-11","Done","MO/230000096","AJ09C"
"1","TC-R3LLF02-W/I0005","MO-TC-R3LLF02-BULK/I0007","[TC-R3LLF02-BULK] Wardah Lightening Powder Foundation Light Feel 02 Golden Beige","P","kg","2023-01-06","2023-01-11","Done","MO/230000094","AJ09B"
"1","TC-R3LLF03-W/I0001","MO-TC-R3LLF03-BULK/I0002","[TC-R3LLF03-BULK] Wardah Lightening Powder Foundation Light Feel 03 Sheer Pink","P","kg","2023-01-03","2023-01-06","Done","MO/220058919","AJ05A"
"1","TC-R3LLF03-W/I0002","MO-TC-R3LLF03-BULK/I0003","[TC-R3LLF03-BULK] Wardah Lightening Powder Foundation Light Feel 03 Sheer Pink","P","kg","2023-01-04","2023-01-07","Done","MO/220058927","AJ05B"
"1","TC-R3LEC03-W/I0001","MO-TC-R3LEC03-BULK/I0001","[TC-R3LEC03-BULK] Wardah Lightening Powder Foundation Extra Cover 03 Sheer Pink","P","kg","2023-01-06","2023-01-12","Done","MO/220058968","AJ10A"
"1","TC-RR3LEC02-W/I0001","MO-TC-R3LEC02-BULK/I0001","[TC-R3LEC02-BULK] Wardah Lightening Powder Foundation Extra Cover 02 Golden Beige","P","kg","2023-01-02","2023-01-06","Done","MO/220058470","AJ02A"
"1","TC-RR3LEC04-W/I0001","MO-TC-R3LEC04-BULK/I0001","[TC-R3LEC04-BULK] Wardah Lightening Powder Foundation Extra Cover 04 Natural","P","kg","2023-01-02","2023-01-06","Done","MO/220058475","AJ03A"
"1","B-R3L02B-W/I0001","MO-B-R3L02B-BULK/I0001","[B-R3L02B-BULK] Wardah Lightening Matte Powder 02 Beige","P","kg","2023-01-03","2023-01-06","Done","MO/220058902","AJ03A"
"1","B-R3L02B-W/I0002","MO-B-R3L02B-BULK/I0002","[B-R3L02B-BULK] Wardah Lightening Matte Powder 02 Beige","P","kg","2023-01-03","2023-01-06","Done","MO/220058910","AJ04A"
"1","TWC-CLFTA-W/I0001","MO-TWC-CLFTA-BULK/I0001","[TWC-CLFTA-BULK] Colorfit Velvet Powder Foundation 11C Pink Fair","P","kg","2023-01-03","2023-01-06","Done","MO/220058912","AJ04A"
"1","TWC-CLFTG-W/I0001","MO-TWC-CLFTG-BULK/I0001","[TWC-CLFTG-BULK] Colorfit Velvet Powder Foundation 42N Neutral Sand","P","kg","2023-01-04","2023-01-06","Done","MO/230000074","AJ05A"
"1","TWC-CLFTRA-W/I0001","MO-TWC-CLFTA-BULK/I0002","[TWC-CLFTA-BULK] Colorfit Velvet Powder Foundation 11C Pink Fair","P","kg","2023-01-04","2023-01-06","Done","MO/220058931","AJ05A"
"1","TWC-CLFTRB-W/I0001","MO-TWC-CLFTB-BULK/I0001","[TWC-CLFTB-BULK] Colorfit Velvet Powder Foundation 22N Light Ivory","P","kg","2023-01-04","2023-01-07","Done","MO/220058934","AJ05A"
"1","TWC-CLFTRB-W/I0002","MO-TWC-CLFTB-BULK/I0002","[TWC-CLFTB-BULK] Colorfit Velvet Powder Foundation 22N Light Ivory","P","kg","2023-01-05","2023-01-07","Done","MO/220058947","AJ06A"
"1","TWC-CLFTRC-W/I0001","MO-TWC-CLFTC-BULK/I0001","[TWC-CLFTC-BULK] Colorfit Velvet Powder Foundation 23W Warm Ivory","P","kg","2023-01-05","2023-01-07","Done","MO/220058948","AJ06A"
"1","TWC-CLFTRC-W/I0002","MO-TWC-CLFTC-BULK/I0002","[TWC-CLFTC-BULK] Colorfit Velvet Powder Foundation 23W Warm Ivory","P","kg","2023-01-05","2023-01-07","Done","MO/220058949","AJ06B"
"1","TWC-CLFTRD-W/I0001","MO-TWC-CLFTD-BULK/I0001","[TWC-CLFTD-BULK] Colorfit Velvet Powder Foundation 32N Neutral Beige","P","kg","2023-01-04","2023-01-07","Done","MO/220058929","AJ05A"
"1","TWC-CLFTRE-W/I0001","MO-TWC-CLFTE-BULK/I0001","[TWC-CLFTE-BULK] Colorfit Velvet Powder Foundation 33W Olive Beige","P","kg","2023-01-06","2023-01-09","Done","MO/220058967","AJ08A"
"1","TWC-CLFTRF-W/I0001","MO-TWC-CLFTF-BULK/I0001","[TWC-CLFTF-BULK] Colorfit Velvet Powder Foundation 43W Golden Sand","P","kg","2023-01-05","2023-01-09","Done","MO/220058952","AJ07A"
"1","B-CLCLPB-W/I0001","MO-B-CLCLPB-BULK/I0001","[B-CLCLPB-BULK] Colorfit Mattifying Powder 23W Warm Ivory","P","kg","2023-01-05","2023-01-07","Done","MO/220058943","AJ05A"
"1","MY-RTCRE01-W/I0001","MO-TC-PC02-BULK/I0001","[TC-PC02-BULK] PERFECT COVER TWC 02 CORAL","P","kg","2023-01-02","2023-01-06","Done","MO/220058465","AJ03A"
"1","TC-CPLS02-W/I0001","MO-TC-CPLS02-BULK/I0001","[TC-CPLS02-BULK] WARDAH CRYSTALLURE Precious Luminizing Silk Powder Foundation 12 IVORY","P","kg","2023-01-04","2023-01-07","Done","MO/220058928","AJ04A"
"1","B-R3L02B-W/I0003","MO-B-R3L02B-BULK/I0003","[B-R3L02B-BULK] Wardah Lightening Matte Powder 02 Beige","P","kg","2023-01-03","2023-01-06","Done","MO/220058900","AJ04B"
"1","MY-RTCRE02-W/I0001","MO-TC-PC08-BULK/I0002","[TC-PC08-BULK] PERFECT COVER TWC 08 HONEY","P","kg","2023-01-03","2023-01-06","Done","MO/220058904","AJ04A"
"1","MY-RTCRE02-W/I0002","MO-TC-PC08-BULK/I0003","[TC-PC08-BULK] PERFECT COVER TWC 08 HONEY","P","kg","2023-01-03","2023-01-06","Done","MO/220058905","AJ04B"
"1","TC-RVPMW21-MO/I0001","MO-TC-RVPMW21-BULK/I0001","[TC-RVPMW21-BULK] MAKE OVER Powerstay 24H Matte Powder Foundation W21 Coral Ivory","P","kg","2023-01-06","2023-01-12","Done","MO/230000177","AJ10A"
"1","ES-SPS-MO2G/I0001","MO-ES-SPS-BULK/I0001","[ES-SPS-BULK] Sparkling Powder Silver","P","kg","2023-01-03","2023-01-05","Done","MO/220058907","JJ25058"
"1","B-SPQ-MO13GR/I0001","MO-B-SPQ-BULK/I0001","[B-SPQ-BULK] Shimmering Powder Quartza","P","kg","2023-01-03","2023-01-06","Done","MO/220058909","AJ04A"
"1","BO-CLPPCCC-EM3.5GR/I0001","MO-BO-CLPPCCC-BULK/I0001","[BO-CLPPCCC-BULK] Cheek Lit Pressed Blush Cotton Candy","P","kg","2023-01-03","2023-01-06","Done","MO/220058901","AJ04A"
"1","BO-CLPPPML-EM3.5GR/I0001","MO-BO-CLPPPML-BULK/I0001","[BO-CLPPPML-BULK] Cheek Lit Pressed Blush Marshmallow lady (PBM)","P","kg","2023-01-05","2023-01-10","Done","MO/220058950","AJ05A"
"1","BO-CLPPTVB-EM3.5GR/I0001","MO-BO-CLPPTVB-BULK/I0001","[BO-CLPPTVB-BULK] Cheek Lit Pressed Blush Violet Berry","P","kg","2023-01-05","2023-01-11","Done","MO/220058946","AJ06A"
"1","BO-SKPF01-MO6G/I0001","MO-BO-SPF01-BULK/I0001","[BO-SPF01-BULK] Blush On 01 Pink Fantasist","P","kg","2023-01-02","2023-01-04","Done","MO/220058480","AJ02A"
"1","FA-CLHP-EM/I0001","MO-FA-CLHP-BULK/I0001","[FA-CLHP-BULK] Cheek Lit Highlighter Powder","P","kg","2023-01-07","2023-01-12","Done","MO/220058980","AJ10A"
"1","FA-RGH-MO13G/I0001","MO-FA-RGH-BULK/I0001","[FA-RGH-BULK] Riche Glow Face Highlighter","P","kg","2023-01-02","2023-01-06","Done","MO/220058487","AJ03B"
"1","BO-SKCC08-MO6G/I0001","MO-BO-SCC08-BULK/I0001","[BO-SCC08-BULK] Blush On 08 Cruise Coral","P","kg","2023-01-07","2023-01-12","Done","MO/220058978","AJ10A"
"1","BO-W1A-W4GR/I0001","MO-BO-W1A-01 BULK/I0001","[BO-W1A-01 BULK] BLUSH ON A 01","P","kg","2023-01-03","2023-01-06","Done","MO/220058914","AJ03A"
"1","BO-W1A-W4GR/I0001","MO-BO-W1A-02 BULK/I0001","[BO-W1A-02 BULK] BLUSH ON A 02","P","kg","2023-01-03","2023-01-06","Done","MO/220058915","AJ04A"
"1","BO-W1C-W4GR/I0001","MO-BO-W1C-01-BULK/I0001","[BO-W1C-01-BULK] BLUSH ON C 01","P","kg","2023-01-03","2023-01-09","Done","MO/220058906","AJ04A"
"1","BO-W1C-W4GR/I0001","MO-BO-W1C-02 BULK/I0001","[BO-W1C-02 BULK] BLUSH ON C 02","P","kg","2023-01-03","2023-01-09","Done","MO/220058911","AJ04A"
"1","ES-TIS-MO6G/I0001","MO-ES-T-BULK/I0001","[ES-T-BULK] Shiny Glam Eye Shadow Toast","P","kg","2023-01-02","2023-01-05","Done","MO/220058509","AJ03A"
"1","ES-TIS-MO6G/I0001","MO-ES-RB-MO-BULK/I0001","[ES-RB-MO-BULK] Shiny Glam Eye Shadow Rich Brown","P","kg","2023-01-02","2023-01-05","Done","MO/220058513","AJ03A"
"1","ES-TIS-MO6G/I0001","MO-ES-V-BULK/I0001","[ES-V-BULK] Shiny Glam Eye Shadow Vibrant","P","kg","2023-01-03","2023-01-05","Done","MO/220058918","AJ04A"
"1","ES-TLFS-MO6G/I0001","MO-ES-SV-BULK/I0001","[ES-SV-BULK] Shiny Glam Eye Shadow Silverest","P","kg","2023-01-05","2023-01-11","Done","MO/220058953","AJ05A"
"1","ES-TLFS-MO6G/I0001","MO-ES-PL-BULK/I0001","[ES-PL-BULK] Shiny Glam Eye Shadow Peach Ladylike","P","kg","2023-01-06","2023-01-11","Done","MO/220058969","AJ06A"
"1","ES-TLFS-MO6G/I0001","MO-ES-BS-BULK/I0001","[ES-BS-BULK] Shiny Glam Eye Shadow Black Stiletto","P","kg","2023-01-06","2023-01-11","Done","MO/220058973","AJ06A"
"1","ES-TN-MO6G/I0001","MO-ES-CP-MO BULK/I0001","[ES-CP-MO BULK] Shiny Glam Eye Shadow Copper","P","kg","2023-01-02","2023-01-05","Done","MO/220058495","AJ02A"
"1","ES-W0I-W3,3GR/I0001","MO-ES-W0I-01 BULK/I0001","[ES-W0I-01 BULK] EYE SHADOW I 01","P","kg","2023-01-05","2023-01-11","Done","MO/220058951","AJ05A"
"1","ES-W0I-W3,3GR/I0001","MO-ES-W0I-02 BULK/I0001","[ES-W0I-02 BULK] EYE SHADOW I 02","P","kg","2023-01-05","2023-01-11","Done","MO/220058956","AJ06A"
"1","ES-W0I-W3,3GR/I0001","MO-ES-W0I-03 BULK/I0001","[ES-W0I-03 BULK] EYE SHADOW I 03","P","kg","2023-01-05","2023-01-11","Done","MO/220058954","AJ06A"
"1","FA-UGHP-MO/I0001","MO-FA-UGHP-W-BULK/I0001","[FA-UGHP-W-BULK] Powerstay Ultra Glow Highlighter 01 Stardust","P","kg","2023-01-07","2023-01-13","Done","MO/220058979","AJ10A"
"1","FA-UGHP-MO/I0001","MO-FA-UGHP-P-BULK/I0001","[FA-UGHP-P-BULK] Powerstay Ultra Glow Highlighter 02 Pink Glo","P","kg","2023-01-07","2023-01-13","Done","MO/220058981","AJ11A"
"1","FA-UGHP-MO/I0001","MO-FA-UGHP-G-BULK/I0001","[FA-UGHP-G-BULK] Powerstay Ultra Glow Highlighter 03 Moonbeam","P","kg","2023-01-07","2023-01-13","Done","MO/220058982","AJ11A"
"1","ES-CLPWP-W/I0001","MO-ES-CLPWP-01-BULK/I0001","[ES-CLPWP-01-BULK] Wardah Colorfit Quad Eye Palette 03 Sunlit Blaze 01","P","kg","2023-01-04","2023-01-10","Done","MO/220058933","AJ05A"
"1","ES-CLPWP-W/I0001","MO-ES-CLPWP-02-BULK/I0001","[ES-CLPWP-02-BULK] Wardah Colorfit Quad Eye Palette 03 Sunlit Blaze 02","P","kg","2023-01-04","2023-01-10","Done","MO/220058930","AJ05A"
"1","ES-CLPWP-W/I0001","MO-ES-CLPWP-03-BULK/I0001","[ES-CLPWP-03-BULK] Wardah Colorfit Quad Eye Palette 03 Sunlit Blaze 03","P","kg","2023-01-03","2023-01-10","Done","MO/220058913","AJ04A"
"1","ES-CLPWP-W/I0001","MO-ES-CLPWP-04-BULK/I0001","[ES-CLPWP-04-BULK] Wardah Colorfit Quad Eye Palette 03 Sunlit Blaze 04","P","kg","2023-01-04","2023-01-10","Done","MO/220058932","AJ05A"
"1","ES-EP01-W/I0001","MO-ES-EP01-W-01-BULK/I0001","[ES-EP01-W-01-BULK] Exclusive Eye Shadow Palette 01 Sunset Brown 01","P","kg","2023-01-06","2023-01-11","Done","MO/220058970","AJ07A"
"1","ES-EP01-W/I0001","MO-ES-EP01-W-02-BULK/I0001","[ES-EP01-W-02-BULK] Exclusive EYe Shadow Palette 01 Sunset Brown 02","P","kg","2023-01-05","2023-01-11","Done","MO/220058958","AJ06A"
"1","ES-EP01-W/I0001","MO-ES-EP01-W-03-BULK/I0001","[ES-EP01-W-03-BULK] EXclusive eye Shadow Palette 01 Sunset Brown 03","P","kg","2023-01-06","2023-01-11","Done","MO/220058971","AJ07A"
"1","ES-EP01-W/I0001","MO-ES-EP01-W-04-BULK/I0001","[ES-EP01-W-04-BULK] Exclusive Eye Shadow Palette 01 Sunset Brown 04","P","kg","2023-01-06","2023-01-11","Done","MO/220058977","AJ07A"
"1","ES-EP01-W/I0001","MO-ES-EP01-W-05-BULK/I0001","[ES-EP01-W-05-BULK] Exclusive Eye Shadow Palette 01 Sunset Brown 05","P","kg","2023-01-06","2023-01-11","Done","MO/220058975","AJ07A"
"1","ES-EP01-W/I0001","MO-ES-EP01-W-06-BULK/I0001","[ES-EP01-W-06-BULK] Exclusive Eye Shadow Palette 01 Sunset Brown 06","P","kg","2023-01-06","2023-01-11","Done","MO/230000184","AJ07A"
"1","ES-EP01-W/I0001","MO-ES-EP01-W-07-BULK/I0001","[ES-EP01-W-07-BULK] Exclusive Eye Shadow Palette 01 Sunset Brown 07","P","kg","2023-01-06","2023-01-11","Done","MO/230000187","AJ08A"
"1","ES-EP01-W/I0001","MO-ES-EP01-W-08-BULK/I0001","[ES-EP01-W-08-BULK] Exclusive Eye Shadow Palette 01 Sunset Brown 08","P","kg","2023-01-07","2023-01-11","Done","MO/220058983","AJ08A"
"1","ES-EP01-W/I0002","MO-ES-EP01-W-01-BULK/I0002","[ES-EP01-W-01-BULK] Exclusive Eye Shadow Palette 01 Sunset Brown 01","P","kg","2023-01-07","2023-01-12","Done","MO/220058987","AJ09A"
"1","ES-EP01-W/I0002","MO-ES-EP01-W-02-BULK/I0002","[ES-EP01-W-02-BULK] Exclusive EYe Shadow Palette 01 Sunset Brown 02","P","kg","2023-01-07","2023-01-12","Done","MO/220058984","AJ09A"
"1","ES-EP01-W/I0002","MO-ES-EP01-W-03-BULK/I0002","[ES-EP01-W-03-BULK] EXclusive eye Shadow Palette 01 Sunset Brown 03","P","kg","2023-01-07","2023-01-12","Done","MO/220058985","AJ10A"
"1","ES-EP01-W/I0002","MO-ES-EP01-W-04-BULK/I0002","[ES-EP01-W-04-BULK] Exclusive Eye Shadow Palette 01 Sunset Brown 04","P","kg","2023-01-07","2023-01-12","Done","MO/220058988","AJ09A"
"1","ES-EP01-W/I0002","MO-ES-EP01-W-05-BULK/I0002","[ES-EP01-W-05-BULK] Exclusive Eye Shadow Palette 01 Sunset Brown 05","P","kg","2023-01-07","2023-01-12","Done","MO/220058989","AJ10A"
"1","ES-EP01-W/I0002","MO-ES-EP01-W-06-BULK/I0002","[ES-EP01-W-06-BULK] Exclusive Eye Shadow Palette 01 Sunset Brown 06","P","kg","2023-01-07","2023-01-12","Done","MO/230000185","AJ09A"
"1","ES-EP01-W/I0002","MO-ES-EP01-W-07-BULK/I0002","[ES-EP01-W-07-BULK] Exclusive Eye Shadow Palette 01 Sunset Brown 07","P","kg","2023-01-07","2023-01-12","Done","MO/230000188","AJ08B"
"1","ES-EP01-W/I0002","MO-ES-EP01-W-08-BULK/I0002","[ES-EP01-W-08-BULK] Exclusive Eye Shadow Palette 01 Sunset Brown 08","P","kg","2023-01-07","2023-01-12","Done","MO/220058986","AJ09A"
"1","BO-PPS-MO8X3,5G/I0001","MO-BO-SPF01-BULK/I0002","[BO-SPF01-BULK] Blush On 01 Pink Fantasist","P","kg","2023-01-02","2023-01-06","Done","MO/220058492","AJ02B"
"1","BO-PPS-MO8X3,5G/I0001","MO-BO-SIP02-BULK/I0001","[BO-SIP02-BULK] Blush On 02 Irredescent Pink","P","kg","2023-01-02","2023-01-06","Done","MO/220058504","AJ03A"
"1","BO-PPS-MO8X3,5G/I0001","MO-BO-SPS03-BULK/I0001","[BO-SPS03-BULK] Blush On 03 Promiscious Peach","P","kg","2023-01-02","2023-01-06","Done","MO/220058517","AJ03A"
"1","BO-PPS-MO8X3,5G/I0001","MO-BO-SRE04-BULK/I0001","[BO-SRE04-BULK] Blush On 04 Royal Espresso","P","kg","2023-01-02","2023-01-06","Done","MO/220058868","AJ03A"
"1","BO-PPS-MO8X3,5G/I0001","MO-BO-SBS05-BULK/I0001","[BO-SBS05-BULK] Blush On 05 Brown Strada","P","kg","2023-01-04","2023-01-06","Done","MO/220058938","AJ04A"
"1","BO-PPS-MO8X3,5G/I0001","MO-BO-SCS06-BULK/I0001","[BO-SCS06-BULK] Blush On 06 Caribbean Sunset","P","kg","2023-01-03","2023-01-06","Done","MO/220058916","AJ03B"
"1","BO-PPS-MO8X3,5G/I0001","MO-BO-SSS07-BULK/I0001","[BO-SSS07-BULK] Blush On 07 Scarlet Sheen","P","kg","2023-01-03","2023-01-06","Done","MO/220058917","AJ04A"
"1","BO-PPS-MO8X3,5G/I0001","MO-BO-SCC08-BULK/I0002","[BO-SCC08-BULK] Blush On 08 Cruise Coral","P","kg","2023-01-04","2023-01-06","Done","MO/220058937","AJ04A"
"1","TC-PPHC-MO8X3,5G/I0001","MO-ES-PMB-BULK/I0001","[ES-PMB-BULK] Perfect Matte Eye Shadow Bone","P","kg","2023-01-04","2023-01-11","Done","MO/220058936","AJ05A"
"1","TC-PPHC-MO8X3,5G/I0001","MO-ES-SD-BULK/I0001","[ES-SD-BULK] Perfect Matte Eye Shadow Sand","P","kg","2023-01-04","2023-01-11","Done","MO/220058935","AJ05A"
"1","TC-PPHC-MO8X3,5G/I0001","MO-BO-SPS03-BULK/I0002","[BO-SPS03-BULK] Blush On 03 Promiscious Peach","P","kg","2023-01-05","2023-01-11","Done","MO/220058955","AJ05A"
"1","TC-PPHC-MO8X3,5G/I0001","MO-BO-SST09-BULK/I0001","[BO-SST09-BULK] Blush On 09 Summer Twist","P","kg","2023-01-05","2023-01-11","Done","MO/220058957","AJ06A"
"1","TC-PPHC-MO8X3,5G/I0001","MO-ES-C-BULK/I0001","[ES-C-BULK] Perfect Matte Eye Shadow Cocoa","P","kg","2023-01-05","2023-01-11","Done","MO/220058959","AJ06A"
"1","TC-PPHC-MO8X3,5G/I0001","MO-ES-H-X/I0001","[ES-H-X] Perfect Matte Eye Shadow Hot Stone","P","kg","2023-01-06","2023-01-11","Done","MO/220058974","AJ06A"
"1","TC-PPHC-MO8X3,5G/I0001","MO-TC-PPHC-07-BULK/I0001","[TC-PPHC-07-BULK] Highlight & Contour 07 Cedar","P","kg","2023-01-06","2023-01-11","Done","MO/220058976","AJ07A"
"1","TC-PPHC-MO8X3,5G/I0001","MO-TC-PPHC-08-BULK/I0001","[TC-PPHC-08-BULK] Highlight & Contour 08 Canary","P","kg","2023-01-06","2023-01-11","Done","MO/220058972","AJ06A"
"1","EB-DK01-MO/I0001","MO-EB-DK01C-BULK/I0001","[EB-DK01C-BULK] Make Over Eyebrow Definition Kit 01 Concealer","S","kg","2023-01-07","2023-01-11","Done","MO/220058807","AJ07A"
"1","EB-DK01-MO/I0001","MO-EB-DK-LB-BULK/I0002","[EB-DK-LB-BULK] Eyebrow Definition Kit Light Brown","P","kg","2023-01-02","2023-01-13","Done","MO/220058500","AJ03A"
"1","EB-DK01-MO/I0001","MO-EB-DK-DB-BULK/I0002","[EB-DK-DB-BULK] Eyebrow Definition Kit Dark Brown","P","kg","2023-01-03","2023-01-13","Done","MO/230000073","AJ04A"
"1","L-PTMCD-MO/I0001","MO-L-PTMCD-BULK/I0001","[L-PTMCD-BULK] MAKE OVER Powerstay Transferproof Matte Lip Cream B12 Feisty","S","kg","2023-01-02","2023-01-06","Done","MO/220058854","AJ03A"
"1","A-NTM-W40ML/I0001","MO-A-NTM-BULK/I0001","[A-NTM-BULK] Acnederm Night Treatment Moisturizer Bulk","L","kg","2023-01-05","2023-01-07","Done","MO/220058682","AJ05A"
"1","BBC-HSBBC-EM/I0001","MO-BBC-HSBBC-BULK/I0001","[BBC-HSBBC-BULK] EMINA Daily Matte BB Cream 03 Caramel","L","kg","2023-01-05","2023-01-10","Done","MO/220058683","AJ06A"
"1","BBC-LL-W15ML/I0001","MO-BBC-LL-BULK/I0001","[BBC-LL-BULK] Lightening BB Cream Light","L","kg","2023-01-04","2023-01-09","Done","MO/220058668","AJ05A"
