timestamp,date_correction,coitem,odoo_code,fg_name,snfg,matter_code,matter,qty,line_name,brand,product_status,product_type,due,sub_category,series,date_done,is_done
2023-01-06 07:05,2022-12-22,B-DMCP03-EM,03116,EMINA DAILY MATTE COMPACT POWDER 03 CARAMEL 11 G,B-DMCP03-EM/H0024,P,POWDER,4536,PNP01,EMINA,EXISTING,RELAUNCH,2022-12-23,FACE MAKE UP,DAILY MATTE,2022-12-22,1
2023-01-06 07:05,2022-12-20,B-DMLP01-EM,01895,EMINA DAILY MATTE LOOSE POWDER 01 LIGHT BEIGE 20 G,B-DMLP01-EM/BSH0002,P,POWDER,192,LPP02,EMINA,EXISTING,LAUNCH,2022-12-21,FACE MAKE UP,NO SERIES EMINA,2022-12-20,1
2023-01-06 07:05,2022-12-27,B-DMLP01-EM,01895,EMINA DAILY MATTE LOOSE POWDER 01 LIGHT BEIGE 20 G,B-DMLP01-EM/H0030,P,POWDER,4576,LPP02,EMINA,EXISTING,LAUNCH,2022-12-29,FACE MAKE UP,NO SERIES EMINA,2022-12-27,1
2023-01-06 07:05,2022-12-20,B-DMLP02-EM,01896,EMINA DAILY MATTE LOOSE POWDER 02 NATURAL BEIGE 20 G,B-DMLP02-EM/BSH0017,P,POWDER,192,LPP02,EMINA,EXISTING,LAUNCH,2022-12-21,FACE MAKE UP,NO SERIES EMINA,2022-12-20,1
2023-01-06 07:05,2022-12-19,B-DMLP02-EM,01896,EMINA DAILY MATTE LOOSE POWDER 02 NATURAL BEIGE 20 G,B-DMLP02-EM/H0047,P,POWDER,4960,LPP02,EMINA,EXISTING,LAUNCH,2022-12-21,FACE MAKE UP,NO SERIES EMINA,2022-12-19,1
2023-01-06 07:05,2022-12-27,B-DMLP02-EM,01896,EMINA DAILY MATTE LOOSE POWDER 02 NATURAL BEIGE 20 G,B-DMLP02-EM/H0048,P,POWDER,4960,LPP02,EMINA,EXISTING,LAUNCH,2022-12-29,FACE MAKE UP,NO SERIES EMINA,2022-12-27,1
2023-01-06 07:05,2023-01-05,B-HRFP-MO,02841,MAKE OVER HYDRASTAY RADIANT FINISHING POWDER 8 GR,B-HRFP-MO/H0009,P,POWDER,1152,LPP02,MAKE OVER,EXISTING,LAUNCH,2023-01-05,FACE MAKE UP,HYDRASTAY,2023-01-05,1
2023-01-06 07:05,2022-12-26,B-IPQSP15-W,04166,INSTAPERFECT QUICKMATTE LOOSE POWDER 43 CREME SAND 9 G,B-IPQSP15-W/H0002,P,POWDER,960,LPP02,INSTAPERFECT,NEW PRODUCT,LAUNCH,2022-12-27,FACE MAKE UP,NO SERIES INSTAPERFECT,2022-12-26,1
2023-01-06 07:05,2022-12-23,B-PBTUBB-W,02216,WARDAH PERFECT BRIGHT BB POWDER 50 G,B-PBTUBB-W/H0072,P,POWDER,5925,LPP01,WARDAH,EXISTING,LAUNCH,2022-12-23,FACE MAKE UP,PERFECT BRIGHT,2022-12-23,1
2023-01-06 07:05,2023-01-02,B-PBTUBB-W,02216,WARDAH PERFECT BRIGHT BB POWDER 50 G,B-PBTUBB-W/H0073,P,POWDER,5875,LPP03,WARDAH,EXISTING,LAUNCH,2023-01-06,FACE MAKE UP,PERFECT BRIGHT,2023-01-02,1
