Process code;Routing Type;Item code;Refill code;Bulk code;Bulk size;Bulk size_FM;Priority;Filling/Packing line code;Filling/Packing ALT;Filling/Packing loss rate;Filling/Packing production rate;Filling/Packing production rate with change over;Efficiency of Packing;Pressing code;Pressing ALT.;Pressing loss rate;Pressing production rate;Pressing production rate with change over;Efficiency of Pressing;Shieving code;Shieving ALT.;Shieving loss rate;Shieving production rate;Shieving production rate with change over;Efficiency of Shieving;Grinding code;Grinding ALT.;Grinding loss rate;Grinding production rate;Grinding production rate with change over;Efficiency of Grinding;Mixing code;Mixing ALT.;Mixing loss rate;Mixing production rate;Mixing production rate with change over;Efficiency of Mixing;Weighing code;Weighing ALT.;Weighing loss rate;Weighing production rate;Weighing production rate with change over;Efficiency of Weighing;Labelling line code;Labelling ALT;Labelling loss rate;Labelling production rate;Labelling production rate with change over;Efficiency of Labelling
STD;PR01;TWC-CLFTRG-W;;TWC-CLFTG-BULK;20;20;NOMINAL_LINE;PNP01;1;0.1486;1680;772.16;0.46;;;;;;;RUSSEL01;1;0;1;1;1;PVT06;1;0;0.67;0.44;0.67;PSM06;1;0;0.5;0.36;0.73;PWE01;1;0;1.09;1.09;1;;;;;;
STD;PR01;TWC-CLFTRH-W;;TWC-CLFTH-BULK;20;20;NOMINAL_LINE;PNP01;1;0.1486;1680;772.16;0.46;;;;;;;RUSSEL01;1;0;1;1;1;PVT06;1;0;0.67;0.44;0.67;PSM06;1;0;0.5;0.36;0.73;PWE01;1;0;1.09;1.09;1;;;;;;
STD;PR01;TWC-OMGD-OMG;;TWC-OMGD-BULK;100;100;SECONDARY_LINE;PNP01;1;0.041;3000;2123.27;0.71;;;;;;;RUSSEL01;1;0;1;1;1;PVT05;1;0;0.44;0.33;0.75;PSM04;1;0;0.33;0.25;0.75;PWE01;1;0;0.8;0.8;1;;;;;;
STD;PR01;TWC-OMGD-OMG;;TWC-OMGD-BULK;300;300;NOMINAL_LINE;PNP01;1;0.041;3000;2543.78;0.85;;;;;;;RUSSEL01;1;0;1;1;1;PVT02;1;0;0.13;0.11;0.91;PSM17;1;0;0.29;0.2;0.7;PWE01;1;0;0.46;0.46;1;;;;;;
STD;PR01;TWC-OMGL-OMG;;TWC-OMGL-BULK;10;10;SECONDARY_LINE;PNP01;1;0.82;1800;138.46;0.08;;;;;;;PMS01;1;0;1;1;1;PVT06;1;0;0.67;0.44;0.67;PSM06;1;0;0.67;0.4;0.6;PWE01;1;0;1;1;1;;;;;;
STD;PR01;TWC-OMGL-OMG;;TWC-OMGL-BULK;100;100;SECONDARY_LINE;PNP01;1;0.0885;3000;2091.41;0.7;;;;;;;RUSSEL01;1;0;1;1;1;PVT05;1;0;0.44;0.33;0.75;PSM04;1;0;0.33;0.25;0.75;PWE01;1;0;0.8;0.8;1;;;;;;
STD;PR01;TWC-OMGL-OMG;;TWC-OMGL-BULK;300;300;NOMINAL_LINE;PNP01;1;0.041;3000;2543.78;0.85;;;;;;;RUSSEL01;1;0;1;1;1;PVT02;1;0;0.13;0.11;0.91;PSM17;1;0;0.29;0.2;0.7;PWE01;1;0;0.46;0.46;1;;;;;;
STD;PR01;TWC-OMGM-OMG;;TWC-OMGM-BULK;300;300;NOMINAL_LINE;PNP01;1;0.041;3000;2566.47;0.86;;;;;;;RUSSEL01;1;0;1;1;1;PVT02;1;0;0.13;0.11;0.91;PSM17;1;0;0.29;0.2;0.7;PWE01;1;0;0.46;0.46;1;;;;;;
SFGBulk;PR07;WARN-A450TDMS-BULK;;;20;20;NOMINAL_LINE;;;;;;;;;;;;;;;;;;;PMG09;1;0;0.5;0.17;0.33;PSM19;1;0;1;0.33;0.33;PWE02;1;0;4;4;1;;;;;;
SFGBulk;PR07;WARN-A450TDMS-BULK;;;7;7;SECONDARY_LINE;;;;;;;;;;;;;;;;;;;PMG09;1;0;0.67;0.18;0.27;PSM19;1;0;1;0.33;0.33;PWE02;1;0;4;4;1;;;;;;
SFGBulk;PR07;WARN-RED3ASTDMS-BULK;;;20;20;NOMINAL_LINE;;;;;;;;;;;;;;;;;;;PMG09;1;0;0.5;0.17;0.33;PSM19;1;0;1;0.33;0.33;PWE02;1;0;4;4;1;;;;;;
SFGBulk;PR07;WARN-RED3ASTDMS-BULK;;;7;7;SECONDARY_LINE;;;;;;;;;;;;;;;;;;;PMG09;1;0;0.67;0.18;0.27;PSM19;1;0;1;0.33;0.33;PWE02;1;0;4;4;1;;;;;;
SFGBulk;PR07;WARN-SI217TDMS-BULK;;;20;20;NOMINAL_LINE;;;;;;;;;;;;;;;;;;;PMG09;1;0;0.5;0.17;0.33;PSM19;1;0;1;0.33;0.33;PWE02;1;0;4;4;1;;;;;;
SFGBulk;PR07;WARN-SI217TDMS-BULK;;;7;7;SECONDARY_LINE;;;;;;;;;;;;;;;;;;;PMG09;1;0;0.67;0.18;0.27;PSM19;1;0;1;0.33;0.33;PWE02;1;0;4;4;1;;;;;;
SFGBulk;PR08;WARN-TE--PBULK;;;5;5;NOMINAL_LINE;;;;;;;;;;;;;;;;;;;;;;;;;PSM12;1;0;0.33;0.25;0.75;PWE02;1;0;12;12;1;;;;;;
SFGBulk;PR07;WARN-TETDMS-BULK;;;20;20;NOMINAL_LINE;;;;;;;;;;;;;;;;;;;PMG09;1;0;0.5;0.17;0.33;PSM19;1;0;1;0.33;0.33;PWE02;1;0;4;4;1;;;;;;
SFGBulk;PR07;WARN-TETDMS-BULK;;;7;7;SECONDARY_LINE;;;;;;;;;;;;;;;;;;;PMG09;1;0;0.67;0.18;0.27;PSM19;1;0;1;0.33;0.33;PWE02;1;0;4;4;1;;;;;;
