date_correction,snfg,fg_name,sisa_bulk,overfill,loading_unloading_loss,loss,brand,coitem,line,netto,netto_min
2022-01-25,BP-SJYE-W35ML/H0002,WARDAH SCENTSATION JOYFUL EAU DE TOILETTE 35 ML (PC(S)),0,0,9,UPSTREAM LOSS,WARDAH,BP-SJYE-W35ML,LHL02,,
2022-01-07,BP-SJYE-W35ML/H0001,WARDAH SCENTSATION JOYFUL EAU DE TOILETTE 35 ML (PC(S)),0,0,15,UPSTREAM LOSS,WARDAH,BP-SJYE-W35ML,LHL02,,
2022-01-07,BP-SJYE-W35ML/H0001,WARDAH SCENTSATION JOYFUL EAU DE TOILETTE 35 ML (PC(S)),0,20.16,1.57,DOWNSTREAM LOSS,WARDAH,BP-SJYE-W35ML,EMP17,0.03768,0.035
2022-01-25,BP-SJYE-W35ML/H0002,WARDAH SCENTSATION JOYFUL EAU DE TOILETTE 35 ML (PC(S)),46.69,15.97,6.58,DOWNSTREAM LOSS,WARDAH,BP-SJYE-W35ML,EMP17,0.03752,0.035
2022-01-19,BP-SPCBM-W100ML/H0001,WARDAH SCENTSATION PEACEFUL BODY MIST 100 ML (PC(S)),0,0,13,UPSTREAM LOSS,WARDAH,BP-SPCBM-W100ML,LHL02,,
2022-01-31,BP-SPCBM-W100ML/H0002,WARDAH SCENTSATION PEACEFUL BODY MIST 100 ML (PC(S)),0,0,14,UPSTREAM LOSS,WARDAH,BP-SPCBM-W100ML,LHL02,,
2022-01-19,BP-SPCBM-W100ML/H0001,WARDAH SCENTSATION PEACEFUL BODY MIST 100 ML (PC(S)),0,14.25,22.75,DOWNSTREAM LOSS,WARDAH,BP-SPCBM-W100ML,BOP04,0.1015,0.1
2022-01-31,BP-SPCBM-W100ML/H0002,WARDAH SCENTSATION PEACEFUL BODY MIST 100 ML (PC(S)),0,23.62,9.88,DOWNSTREAM LOSS,WARDAH,BP-SPCBM-W100ML,BOP04,0.10248,0.1
2022-01-08,BP-SPCE-W35ML/H0001,WARDAH SCENTSATION PEACEFUL EAU DE TOILETTE 35 ML (PC(S)),0,0,13,UPSTREAM LOSS,WARDAH,BP-SPCE-W35ML,LHL02,,
2022-01-08,BP-SPCE-W35ML/H0001,WARDAH SCENTSATION PEACEFUL EAU DE TOILETTE 35 ML (PC(S)),0,3.61,20.57,DOWNSTREAM LOSS,WARDAH,BP-SPCE-W35ML,OSP01,0.03548,0.035
2022-01-12,BP-SPNBM-W100ML/H0001,WARDAH SCENTSATION PASSION BODY MIST 100 ML (PC(S)),0,0,15,UPSTREAM LOSS,WARDAH,BP-SPNBM-W100ML,LHL02,,
2022-01-12,BP-SPNBM-W100ML/H0001,WARDAH SCENTSATION PASSION BODY MIST 100 ML (PC(S)),0,14.97,22.53,DOWNSTREAM LOSS,WARDAH,BP-SPNBM-W100ML,BOP04,0.10158,0.1
2022-01-11,BP-SPNE-W35ML/H0001,WARDAH SCENTSATION PASSION EAU DE TOILETTE 35 ML (PC(S)),0,0,15,UPSTREAM LOSS,WARDAH,BP-SPNE-W35ML,LHL02,,
2022-01-11,BP-SPNE-W35ML/H0001,WARDAH SCENTSATION PASSION EAU DE TOILETTE 35 ML (PC(S)),0,17.96,4.92,DOWNSTREAM LOSS,WARDAH,BP-SPNE-W35ML,EMP17,0.0374,0.035
2022-01-13,BP-SPRBM-W100ML/H0001,WARDAH SCENTSATION PURITY BODY MIST 100 ML (PC(S)),0,0,14,UPSTREAM LOSS,WARDAH,BP-SPRBM-W100ML,LHL02,,
2022-01-13,BP-SPRBM-W100ML/H0002,WARDAH SCENTSATION PURITY BODY MIST 100 ML (PC(S)),0,0,6,UPSTREAM LOSS,WARDAH,BP-SPRBM-W100ML,LHL02,,
2022-01-13,BP-SPRBM-W100ML/H0001,WARDAH SCENTSATION PURITY BODY MIST 100 ML (PC(S)),0,11.47,49.53,DOWNSTREAM LOSS,WARDAH,BP-SPRBM-W100ML,BOP04,0.10124,0.1
2022-01-13,BP-SPRBM-W100ML/H0002,WARDAH SCENTSATION PURITY BODY MIST 100 ML (PC(S)),24,6.16,1.34,DOWNSTREAM LOSS,WARDAH,BP-SPRBM-W100ML,BOP04,0.10064,0.1
2022-01-02,BP-SPRE-W35ML/G0011,WARDAH SCENTSATION PURITY EAU DE TOILETTE 35 ML (PC(S)),0,0,11,UPSTREAM LOSS,WARDAH,BP-SPRE-W35ML,LHL02,,
2022-01-02,BP-SPRE-W35ML/G0011,WARDAH SCENTSATION PURITY EAU DE TOILETTE 35 ML (PC(S)),0,17.36,5.04,DOWNSTREAM LOSS,WARDAH,BP-SPRE-W35ML,EMP17,0.03728,0.035
2022-01-04,BP-WSEDT-KA/H0001,KAHF TRUE BROTHERHOOD EAU DE TOILETTE 35 ML,0,0,13,UPSTREAM LOSS,KAHF,BP-WSEDT-KA,LHL02,,
2022-01-19,BP-WSEDT-KA/H0002,KAHF TRUE BROTHERHOOD EAU DE TOILETTE 35 ML,0,0,9,UPSTREAM LOSS,KAHF,BP-WSEDT-KA,LHL02,,
2022-01-04,BP-WSEDT-KA/H0001,KAHF TRUE BROTHERHOOD EAU DE TOILETTE 35 ML,0,4.42,14.4,DOWNSTREAM LOSS,KAHF,BP-WSEDT-KA,EMP17,0.03592,0.035
2022-01-19,BP-WSEDT-KA/H0002,KAHF TRUE BROTHERHOOD EAU DE TOILETTE 35 ML,0,3.31,17.1,DOWNSTREAM LOSS,KAHF,BP-WSEDT-KA,EMP17,0.03568,0.035
2022-01-14,BUT-W0MP-W50ML/H0001,WARDAH CREAMY BODY BUTTER WITH MILK & PEARL 50 ML (PC(S)),0,0,4,UPSTREAM LOSS,WARDAH,BUT-W0MP-W50ML,LVB07,,
2022-01-14,BUT-W0MP-W50ML/H0001,WARDAH CREAMY BODY BUTTER WITH MILK & PEARL 50 ML (PC(S)),0,8.16,10.69,DOWNSTREAM LOSS,WARDAH,BUT-W0MP-W50ML,EMP17,0.04952,0.04734
2022-01-12,BUT-W0O-W50ML/H0001,WARDAH CREAMY BODY BUTTER WITH OLIVE 50 ML (PC(S)),0,0,5,UPSTREAM LOSS,WARDAH,BUT-W0O-W50ML,LVB07,,
2022-01-12,BUT-W0O-W50ML/H0001,WARDAH CREAMY BODY BUTTER WITH OLIVE 50 ML (PC(S)),0,4.62,9.35,DOWNSTREAM LOSS,WARDAH,BUT-W0O-W50ML,EMP01,0.0518,0.05051
2022-01-11,BUT-W0S-W50ML/H0001,WARDAH CREAMY BODY BUTTER WITH STRAWBERRY 50 ML (PC(S)),0,0,7,UPSTREAM LOSS,WARDAH,BUT-W0S-W50ML,LVB07,,
2022-01-11,BUT-W0S-W50ML/H0001,WARDAH CREAMY BODY BUTTER WITH STRAWBERRY 50 ML (PC(S)),0,-2.23,9.63,DOWNSTREAM LOSS,WARDAH,BUT-W0S-W50ML,EMP03,0.0494,0.05
2022-01-22,BUT-W3MP-W150ML/H0002,WARDAH CREAMY BODY BUTTER WITH MILK & PEARL 150 ML (PC(S)),0,0,5,UPSTREAM LOSS,WARDAH,BUT-W3MP-W150ML,LVB07,,
2022-01-08,BUT-W3MP-W150ML/G0010,WARDAH CREAMY BODY BUTTER WITH MILK & PEARL 150 ML (PC(S)),0,0,2,UPSTREAM LOSS,WARDAH,BUT-W3MP-W150ML,LVB07,,
2022-01-22,BUT-W3MP-W150ML/H0001,WARDAH CREAMY BODY BUTTER WITH MILK & PEARL 150 ML (PC(S)),0,0,6,UPSTREAM LOSS,WARDAH,BUT-W3MP-W150ML,LVB07,,
2022-01-08,BUT-W3MP-W150ML/G0010,WARDAH CREAMY BODY BUTTER WITH MILK & PEARL 150 ML (PC(S)),6.99,1.4,15.78,DOWNSTREAM LOSS,WARDAH,BUT-W3MP-W150ML,JAP03,0.14316,0.14202
2022-01-22,BUT-W3MP-W150ML/H0001,WARDAH CREAMY BODY BUTTER WITH MILK & PEARL 150 ML (PC(S)),0,1.96,6.28,DOWNSTREAM LOSS,WARDAH,BUT-W3MP-W150ML,JAP03,0.14352,0.14202
2022-01-22,BUT-W3MP-W150ML/H0002,WARDAH CREAMY BODY BUTTER WITH MILK & PEARL 150 ML (PC(S)),0,1.87,5.66,DOWNSTREAM LOSS,WARDAH,BUT-W3MP-W150ML,JAP03,0.14344,0.14202
2022-01-14,BUT-W3O-W150ML/H0001,WARDAH CREAMY BODY BUTTER WITH OLIVE 150 ML (PC(S)),0,0,5,UPSTREAM LOSS,WARDAH,BUT-W3O-W150ML,LVB07,,
2022-01-14,BUT-W3O-W150ML/H0002,WARDAH CREAMY BODY BUTTER WITH OLIVE 150 ML (PC(S)),0,0,6,UPSTREAM LOSS,WARDAH,BUT-W3O-W150ML,LVB07,,
2022-01-14,BUT-W3O-W150ML/H0001,WARDAH CREAMY BODY BUTTER WITH OLIVE 150 ML (PC(S)),0,0.25,31.1,DOWNSTREAM LOSS,WARDAH,BUT-W3O-W150ML,JAP03,0.15176,0.15153
2022-01-14,BUT-W3O-W150ML/H0002,WARDAH CREAMY BODY BUTTER WITH OLIVE 150 ML (PC(S)),16.76,0.9,-16.41,DOWNSTREAM LOSS,WARDAH,BUT-W3O-W150ML,JAP03,0.15224,0.15153
2022-01-15,BUT-W3P-W150ML/H0001,WARDAH CREAMY BODY BUTTER WITH PASSION FRUIT 150 ML (PC(S)),0,0,5,UPSTREAM LOSS,WARDAH,BUT-W3P-W150ML,LVB07,,
2022-01-15,BUT-W3P-W150ML/H0001,WARDAH CREAMY BODY BUTTER WITH PASSION FRUIT 150 ML (PC(S)),0,-8.58,10.98,DOWNSTREAM LOSS,WARDAH,BUT-W3P-W150ML,JAP03,0.14332,0.15
2022-01-12,C-P1-P450/H0003,PUTRI COLD WAVE 450 ML (PC(S)),0,0,4,UPSTREAM LOSS,PUTRI,C-P1-P450,LVL11,,
2022-01-21,C-P1-P450/H0005,PUTRI COLD WAVE 450 ML (PC(S)),0,0,3,UPSTREAM LOSS,PUTRI,C-P1-P450,LVL11,,
2022-01-04,C-P1-P450/H0002,PUTRI COLD WAVE 450 ML (PC(S)),0,0,4,UPSTREAM LOSS,PUTRI,C-P1-P450,LVL11,,
2022-01-20,C-P1-P450/H0004,PUTRI COLD WAVE 450 ML (PC(S)),0,0,8,UPSTREAM LOSS,PUTRI,C-P1-P450,LVL11,,
2022-01-04,C-P1-P450/H0002,PUTRI COLD WAVE 450 ML (PC(S)),0,4.08,8.32,DOWNSTREAM LOSS,PUTRI,C-P1-P450,CUP01,0.46,0.45
2022-01-12,C-P1-P450/H0003,PUTRI COLD WAVE 450 ML (PC(S)),0,3.25,14.55,DOWNSTREAM LOSS,PUTRI,C-P1-P450,EMP03,0.4582,0.45
2022-01-20,C-P1-P450/H0004,PUTRI COLD WAVE 450 ML (PC(S)),0,5.84,2.56,DOWNSTREAM LOSS,PUTRI,C-P1-P450,JAP03,0.46432,0.45
2022-01-21,C-P1-P450/H0005,PUTRI COLD WAVE 450 ML (PC(S)),0,9.14,9.66,DOWNSTREAM LOSS,PUTRI,C-P1-P450,EMP01,0.47308,0.45
2022-01-14,CM-LCC-W/H0003,WARDAH LIGHTENING CLEANSING MILK 100 ML,0,0,28,UPSTREAM LOSS,WARDAH,CM-LCC-W,Select Line,,
2022-01-14,CM-LCC-W/H0001,WARDAH LIGHTENING CLEANSING MILK 100 ML,0,0,28,UPSTREAM LOSS,WARDAH,CM-LCC-W,LVB04,,
2022-01-15,CM-LCC-W/H0005,WARDAH LIGHTENING CLEANSING MILK 100 ML,0,0,27,UPSTREAM LOSS,WARDAH,CM-LCC-W,LVB02,,
2022-01-15,CM-LCC-W/H0004,WARDAH LIGHTENING CLEANSING MILK 100 ML,0,0,28,UPSTREAM LOSS,WARDAH,CM-LCC-W,LVB02,,
2022-01-14,CM-LCC-W/H0002,WARDAH LIGHTENING CLEANSING MILK 100 ML,0,0,27,UPSTREAM LOSS,WARDAH,CM-LCC-W,LVB02,,
2022-01-18,CM-LCC-W/H0006,WARDAH LIGHTENING CLEANSING MILK 100 ML,0,0,29,UPSTREAM LOSS,WARDAH,CM-LCC-W,LVB03,,
2022-01-14,CM-LCC-W/H0001,WARDAH LIGHTENING CLEANSING MILK 100 ML,0,9.9,35.13,DOWNSTREAM LOSS,WARDAH,CM-LCC-W,TUP01,0.102,0.10092
2022-01-14,CM-LCC-W/H0002,WARDAH LIGHTENING CLEANSING MILK 100 ML,0,9.21,34.82,DOWNSTREAM LOSS,WARDAH,CM-LCC-W,TUP01,0.10192,0.10092
2022-01-14,CM-LCC-W/H0003,WARDAH LIGHTENING CLEANSING MILK 100 ML,0,6.4,4.16,DOWNSTREAM LOSS,WARDAH,CM-LCC-W,TUP01,0.1016,0.10092
2022-01-15,CM-LCC-W/H0004,WARDAH LIGHTENING CLEANSING MILK 100 ML,0,10.02,22.58,DOWNSTREAM LOSS,WARDAH,CM-LCC-W,TUP01,0.102,0.10092
2022-01-15,CM-LCC-W/H0005,WARDAH LIGHTENING CLEANSING MILK 100 ML,0,7.94,11.27,DOWNSTREAM LOSS,WARDAH,CM-LCC-W,TUP01,0.10176,0.10092
2022-01-18,CM-LCC-W/H0006,WARDAH LIGHTENING CLEANSING MILK 100 ML,0,7.45,20.11,DOWNSTREAM LOSS,WARDAH,CM-LCC-W,TUP01,0.10172,0.10092
2022-01-11,CM-RWSPBC-W/H0001,WARDAH CRYSTAL SECRET MELTING MILK CLEANSER 100 ML,0,0,30,UPSTREAM LOSS,WARDAH,CM-RWSPBC-W,LVL03,,
2022-01-11,CM-RWSPBC-W/H0002,WARDAH CRYSTAL SECRET MELTING MILK CLEANSER 100 ML,0,0,30,UPSTREAM LOSS,WARDAH,CM-RWSPBC-W,LVL03,,
2022-01-19,CM-RWSPBC-W/H0005,WARDAH CRYSTAL SECRET MELTING MILK CLEANSER 100 ML,0,0,29,UPSTREAM LOSS,WARDAH,CM-RWSPBC-W,LVL03,,
2022-01-19,CM-RWSPBC-W/H0006,WARDAH CRYSTAL SECRET MELTING MILK CLEANSER 100 ML,0,0,30,UPSTREAM LOSS,WARDAH,CM-RWSPBC-W,LVL03,,
2022-01-11,CM-RWSPBC-W/H0001,WARDAH CRYSTAL SECRET MELTING MILK CLEANSER 100 ML,0,23.62,37.74,DOWNSTREAM LOSS,WARDAH,CM-RWSPBC-W,TUP02,0.1002,0.09766
2022-01-11,CM-RWSPBC-W/H0002,WARDAH CRYSTAL SECRET MELTING MILK CLEANSER 100 ML,0,23.69,-4.17,DOWNSTREAM LOSS,WARDAH,CM-RWSPBC-W,TUP02,0.10012,0.09766
2022-01-19,CM-RWSPBC-W/H0005,WARDAH CRYSTAL SECRET MELTING MILK CLEANSER 100 ML,0,24.68,-27.79,DOWNSTREAM LOSS,WARDAH,CM-RWSPBC-W,TUP01,0.10028,0.09766
2022-01-19,CM-RWSPBC-W/H0006,WARDAH CRYSTAL SECRET MELTING MILK CLEANSER 100 ML,0,23.59,28.5,DOWNSTREAM LOSS,WARDAH,CM-RWSPBC-W,TUP01,0.10018,0.09766
2022-01-06,CM-WSOG-W/H0001,WARDAH CRYSTAL SECRET MICELLAR CLEANSING GEL 95 ML,0,0,20,UPSTREAM LOSS,WARDAH,CM-WSOG-W,LVB01,,
2022-01-06,CM-WSOG-W/H0001,WARDAH CRYSTAL SECRET MICELLAR CLEANSING GEL 95 ML,22.36,11.41,16.19,DOWNSTREAM LOSS,WARDAH,CM-WSOG-W,EMP03,0.09756,0.0963775
2022-01-07,CON-LBBL01-W/H0001,WARDAH LIGHTENING LIQUID CONCEALER 01 LIGHT 7 G (BLISTER),0,0,22,UPSTREAM LOSS,WARDAH,CON-LBBL01-W,LVL07,,
2022-01-07,CON-LBBL01-W/H0001,WARDAH LIGHTENING LIQUID CONCEALER 01 LIGHT 7 G (BLISTER),0,5.08,11.14,DOWNSTREAM LOSS,WARDAH,CON-LBBL01-W,BLP01,0.00722,0.007
2022-01-08,CON-LBBL02-W/H0001,WARDAH LIGHTENING LIQUID CONCEALER 02 BEIGE 7 G (BLISTER),0,0,14.2,UPSTREAM LOSS,WARDAH,CON-LBBL02-W,LVL07,,
2022-01-08,CON-LBBL02-W/H0001,WARDAH LIGHTENING LIQUID CONCEALER 02 BEIGE 7 G (BLISTER),0,0.83,7.7,DOWNSTREAM LOSS,WARDAH,CON-LBBL02-W,BLP01,0.00706,0.007
2022-01-13,CON-PTCL02-MO/H0002,MAKE OVER POWERSTAY TOTAL COVER LIQUID CONCEALER 02 LIGHT TO MEDIUM 6.5 ML,0,0,4.8,UPSTREAM LOSS,MAKE OVER,CON-PTCL02-MO,LVL05,,
2022-01-07,CON-PTCL02-MO/H0001,MAKE OVER POWERSTAY TOTAL COVER LIQUID CONCEALER 02 LIGHT TO MEDIUM 6.5 ML,0,0,4,UPSTREAM LOSS,MAKE OVER,CON-PTCL02-MO,LVL05,,
2022-01-07,CON-PTCL02-MO/H0001,MAKE OVER POWERSTAY TOTAL COVER LIQUID CONCEALER 02 LIGHT TO MEDIUM 6.5 ML,35.33,0,-21.97,DOWNSTREAM LOSS,MAKE OVER,CON-PTCL02-MO,EMP15,0.0065,0.0065
2022-01-13,CON-PTCL02-MO/H0002,MAKE OVER POWERSTAY TOTAL COVER LIQUID CONCEALER 02 LIGHT TO MEDIUM 6.5 ML,5,0,7.1,DOWNSTREAM LOSS,MAKE OVER,CON-PTCL02-MO,EMP15,0.0065,0.0065
2022-01-19,CON-PTCL03-MO/H0001,MAKE OVER POWERSTAY TOTAL COVER LIQUID CONCEALER 03 MEDIUM 6.5 ML,0,0,4.8,UPSTREAM LOSS,MAKE OVER,CON-PTCL03-MO,LVL05,,
2022-01-19,CON-PTCL03-MO/H0001,MAKE OVER POWERSTAY TOTAL COVER LIQUID CONCEALER 03 MEDIUM 6.5 ML,4.21,0,6.79,DOWNSTREAM LOSS,MAKE OVER,CON-PTCL03-MO,EMP15,0.0065,0.0065
2022-01-17,CUS-CLPGCG-W/H0001,WARDAH COLORFIT PERFECT GLOW CUSHION 42N NEUTRAL SAND 15 G,0,0,4.6,UPSTREAM LOSS,WARDAH,CUS-CLPGCG-W,LVL05,,
2022-01-17,CUS-CLPGCG-W/H0001,WARDAH COLORFIT PERFECT GLOW CUSHION 42N NEUTRAL SAND 15 G,4,0.56,1.8,DOWNSTREAM LOSS,WARDAH,CUS-CLPGCG-W,CUP01,0.01544,0.015
2022-01-17,CUS-EFC02-W/G0008,WARDAH EXCLUSIVE FLAWLESS COVER CUSHION 02 HONEY BEIGE 15 G,0,0,13,UPSTREAM LOSS,WARDAH,CUS-EFC02-W,LVL07,,
2022-01-17,CUS-EFC02-W/G0008,WARDAH EXCLUSIVE FLAWLESS COVER CUSHION 02 HONEY BEIGE 15 G,0,13.94,-1.18,DOWNSTREAM LOSS,WARDAH,CUS-EFC02-W,CUP01,0.0162,0.015
2022-01-18,CUS-HLGCC31-MO/H0002,MAKE OVER HYDRASTAY LITE GLOW CUSHION C31 PINK BEIGE 15 G,0,0,2.4,UPSTREAM LOSS,MAKE OVER,CUS-HLGCC31-MO,LVL05,,
2022-01-05,CUS-HLGCC31-MO/H0001,MAKE OVER HYDRASTAY LITE GLOW CUSHION C31 PINK BEIGE 15 G,0,0,1.05,UPSTREAM LOSS,MAKE OVER,CUS-HLGCC31-MO,VEM01,,
2022-01-05,CUS-HLGCC31-MO/H0001,MAKE OVER HYDRASTAY LITE GLOW CUSHION C31 PINK BEIGE 15 G,0,0.73,2.02,DOWNSTREAM LOSS,MAKE OVER,CUS-HLGCC31-MO,BOP08,0.01568,0.015
2022-01-18,CUS-HLGCC31-MO/H0002,MAKE OVER HYDRASTAY LITE GLOW CUSHION C31 PINK BEIGE 15 G,4.2,0.92,0.88,DOWNSTREAM LOSS,MAKE OVER,CUS-HLGCC31-MO,CUP01,0.01564,0.015
2022-01-12,CUS-HLGCN40-MO/H0001,MAKE OVER HYDRASTAY LITE GLOW CUSHION N40 SAND 15 G,0,0,0.9,UPSTREAM LOSS,MAKE OVER,CUS-HLGCN40-MO,VEM01,,
2022-01-12,CUS-HLGCN40-MO/H0002,MAKE OVER HYDRASTAY LITE GLOW CUSHION N40 SAND 15 G,0,0,2,UPSTREAM LOSS,MAKE OVER,CUS-HLGCN40-MO,LVL05,,
2022-01-31,CUS-HLGCN40-MO/H0003,MAKE OVER HYDRASTAY LITE GLOW CUSHION N40 SAND 15 G,0,0,3.6,UPSTREAM LOSS,MAKE OVER,CUS-HLGCN40-MO,LVL05,,
2022-01-12,CUS-HLGCN40-MO/H0001,MAKE OVER HYDRASTAY LITE GLOW CUSHION N40 SAND 15 G,0,0.43,2.47,DOWNSTREAM LOSS,MAKE OVER,CUS-HLGCN40-MO,CUP01,0.0154,0.015
2022-01-12,CUS-HLGCN40-MO/H0002,MAKE OVER HYDRASTAY LITE GLOW CUSHION N40 SAND 15 G,2.85,0.89,1.98,DOWNSTREAM LOSS,MAKE OVER,CUS-HLGCN40-MO,CUP01,0.0156,0.015
2022-01-31,CUS-HLGCN40-MO/H0003,MAKE OVER HYDRASTAY LITE GLOW CUSHION N40 SAND 15 G,0,1.82,8.58,DOWNSTREAM LOSS,MAKE OVER,CUS-HLGCN40-MO,CUP01,0.01576,0.015
2022-01-11,CUS-HLGCW30-MO/G0002,MAKE OVER HYDRASTAY LITE GLOW CUSHION W30 CREME BEIGE 15 G,0,0,3,UPSTREAM LOSS,MAKE OVER,CUS-HLGCW30-MO,LVL05,,
2022-01-11,CUS-HLGCW30-MO/G0002,MAKE OVER HYDRASTAY LITE GLOW CUSHION W30 CREME BEIGE 15 G,0,1.06,5.99,DOWNSTREAM LOSS,MAKE OVER,CUS-HLGCW30-MO,CUP01,0.0154,0.015
2022-01-24,CUS-HLGCW50-MO/H0001,MAKE OVER HYDRASTAY LITE GLOW CUSHION W50 CREME TAN 15 G,0,0,3,UPSTREAM LOSS,MAKE OVER,CUS-HLGCW50-MO,LVL05,,
2022-01-24,CUS-HLGCW50-MO/H0001,MAKE OVER HYDRASTAY LITE GLOW CUSHION W50 CREME TAN 15 G,0,1.27,6.13,DOWNSTREAM LOSS,MAKE OVER,CUS-HLGCW50-MO,CUP01,0.01548,0.015
2022-01-10,CUS-HLGNC21-MO/H0001,MAKE OVER HYDRASTAY LITE GLOW CUSHION C21 PINK IVORY 15 G,0,0,0.54,UPSTREAM LOSS,MAKE OVER,CUS-HLGNC21-MO,VEM01,,
2022-01-10,CUS-HLGNC21-MO/H0001,MAKE OVER HYDRASTAY LITE GLOW CUSHION C21 PINK IVORY 15 G,0,0.17,3.09,DOWNSTREAM LOSS,MAKE OVER,CUS-HLGNC21-MO,CUP01,0.01516,0.015
2022-01-07,CUS-HLGNN30-MO/H0001,MAKE OVER HYDRASTAY LITE GLOW CUSHION N30 NATURAL BEIGE 15 G,0,0,0.94,UPSTREAM LOSS,MAKE OVER,CUS-HLGNN30-MO,VEM02,,
2022-01-26,CUS-HLGNN30-MO/G0018,MAKE OVER HYDRASTAY LITE GLOW CUSHION N30 NATURAL BEIGE 15 G,0,0,5.74,UPSTREAM LOSS,MAKE OVER,CUS-HLGNN30-MO,SVB02,,
2022-01-10,CUS-HLGNN30-MO/H0002,MAKE OVER HYDRASTAY LITE GLOW CUSHION N30 NATURAL BEIGE 15 G,0,0,0.62,UPSTREAM LOSS,MAKE OVER,CUS-HLGNN30-MO,VEM01,,
2022-01-26,CUS-HLGNN30-MO/G0018,MAKE OVER HYDRASTAY LITE GLOW CUSHION N30 NATURAL BEIGE 15 G,0,0.18,32.96,DOWNSTREAM LOSS,MAKE OVER,CUS-HLGNN30-MO,CUP01,0.01544,0.015
2022-01-07,CUS-HLGNN30-MO/H0001,MAKE OVER HYDRASTAY LITE GLOW CUSHION N30 NATURAL BEIGE 15 G,0,0.73,3.21,DOWNSTREAM LOSS,MAKE OVER,CUS-HLGNN30-MO,CUP01,0.01572,0.015
2022-01-10,CUS-HLGNN30-MO/H0002,MAKE OVER HYDRASTAY LITE GLOW CUSHION N30 NATURAL BEIGE 15 G,0,0.39,2.79,DOWNSTREAM LOSS,MAKE OVER,CUS-HLGNN30-MO,CUP01,0.01536,0.015
2022-01-21,CUS-HLGNW22-MO/G0013,MAKE OVER HYDRASTAY LITE GLOW CUSHION W22 WARM IVORY 15 G,0,0,11,UPSTREAM LOSS,MAKE OVER,CUS-HLGNW22-MO,LVL05,,
2022-01-21,CUS-HLGNW22-MO/G0013,MAKE OVER HYDRASTAY LITE GLOW CUSHION W22 WARM IVORY 15 G,0,1.75,4.05,DOWNSTREAM LOSS,MAKE OVER,CUS-HLGNW22-MO,CUP01,0.01536,0.015
2022-01-04,CUS-HLGNW33-MO/G0011,MAKE OVER HYDRASTAY LITE GLOW CUSHION W33 HONEY BEIGE 15 G,0,0,3,UPSTREAM LOSS,MAKE OVER,CUS-HLGNW33-MO,LVL05,,
2022-01-04,CUS-HLGNW33-MO/G0011,MAKE OVER HYDRASTAY LITE GLOW CUSHION W33 HONEY BEIGE 15 G,0,1.63,4.69,DOWNSTREAM LOSS,MAKE OVER,CUS-HLGNW33-MO,CUP01,0.0156,0.015
2022-01-06,CUS-REFC03-W/H0001,WARDAH REFILL EXCLUSIVE FLAWLESS COVER CUSHION 03 SANDY BEIGE 15 G,0,0,2.4,UPSTREAM LOSS,WARDAH,CUS-REFC03-W,LVL05,,
2022-01-06,CUS-REFC03-W/H0001,WARDAH REFILL EXCLUSIVE FLAWLESS COVER CUSHION 03 SANDY BEIGE 15 G,3.46,1.1,5.6,DOWNSTREAM LOSS,WARDAH,CUS-REFC03-W,CUP01,0.01544,0.015
2022-01-25,D-RO-KA/H0005,KAHF SOOTHING ANTIPERSPIRANT DEODORANT 50 ML,0,0,7,UPSTREAM LOSS,KAHF,D-RO-KA,LVB01,,
2022-01-18,D-RO-KA/H0002,KAHF SOOTHING ANTIPERSPIRANT DEODORANT 50 ML,0,0,5,UPSTREAM LOSS,KAHF,D-RO-KA,LVB01,,
2022-01-18,D-RO-KA/H0003,KAHF SOOTHING ANTIPERSPIRANT DEODORANT 50 ML,0,0,6,UPSTREAM LOSS,KAHF,D-RO-KA,LVB03,,
2022-01-06,D-RO-KA/H0001,KAHF SOOTHING ANTIPERSPIRANT DEODORANT 50 ML,0,0,3,UPSTREAM LOSS,KAHF,D-RO-KA,LVB01,,
2022-01-19,D-RO-KA/H0004,KAHF SOOTHING ANTIPERSPIRANT DEODORANT 50 ML,0,0,1,UPSTREAM LOSS,KAHF,D-RO-KA,LVB01,,
2022-01-06,D-RO-KA/H0001,KAHF SOOTHING ANTIPERSPIRANT DEODORANT 50 ML,21.52,8.25,12.04,DOWNSTREAM LOSS,KAHF,D-RO-KA,BOP10,0.0536,0.052815
2022-01-18,D-RO-KA/H0002,KAHF SOOTHING ANTIPERSPIRANT DEODORANT 50 ML,0,3.69,14.98,DOWNSTREAM LOSS,KAHF,D-RO-KA,BOP10,0.05352,0.052815
2022-01-18,D-RO-KA/H0003,KAHF SOOTHING ANTIPERSPIRANT DEODORANT 50 ML,0,4.73,12.94,DOWNSTREAM LOSS,KAHF,D-RO-KA,BOP10,0.05372,0.052815
2022-01-19,D-RO-KA/H0004,KAHF SOOTHING ANTIPERSPIRANT DEODORANT 50 ML,0,3.65,21.56,DOWNSTREAM LOSS,KAHF,D-RO-KA,CUP01,0.05352,0.052815
2022-01-25,D-RO-KA/H0005,KAHF SOOTHING ANTIPERSPIRANT DEODORANT 50 ML,34.39,18.71,12.04,DOWNSTREAM LOSS,KAHF,D-RO-KA,BOP10,0.05388,0.052815
2022-01-26,D-W1R1HER-W60ML/H0001,WARDAH ROLL ON FOR HER 60 ML,0,0,4,UPSTREAM LOSS,WARDAH,D-W1R1HER-W60ML,LVB03,,
