Code/Header;Type;Component code;Type;Coefficient;UOM of Header;UOM of Component;Loos%;No.;Start date;End date
MY-MABSE-EM;FG;MA-BSE-EM;FG;1;Pc(s);Pc(s);0;7571;;
MY-MABSE-EM;FG;STIC-PAOEMBR0-EM;PM;1.08333;Pc(s);Pc(s);0;7572;;
MY-MALESM-W;FG;KB-WEPSIR1-W;PM;0.0125;Pc(s);Pc(s);;7573;;
MY-MALESM-W;FG;MA-LESM-W;FG;1;Pc(s);Pc(s);;7574;;
MY-MALESM-W;FG;STIC-PAAR1-WM;PM;0.1;Pc(s);Pc(s);;7575;;
MY-MALESM-W;FG;STIC-PAAR1-WM;PM;1;Pc(s);Pc(s);;7576;;
MY-MAN1-EM;FG;KB-EAR0-KMM125;PM;0.0277778;Pc(s);Pc(s);0;7577;;
MY-MAN1-EM;FG;M-AN1-EM;FG;1;Pc(s);Pc(s);0;7578;;
MY-MAN1-EM;FG;STIC-PAHR1-EM;PM;1;Pc(s);Pc(s);0;7579;;
MY-MASKEXPMM-W;FG;KB-BTLS150WNL32-K125;PM;0.02083;Pc(s);Pc(s);0;7580;;
MY-MASKEXPMM-W;FG;MASK-EXPMM-W;FG;1;Pc(s);Pc(s);0;7581;;
MY-MASKEXPMM-W;FG;STIC-PAPHUR1-WM;PM;1;Pc(s);Pc(s);0;7582;;
MY-MASKSLA-EM;FG;KB-ECR1-KMK125CF;PM;0.00549;Pc(s);Pc(s);0;7583;;
MY-MASKSLA-EM;FG;MASK-SLA-EM5GR;FG;1;Pc(s);Pc(s);0;7584;;
MY-MASKSLA-EM;FG;STIC-PANR1-EM;PM;1;Pc(s);Pc(s);0;7585;;
MY-MASKSMU-EM;FG;KB-EAR0-KMM125;PM;0.01389;Pc(s);Pc(s);0;7586;;
MY-MASKSMU-EM;FG;MASK-SMU-EM;FG;1;Pc(s);Pc(s);0;7587;;
MY-MASKSMU-EM;FG;STIC-PACR1-EM;PM;1;Pc(s);Pc(s);0;7588;;
MY-MBSACNE-EM;FG;KB-EAR0-KMM125;PM;0.02778;Pc(s);Pc(s);0;7589;;
MY-MBSACNE-EM;FG;M-BSACNE-EM;FG;1;Pc(s);Pc(s);0;7590;;
MY-MBSACNE-EM;FG;STIC-PACR1-EM;PM;1;Pc(s);Pc(s);0;7591;;
MY-MBSC-EM;FG;KB-EAR0-KMM125;PM;0.02778;Pc(s);Pc(s);0;7592;;
MY-MBSC-EM;FG;M-BSC-EM;FG;1;Pc(s);Pc(s);0;7593;;
MY-MBSC-EM;FG;STIC-PAER1-EM;PM;1;Pc(s);Pc(s);0;7594;;
MY-MBSTUC-EM;FG;KB-EAR0-KMM125;PM;0.02778;Pc(s);Pc(s);0;7595;;
MY-MBSTUC-EM;FG;M-BSTUC-EM;FG;1;Pc(s);Pc(s);0;7596;;
MY-MBSTUC-EM;FG;STIC-PAER1-EM;PM;1;Pc(s);Pc(s);0;7597;;
MY-MCDMM-W;FG;KB-WW2430R2-W;PM;0.04167;Pc(s);Pc(s);;7598;;
MY-MCDMM-W;FG;M-CDMM-W;FG;1;Pc(s);Pc(s);;7599;;
MY-MCDMM-W;FG;STIC-PALLCR1-WM;PM;1;Pc(s);Pc(s);;7600;;
MY-MCSAHG-W;FG;KB-WOMEGAR1-W;PM;0.08333;Pc(s);Pc(s);0;7601;;
MY-MCSAHG-W;FG;M-CSAHG-W;FG;1;Pc(s);Pc(s);0;7602;;
MY-MCSAHG-W;FG;STIC-PACAR1-WM;PM;1;Pc(s);Pc(s);0;7603;;
MY-MCSAOC-W;FG;KB-WOMEGAR1-W;PM;0.08333;Pc(s);Pc(s);0;7604;;
MY-MCSAOC-W;FG;M-CSAOC-W;FG;1;Pc(s);Pc(s);0;7605;;
MY-MCSAOC-W;FG;STIC-PACAR1-WM;PM;1;Pc(s);Pc(s);0;7606;;
MY-MCSRRC-W;FG;KB-WOMEGAR1-W;PM;0.08333;Pc(s);Pc(s);0;7607;;
MY-MCSRRC-W;FG;M-CSRRC-W;FG;1;Pc(s);Pc(s);0;7608;;
MY-MCSRRC-W;FG;STIC-PACAR1-WM;PM;1;Pc(s);Pc(s);0;7609;;
MY-MLDCN2-W;FG;CAPP-LDC30RLR0-W;PM;1;Pc(s);Pc(s);0.03000672043;7610;;
MY-MLDCN2-W;FG;DUS-LDC30RLR1-W;PM;1;Pc(s);Pc(s);0.03000672043;7611;;
MY-MLDCN2-W;FG;DUS-LDC30RLR2-W;PM;1;Pc(s);Pc(s);0.03000672043;7611;;
MY-MLDCN2-W;FG;KB-WW2430R2-W;PM;0.04167;Pc(s);Pc(s);0.03000672043;7612;;
MY-MLDCN2-W;FG;PLU-LDC30RLR0-W;PM;1;Pc(s);Pc(s);0.03000672043;7613;;
MY-MLDCN2-W;FG;POT-LDC30RLR0-W;PM;1;Pc(s);Pc(s);0.03000672043;7614;;
MY-MLDCN2-W;FG;STIC-PABR1-WM;PM;1;Pc(s);Pc(s);0.03000672043;7615;;
MY-MLDGN1-W;FG;CAPP-LDG30RLR0-W;PM;1;Pc(s);Pc(s);0.03014827018;7616;;
MY-MLDGN1-W;FG;DUS-LDG30RLR1-W;PM;1;Pc(s);Pc(s);0.03014827018;7617;;
MY-MLDGN1-W;FG;DUS-LDG30RLR2-W;PM;1;Pc(s);Pc(s);0.03014827018;7617;;
MY-MLDGN1-W;FG;KB-WW2430R2-W;PM;0.04167;Pc(s);Pc(s);0.03014827018;7618;;
MY-MLDGN1-W;FG;PLU-LDG30RLR0-W;PM;1;Pc(s);Pc(s);0.03014827018;7619;;
MY-MLDGN1-W;FG;POT-LDG30RLR1-W;PM;1;Pc(s);Pc(s);0.03014827018;7620;;
MY-MLDGN1-W;FG;STIC-PALLCR1-WM;PM;1;Pc(s);Pc(s);0.03014827018;7621;;
MY-MLNCN2-W;FG;CAPP-LNC30RLTM-W;PM;1;Pc(s);Pc(s);0.03000794913;7622;;
MY-MLNCN2-W;FG;DUS-LNC30RLR1-W;PM;1;Pc(s);Pc(s);0.03000794913;7623;;
MY-MLNCN2-W;FG;KB-WW2430R2-W;PM;0.04167;Pc(s);Pc(s);0.03000794913;7624;;
MY-MLNCN2-W;FG;PLU-LNC30RLTM-W;PM;1;Pc(s);Pc(s);0.03000794913;7625;;
MY-MLNCN2-W;FG;POT-LNC30RLTM-W;PM;1;Pc(s);Pc(s);0.03000794913;7626;;
MY-MLNCN2-W;FG;STIC-PABR1-WM;PM;1;Pc(s);Pc(s);0.03000794913;7627;;
MY-MPHAG-EM;FG;KB-EAR0-KMM125;PM;0.02778;Pc(s);Pc(s);0;7628;;
MY-MPHAG-EM;FG;M-PHAG-EM20ML;FG;1;Pc(s);Pc(s);0;7629;;
MY-MPHAG-EM;FG;STIC-PAGR1-EM;PM;1;Pc(s);Pc(s);0;7630;;
MY-MRHDGN1-W;FG;CAPP-HRDADGR0-W;PM;1;Pc(s);Pc(s);0.03133813851;7631;;
MY-MRHDGN1-W;FG;DUS-HRDAD40R0-W;PM;1;Pc(s);Pc(s);0.03133813851;7632;;
MY-MRHDGN1-W;FG;KB-GKMK-W;PM;0.04167;Pc(s);Pc(s);0.03133813851;7633;;
MY-MRHDGN1-W;FG;PLU-HRDADGR0-W;PM;1;Pc(s);Pc(s);0.03133813851;7634;;
MY-MRHDGN1-W;FG;POT-HRDADGR0-W;PM;1;Pc(s);Pc(s);0.03133813851;7635;;
MY-MRHDGN1-W;FG;SPT-HRGR0-W;PM;1;Pc(s);Pc(s);0.03133813851;7636;;
MY-MRHDGN1-W;FG;STIC-PALLCR1-WM;PM;1;Pc(s);Pc(s);0.03133813851;7637;;
MY-MRHOVN1-W;FG;CAPP-HRMRNGR0-W;PM;1;Pc(s);Pc(s);0.05005995204;7638;;
MY-MRHOVN1-W;FG;DUS-HRMRN40R0-W;PM;1;Pc(s);Pc(s);0.05005995204;7639;;
MY-MRHOVN1-W;FG;KB-GKMK-W;PM;0.04167;Pc(s);Pc(s);0.05005995204;7640;;
MY-MRHOVN1-W;FG;PLU-HRMRNGR0-W;PM;1;Pc(s);Pc(s);0.05005995204;7641;;
MY-MRHOVN1-W;FG;POT-HRMRNGR0-W;PM;1;Pc(s);Pc(s);0.05005995204;7642;;
MY-MRHOVN1-W;FG;SPT-HRGR0-W;PM;1;Pc(s);Pc(s);0.05005995204;7643;;
MY-MRHOVN1-W;FG;STIC-PALLCR1-WM;PM;1;Pc(s);Pc(s);0.05005995204;7644;;
MY-MRPBNS20-W;FG;M-RPBNS20-W;FG;1;Pc(s);Pc(s);;7645;;
MY-MRPBSPF30-W;FG;DUS-PBMBOC20-W;PM;1;Pc(s);Pc(s);;7646;;
MY-MRPBSPF30-W;FG;KB-WALPHAR1-W;PM;0.0277778;Pc(s);Pc(s);;7647;;
MY-MRPBSPF30-W;FG;TUBE-PBMBOC20-W;PM;1;Pc(s);Pc(s);;7648;;
MY-MRRYDCN2-W;FG;CAP-PGRY30-WTMP;PM;1;Pc(s);Pc(s);0.05;7649;;
MY-MRRYDCN2-W;FG;CAP-PGRY30R1-WTMP;PM;1;Pc(s);Pc(s);0.05;7649;202231;202232
MY-MRRYDCN2-W;FG;DUS-RYDC30RV-W;PM;1;Pc(s);Pc(s);0.05;7650;;
MY-MRRYDCN2-W;FG;KB-GKMK-W;PM;0.0416667;Pc(s);Pc(s);0.05;7651;;
MY-MRRYDCN2-W;FG;PLU-RYDC30-WTMP;PM;0.04166;Pc(s);Pc(s);0.05;7652;;
MY-MRRYDCN2-W;FG;POT-RYDC30-WTMP;PM;1;Pc(s);Pc(s);0.05;7653;;
MY-MRRYDCN2-W;FG;SPT-HRGR0-W;PM;1;Pc(s);Pc(s);0.05;7654;;
MY-MRRYDCN2-W;FG;STIC-PAFR1-EM;PM;1;Pc(s);Pc(s);0.05;7655;;
MY-MRRYNCN2-W;FG;CAP-PGRY30-WTMP;PM;1;Pc(s);Pc(s);0.03047768754;7656;;
MY-MRRYNCN2-W;FG;CAP-PGRY30R1-WTMP;PM;1;Pc(s);Pc(s);0.03047768754;7656;202231;202232
MY-MRRYNCN2-W;FG;DUS-RYNC30RV-W;PM;1;Pc(s);Pc(s);0.03047768754;7657;;
MY-MRRYNCN2-W;FG;KB-GKMK-W;PM;0.0416667;Pc(s);Pc(s);0.03047768754;7658;;
MY-MRRYNCN2-W;FG;PLU-RYNC30-WTMP;PM;1;Pc(s);Pc(s);0.03047768754;7659;;
MY-MRRYNCN2-W;FG;POT-RYNC30-WTMP;PM;1;Pc(s);Pc(s);0.03047768754;7660;;
MY-MRRYNCN2-W;FG;SPT-HRGR0-W;PM;1;Pc(s);Pc(s);0.03047768754;7661;;
MY-MRRYNCN2-W;FG;STIC-PACMGR1-WM;PM;1;Pc(s);Pc(s);0.03047768754;7662;;
MY-MRWSDCN2-W;FG;KB-GKMK-W;PM;0.04166;Pc(s);Pc(s);0;7663;;
MY-MRWSDCN2-W;FG;M-RWSDCN2-W;FG;1;Pc(s);Pc(s);0;7664;;
MY-MRWSDCN2-W;FG;STIC-PABR1-WM;PM;1;Pc(s);Pc(s);0;7665;;
MY-MRWSNCN2-W;FG;KB-GKMK-W;PM;0.04166;Pc(s);Pc(s);0;7666;;
MY-MRWSNCN2-W;FG;M-RWSNCN2-W;FG;1;Pc(s);Pc(s);0;7667;;
MY-MRWSNCN2-W;FG;STIC-PABR1-WM;PM;1;Pc(s);Pc(s);0;7668;;
MY-MSM01-KA;FG;DUS-TPSMR1-K;PM;1;Pc(s);Pc(s);0.05010224949;7669;;
MY-MSM01-KA;FG;KB-KAHFDR0-K;PM;0.0555556;Pc(s);Pc(s);0.05010224949;7670;;
MY-MSM01-KA;FG;STIC-PAEBR1-WM;PM;1;Pc(s);Pc(s);0.05010224949;7671;;
MY-MSM01-KA;FG;TUBE-TPSMR1-K;PM;1;Pc(s);Pc(s);0.05010224949;7672;;
MY-MURDIS-EM;FG;KB-ECR1-KMK125CF;PM;0.01786;Pc(s);Pc(s);0;7673;;
MY-MURDIS-EM;FG;MUR-DIS-EM50ML;FG;1;Pc(s);Pc(s);0;7674;;
MY-MURDIS-EM;FG;STIC-PAGR1-EM;PM;1;Pc(s);Pc(s);0;7675;;
MY-PCSTK-W;FG;KB-GKMK-W;PM;0.125;Pc(s);Pc(s);0.01041666667;7676;;
MY-PCSTK-W;FG;P-CSTK-W;FG;1;Pc(s);Pc(s);0.01041666667;7677;;
MY-PCSTK-W;FG;STIC-PAGR1-WM;PM;1;Pc(s);Pc(s);0.01041666667;7678;;
MY-PNFSBCSDCFW-W;FG;KB-GKMK-W;PM;0.04166;Pc(s);Pc(s);;7679;;
MY-PNFSBCSDCFW-W;FG;MY-MRWSDCN2-W;FG;1;Pc(s);Pc(s);;7680;;
MY-PNFSBCSDCFW-W;FG;NFSS-CSFC3-W;PM;1;Pc(s);Pc(s);;7681;;
MY-PNFSBCSDCFW-W;FG;SEAL-OTBNFSTL12-X;PM;0.00303;Pc(s);Roll;;7682;;
MY-PNFSBCSDCFW-W;FG;STIC-PALFT125R1-WM;PM;1;Pc(s);Pc(s);;7683;;
MY-PRFRELF01-W;FG;BAL-BPR1D882B08-WT;PM;4;Pc(s);Pc(s);0.03;7684;;
MY-PRFRELF01-W;FG;BOTO-GELFRLR0-W;PM;2;Pc(s);Pc(s);0.03;7685;;
MY-PRFRELF01-W;FG;CAP-PLBGELFR0-WRL;PM;2;Pc(s);Pc(s);0.03;7686;;
MY-PRFRELF01-W;FG;DUS-ELF01LBR1-WVG;PM;2;Pc(s);Pc(s);0.03;7687;;
MY-PRFRELF01-W;FG;DUS-ELF01TW-WM;PM;1;Pc(s);Pc(s);0.03;7688;;
MY-PRFRELF01-W;FG;KB-W6040R2-W;PM;0.07143;Pc(s);Pc(s);0.03;7689;;
MY-PRFRELF01-W;FG;PU-LBGELFR0-WRL;PM;2;Pc(s);Pc(s);0.03;7690;;
MY-PRFRELF01-W;FG;STIC-BOELF01R1-WRL;PM;2;Pc(s);Pc(s);0.03;7691;;
MY-PRFRELF01-W;FG;STIC-EYECWTSN-WM;PM;1;Pc(s);Pc(s);0.03;7692;;
MY-PRFRELF01-W;FG;STIC-PAELFR1-WM;PM;2;Pc(s);Pc(s);0.03;7693;;
MY-PRFRELF02-W;FG;BAL-BPR1D882B08-WT;PM;4;Pc(s);Pc(s);0.03004497177;7694;;
MY-PRFRELF02-W;FG;BOTO-GELFRLR0-W;PM;2;Pc(s);Pc(s);0.03004497177;7695;;
MY-PRFRELF02-W;FG;CAP-PLBGELFR0-WRL;PM;2;Pc(s);Pc(s);0.03004497177;7696;;
MY-PRFRELF02-W;FG;DUS-ELF02SPR1-WVG;PM;2;Pc(s);Pc(s);0.03004497177;7697;;
MY-PRFRELF02-W;FG;DUS-ELF02TW-WM;PM;1;Pc(s);Pc(s);0.03004497177;7698;;
MY-PRFRELF02-W;FG;KB-W6040R2-W;PM;0.07143;Pc(s);Pc(s);0.03004497177;7699;;
MY-PRFRELF02-W;FG;PU-LBGELFR0-WRL;PM;2;Pc(s);Pc(s);0.03004497177;7700;;
MY-PRFRELF02-W;FG;STIC-BOELF02R1-WRL;PM;2;Pc(s);Pc(s);0.03004497177;7701;;
MY-PRFRELF02-W;FG;STIC-EYECWTSN-WM;PM;1;Pc(s);Pc(s);0.03004497177;7702;;
MY-PRFRELF02-W;FG;STIC-PAELFR1-WM;PM;2;Pc(s);Pc(s);0.03004497177;7703;;
MY-PRHDSSK-W;FG;KB-WIPSKMMR1-W;PM;0.05556;Pc(s);Pc(s);;7704;;
MY-PRHDSSK-W;FG;P-RHDSSK-W;FG;1;Pc(s);Pc(s);;7705;;
MY-PRHDSSK-W;FG;STIC-PAAR1-WM;PM;1;Pc(s);Pc(s);;7706;;
MY-PRMPR-EM;FG;KB-EAR0-KMM125;PM;0.02778;Pc(s);Pc(s);0;7707;;
MY-PRMPR-EM;FG;PRM-PR-EM20ML;FG;1;Pc(s);Pc(s);0;7708;;
MY-PRMPR-EM;FG;STIC-PABR1-EM;PM;1;Pc(s);Pc(s);0;7709;;
MY-PRTCRE02-W;FG;DUS-ETWC2TW-WM;PM;1;Pc(s);Pc(s);0.03;7710;;
MY-PRTCRE02-W;FG;KB-W12X250R1-W;PM;0.06667;Pc(s);Pc(s);0.03;7711;;
MY-PRTCRE02-W;FG;MY-RTCRE02-W;FG;2;Pc(s);Pc(s);0.03;7712;;
MY-PRTCRE02-W;FG;STIC-EYECWTSN-WM;PM;1;Pc(s);Pc(s);0.03;7713;;
MY-PRTCRE04-W;FG;DUS-ETWC4TW-WM;PM;1;Pc(s);Pc(s);0.03001634127;7714;;
MY-PRTCRE04-W;FG;KB-W12X250R1-W;PM;0.06667;Pc(s);Pc(s);0.03001634127;7715;;
MY-PRTCRE04-W;FG;MY-RTCRE04-W;FG;2;Pc(s);Pc(s);0.03001634127;7716;;
MY-PRTCRE04-W;FG;STIC-EYECWTSN-WM;PM;1;Pc(s);Pc(s);0.03001634127;7717;;
MY-RAASTG-W;FG;A-SATG-W15ML;FG;1;Pc(s);Pc(s);;7718;;
MY-RAASTG-W;FG;DUS-ASATG15MR1-WM;PM;1;Pc(s);Pc(s);;7719;;
MY-RAASTG-W;FG;KB-W100BR2-KMM125BF;PM;0.02381;Pc(s);Pc(s);;7720;;
MY-RAASTG-W;FG;STIC-PT1AASGR1-WM;PM;1;Pc(s);Pc(s);;7721;;
MY-RAASTG-W;FG;STIC-PT2AASGR0-WM;PM;1;Pc(s);Pc(s);;7722;;
MY-RADM-W;FG;DUSS-ADM40R1-WM;SFG Packs;1;Pc(s);Pc(s);0.03038507822;7723;;
MY-RADM-W;FG;KB-WTHETAR1-W;PM;0.03333;Pc(s);Pc(s);0.03038507822;7724;;
MY-RADM-W;FG;TUBE-ADM40R2-W;PM;1;Pc(s);Pc(s);0.03038507822;7725;;
MY-RAFP-W;FG;CAP-CAFP-WASABS;PM;1;Pc(s);Pc(s);0.03158602151;7726;;
MY-RAFP-W;FG;CONT-AFP-WASN;PM;1;Pc(s);Pc(s);0.03158602151;7727;;
MY-RAFP-W;FG;DUS-AFPR2-WACLG;PM;1;Pc(s);Pc(s);0.03158602151;7728;;
MY-RAFP-W;FG;KB-W200R1-W;PM;0.02083;Pc(s);Pc(s);0.03158602151;7729;;
MY-RAFP-W;FG;PUFF-AFP-WMFLH;PM;1;Pc(s);Pc(s);0.03158602151;7730;;
MY-RAFP-W;FG;SHIF-CAFPR1-W;PM;1;Pc(s);Pc(s);0.03158602151;7731;;
MY-RAFP-W;FG;STIC-BTAFPRR2-W;PM;1;Pc(s);Pc(s);0.03158602151;7732;;
MY-RAFP-W;FG;STIC-PAGR1-WM;PM;1;Pc(s);Pc(s);0.03158602151;7733;;
MY-RANTM-W;FG;DUSS-ANTM40R1-WM;SFG Packs;1;Pc(s);Pc(s);0.03011368567;7734;;
MY-RANTM-W;FG;KB-WTHETAR1-W;PM;0.03333;Pc(s);Pc(s);0.03011368567;7735;;
MY-RANTM-W;FG;TUBE-ANTM40R1-W;PM;1;Pc(s);Pc(s);0.03011368567;7736;;
MY-RAPBB-W;FG;CAP-CABPCB-WASABS;PM;1;Pc(s);Pc(s);0;7737;;
MY-RAPBB-W;FG;CONT-ABPCB-WASABS;PM;1;Pc(s);Pc(s);0;7738;;
MY-RAPBB-W;FG;DUS-APBBR1-WACLG;PM;1;Pc(s);Pc(s);0;7739;;
MY-RAPBB-W;FG;KB-W100BR2-KMM125BF;PM;0.02083;Pc(s);Pc(s);0;7740;;
MY-RAPBB-W;FG;STIC-BOTAPBB-WCNF;PM;1;Pc(s);Pc(s);0;7741;;
MY-RAPBB-W;FG;STIC-BOTAPBBR1-WCNF;PM;1;Pc(s);Pc(s);0;7741;;
MY-RAPBB-W;FG;STIC-PAGR1-WM;PM;1;Pc(s);Pc(s);0;7742;;
MY-RAPFC-W;FG;KB-K100R1-W;PM;0.02778;Pc(s);Pc(s);6.427974545E-05;7743;;
MY-RAPFC-W;FG;STIC-PAPHUR1-WM;PM;1;Pc(s);Pc(s);6.427974545E-05;7744;;
MY-RAPFC-W;FG;TUBE-APFC60R2-W;PM;1;Pc(s);Pc(s);6.427974545E-05;7745;;
MY-RAPRT-W;FG;BOTO-BNG100PVC-;PM;1;Pc(s);Pc(s);0.03004291845;7746;;
MY-RAPRT-W;FG;CAP-BNG100P-;PM;1;Pc(s);Pc(s);0.03004291845;7747;;
MY-RAPRT-W;FG;DUS-APFT100R1-WILG;PM;1;Pc(s);Pc(s);0.03004291845;7748;;
MY-RAPRT-W;FG;KB-W100BR2-KMM125BF;PM;0.05;Pc(s);Pc(s);0.03004291845;7749;;
MY-RAPRT-W;FG;PLU-BB100N-;PM;1;Pc(s);Pc(s);0.03004291845;7750;;
MY-RAPRT-W;FG;STIC-BAPRT100-WGCE;PM;1;Pc(s);Pc(s);0.03004291845;7751;;
MY-RAPRT-W;FG;STIC-FAPRT100-WGCE;PM;1;Pc(s);Pc(s);0.03004291845;7752;;
MY-RAPRT-W;FG;STIC-PAAR1-WM;PM;1;Pc(s);Pc(s);0.03004291845;7753;;
MY-RBBCEL-W;FG;BBC-EL-W30ML;FG;1;Pc(s);Pc(s);;7754;;
MY-RBBCEL-W;FG;KB-WBBC30-KMK150BF;PM;0.02778;Pc(s);Pc(s);;7755;;
MY-RBBCEL-W;FG;STIC-PAELR1-WM;PM;1;Pc(s);Pc(s);;7756;;
MY-RBBCEN-W;FG;BBC-EN-W30ML;FG;1;Pc(s);Pc(s);;7757;;
MY-RBBCEN-W;FG;KB-WBBC30-KMK150BF;PM;0.02778;Pc(s);Pc(s);;7758;;
MY-RBBCEN-W;FG;STIC-PAELR1-WM;PM;1;Pc(s);Pc(s);;7759;;
MY-RBBCLLN1-W;FG;DUSS-LBBCL30R1-WM;SFG Packs;1;Pc(s);Pc(s);0.02941176471;7760;;
MY-RBBCLLN1-W;FG;KB-WBBC30-KMK150BF;PM;0.02778;Pc(s);Pc(s);0.02941176471;7761;;
MY-RBBCLLN1-W;FG;TUBE-LBBCL30R4-W;PM;1;Pc(s);Pc(s);0.02941176471;7762;;
MY-RBBCLLN2-W;FG;BBC-LL-W15ML;FG;1;Pc(s);Pc(s);;7763;;
MY-RBBCLLN2-W;FG;KB-WBBC15-KMK150BF;PM;0.02083;Pc(s);Pc(s);;7764;;
MY-RBBCLLN2-W;FG;STIC-PAPBBPR1-WM;PM;1;Pc(s);Pc(s);;7765;;
MY-RBBCLNN1-W;FG;DUSS-LBBCN30R1-WM;SFG Packs;1;Pc(s);Pc(s);0.03012048193;7766;;
MY-RBBCLNN1-W;FG;KB-WBBC30-KMK150BF;PM;0.02778;Pc(s);Pc(s);0.03012048193;7767;;
MY-RBBCLNN1-W;FG;TUBE-LBBCN30R4-W;PM;1;Pc(s);Pc(s);0.03012048193;7768;;
MY-RBBCLNN2-W;FG;BBC-LN-W15ML;FG;1;Pc(s);Pc(s);;7769;;
MY-RBBCLNN2-W;FG;KB-WBBC15-KMK150BF;PM;0.02083;Pc(s);Pc(s);;7770;;
MY-RBBCLNN2-W;FG;STIC-PAPBBPR1-WM;PM;1;Pc(s);Pc(s);;7771;;
MY-RBESFBBLP-W;FG;CONT-ESFBBLP-WASBS;PM;1;Pc(s);Pc(s);0.03005904455;7772;;
MY-RBESFBBLP-W;FG;COVE-ESFBBLP-WASBS;PM;1;Pc(s);Pc(s);0.03005904455;7773;;
MY-RBESFBBLP-W;FG;DUS-ESFBBLP-WIMLD;PM;1;Pc(s);Pc(s);0.03005904455;7774;;
MY-RBESFBBLP-W;FG;KB-W200R1-W;PM;0.01234;Pc(s);Pc(s);0.03005904455;7775;;
MY-RBESFBBLP-W;FG;PUFF-ESFBBLP-WCC;PM;1;Pc(s);Pc(s);0.03005904455;7776;;
MY-RBESFBBLP-W;FG;SHIF-ESFBBLP-WPP;PM;1;Pc(s);Pc(s);0.03005904455;7777;;
MY-RBESFBBLP-W;FG;STIC-BOTESFBBLP-WCNF;PM;1;Pc(s);Pc(s);0.03005904455;7778;;
MY-RBESFBBLP-W;FG;STIC-PAGR1-WM;PM;1;Pc(s);Pc(s);0.03005904455;7779;;
MY-RBOA-W;FG;BO-W1A-W4GR;FG;1;Pc(s);Pc(s);0;7780;;
MY-RBOA-W;FG;KB-W6040R2-W;PM;0.00833;Pc(s);Pc(s);0;7781;;
MY-RBOA-W;FG;STIC-PALLCR1-WM;PM;1;Pc(s);Pc(s);0;7782;;
MY-RBOC-W;FG;BO-W1C-W4GR;FG;1;Pc(s);Pc(s);0;7783;;
MY-RBOC-W;FG;KB-W6040R2-W;PM;0.00833;Pc(s);Pc(s);0;7784;;
MY-RBOC-W;FG;STIC-PALLCR1-WM;PM;1;Pc(s);Pc(s);0;7785;;
MY-RBOE01-W;FG;BO-E01-W;FG;1;Pc(s);Pc(s);;7786;;
MY-RBOE01-W;FG;KB-WLAMBDAR1-W;PM;0.02083;Pc(s);Pc(s);;7787;;
MY-RBOE01-W;FG;STIC-PAEAR1-WM;PM;1;Pc(s);Pc(s);;7788;;
MY-RBOE02-W;FG;BO-E02-W;FG;1;Pc(s);Pc(s);;7789;;
MY-RBOE02-W;FG;KB-WLAMBDAR1-W;PM;0.02083;Pc(s);Pc(s);;7790;;
MY-RBOE02-W;FG;STIC-PAEAR1-WM;PM;1;Pc(s);Pc(s);;7791;;
MY-RCUSEFC01-W;FG;CUS-EFC01-W;FG;1;Pc(s);Pc(s);;7792;;
MY-RCUSEFC01-W;FG;KB-WIPSKMMR1-W;PM;0.02083;Pc(s);Pc(s);;7793;;
MY-RCUSEFC01-W;FG;STIC-PAEBR1-WM;PM;1;Pc(s);Pc(s);;7794;;
MY-RCUSEFC02-W;FG;CUS-EFC02-W;FG;1;Pc(s);Pc(s);;7795;;
MY-RCUSEFC02-W;FG;KB-WIPSKMMR1-W;PM;0.02083;Pc(s);Pc(s);;7796;;
MY-RCUSEFC02-W;FG;STIC-PAEBR1-WM;PM;1;Pc(s);Pc(s);;7797;;
MY-RCUSEFC03-W;FG;CUS-EFC03-W;FG;1;Pc(s);Pc(s);;7798;;
MY-RCUSEFC03-W;FG;KB-WIPSKMMR1-W;PM;0.02083;Pc(s);Pc(s);;7799;;
MY-RCUSEFC03-W;FG;STIC-PAEBR1-WM;PM;1;Pc(s);Pc(s);;7800;;
MY-RCUSEFC04-W;FG;CUS-EFC04-W;FG;1;Pc(s);Pc(s);;7801;;
MY-RCUSEFC04-W;FG;KB-WIPSKMMR1-W;PM;0.02083;Pc(s);Pc(s);;7802;;
MY-RCUSEFC04-W;FG;STIC-PAEBR1-WM;PM;1;Pc(s);Pc(s);;7803;;
MY-RDDCCDL-W;FG;DDC-CDL-W20ML;FG;1;Pc(s);Pc(s);;7804;;
MY-RDDCCDL-W;FG;KB-WLS20R2-KMK125CF;PM;0.02778;Pc(s);Pc(s);;7805;;
MY-RDDCCDL-W;FG;STIC-PAPBBPR1-WM;PM;1;Pc(s);Pc(s);;7806;;
MY-RDDCCDN-W;FG;DDC-CDN-W20ML;FG;1;Pc(s);Pc(s);;7807;;
MY-RDDCCDN-W;FG;KB-WLS20R2-KMK125CF;PM;0.02778;Pc(s);Pc(s);;7808;;
MY-RDDCCDN-W;FG;STIC-PAPBBPR1-WM;PM;1;Pc(s);Pc(s);;7809;;
MY-REBEK-W;FG;EB-EK-W3G;FG;1;Pc(s);Pc(s);0;7810;;
MY-REBEK-W;FG;KB-W6040R2-W;PM;0.01042;Pc(s);Pc(s);0;7811;;
MY-REBEK-W;FG;STIC-PALLCR1-WM;PM;1;Pc(s);Pc(s);0;7812;;
MY-REBIPB3M01-W;FG;EB-IPB3M01-W5.5G;FG;1;Pc(s);Pc(s);;7813;;
MY-REBIPB3M01-W;FG;KB-WIPSKMMR1-W;PM;0.00438;Pc(s);Pc(s);;7814;;
