Code/Header;Type;Component code;Type;Coefficient;UOM of Header;UOM of Component;Loos%;No.;Start date;End date
B-PT06-MO35G;FG;DUS-SSTPR3-MO;PM;1;Pc(s);Pc(s);0.03003754693;241;202236;
B-PT06-MO35G;FG;KB-MOEBPR1-MO;PM;0.02941;Pc(s);Pc(s);0.03003754693;242;;
B-PT06-MO35G;FG;SHIF-CMOFP014-PPN;PM;1;Pc(s);Pc(s);0.03003754693;243;;
B-PT06-MO35G;FG;STIC-BCSSTP06R1-MO;PM;1;Pc(s);Pc(s);0.03003754693;244;;
B-PT06-MO35G;FG;STIC-BSSTP6RR2-MO;PM;1;Pc(s);Pc(s);0.03003754693;245;;
B-PT07-MO35G;FG;CAP-CMOFP014-ASABS;PM;1;Pc(s);Pc(s);0.03003754693;246;;
B-PT07-MO35G;FG;CONT-MOFP01R1AS-C2PP;PM;1;Pc(s);Pc(s);0.03003754693;247;;
B-PT07-MO35G;FG;DUS-SSTPR2-MO;PM;1;Pc(s);Pc(s);0.03003754693;248;;
B-PT07-MO35G;FG;DUS-SSTPR3-MO;PM;1;Pc(s);Pc(s);0.03003754693;248;202236;
B-PT07-MO35G;FG;KB-MOEBPR1-MO;PM;0.02941;Pc(s);Pc(s);0.03003754693;249;;
B-PT07-MO35G;FG;SHIF-CMOFP014-PPN;PM;1;Pc(s);Pc(s);0.03003754693;250;;
B-PT07-MO35G;FG;STIC-BCSSTP07R1-MO;PM;1;Pc(s);Pc(s);0.03003754693;251;;
B-PT07-MO35G;FG;STIC-BSSTP7RR2-MO;PM;1;Pc(s);Pc(s);0.03003754693;252;;
B-R3L01LB-W;FG;CAPC-LLPR0-WASBS;PM;1;Pc(s);Pc(s);0.02990033223;253;;
B-R3L01LB-W;FG;CONT-LLPR0-WASBS;PM;1;Pc(s);Pc(s);0.02990033223;254;;
B-R3L01LB-W;FG;DUS-LMP1R3-W;PM;1;Pc(s);Pc(s);0.02990033223;255;;
B-R3L01LB-W;FG;DUS-LMP1R4-W;PM;1;Pc(s);Pc(s);0.02990033223;255;;
B-R3L01LB-W;FG;KB-W100BR2-KMM125BF;PM;0.03571;Pc(s);Pc(s);0.02990033223;256;;
B-R3L01LB-W;FG;PUFF-LLPR0-WMFP;PM;1;Pc(s);Pc(s);0.02990033223;257;;
B-R3L01LB-W;FG;SHIF-LLPR0-WPPN;PM;1;Pc(s);Pc(s);0.02990033223;258;;
B-R3L01LB-W;FG;STIC-BLMP1RR0-W;PM;1;Pc(s);Pc(s);0.02990033223;259;;
B-R3L01LB-W;FG;STIC-PILMPR0-W;PM;1;Pc(s);Pc(s);0.02990033223;260;;
B-R3L01LB-W;FG;STIC-PQLMP1R0-W;PM;1;Pc(s);Pc(s);0.02990033223;261;;
B-R3L02B-W;FG;CAPC-LLPR0-WASBS;PM;1;Pc(s);Pc(s);0.02996715928;262;;
B-R3L02B-W;FG;CONT-LLPR0-WASBS;PM;1;Pc(s);Pc(s);0.02996715928;263;;
B-R3L02B-W;FG;DUS-LMP2R3-W;PM;1;Pc(s);Pc(s);0.02996715928;264;;
B-R3L02B-W;FG;DUS-LMP2R4-W;PM;1;Pc(s);Pc(s);0.02996715928;264;;
B-R3L02B-W;FG;KB-W100BR2-KMM125BF;PM;0.03571;Pc(s);Pc(s);0.02996715928;265;;
B-R3L02B-W;FG;PUFF-LLPR0-WMFP;PM;1;Pc(s);Pc(s);0.02996715928;266;;
B-R3L02B-W;FG;SHIF-LLPR0-WPPN;PM;1;Pc(s);Pc(s);0.02996715928;267;;
B-R3L02B-W;FG;STIC-BLMP2RR0-W;PM;1;Pc(s);Pc(s);0.02996715928;268;;
B-R3L02B-W;FG;STIC-PILMPR0-W;PM;1;Pc(s);Pc(s);0.02996715928;269;;
B-R3L02B-W;FG;STIC-PQLMP2R0-W;PM;1;Pc(s);Pc(s);0.02996715928;270;;
B-R3L03I-W;FG;CAPC-LLPR0-WASBS;PM;1;Pc(s);Pc(s);0.02990533563;271;;
B-R3L03I-W;FG;CONT-LLPR0-WASBS;PM;1;Pc(s);Pc(s);0.02990533563;272;;
B-R3L03I-W;FG;DUS-LMP3R3-W;PM;1;Pc(s);Pc(s);0.02990533563;273;;
B-R3L03I-W;FG;DUS-LMP3R4-W;PM;1;Pc(s);Pc(s);0.02990533563;273;;
B-R3L03I-W;FG;KB-W100BR2-KMM125BF;PM;0.03571;Pc(s);Pc(s);0.02990533563;274;;
B-R3L03I-W;FG;PUFF-LLPR0-WMFP;PM;1;Pc(s);Pc(s);0.02990533563;275;;
B-R3L03I-W;FG;SHIF-LLPR0-WPPN;PM;1;Pc(s);Pc(s);0.02990533563;276;;
B-R3L03I-W;FG;STIC-BLMP3RR0-W;PM;1;Pc(s);Pc(s);0.02990533563;277;;
B-R3L03I-W;FG;STIC-PILMPR0-W;PM;1;Pc(s);Pc(s);0.02990533563;278;;
B-R3L03I-W;FG;STIC-PQLMP3R0-W;PM;1;Pc(s);Pc(s);0.02990533563;279;;
B-R3L04N-W;FG;CAPC-LLPR0-WASBS;PM;1;Pc(s);Pc(s);0.02996715928;280;;
B-R3L04N-W;FG;CONT-LLPR0-WASBS;PM;1;Pc(s);Pc(s);0.02996715928;281;;
B-R3L04N-W;FG;DUS-LMP4R3-W;PM;1;Pc(s);Pc(s);0.02996715928;282;;
B-R3L04N-W;FG;DUS-LMP4R4-W;PM;1;Pc(s);Pc(s);0.02996715928;282;;
B-R3L04N-W;FG;KB-W100BR2-KMM125BF;PM;0.03571;Pc(s);Pc(s);0.02996715928;283;;
B-R3L04N-W;FG;PUFF-LLPR0-WMFP;PM;1;Pc(s);Pc(s);0.02996715928;284;;
B-R3L04N-W;FG;SHIF-LLPR0-WPPN;PM;1;Pc(s);Pc(s);0.02996715928;285;;
B-R3L04N-W;FG;STIC-BLMP4RR0-W;PM;1;Pc(s);Pc(s);0.02996715928;286;;
B-R3L04N-W;FG;STIC-PILMPR0-W;PM;1;Pc(s);Pc(s);0.02996715928;287;;
B-R3L04N-W;FG;STIC-PQLMP4R0-W;PM;1;Pc(s);Pc(s);0.02996715928;288;;
B-RBMLP01-EM;FG;CAPC-BMLPR2-E;PM;1;Pc(s);Pc(s);0.02969348659;289;;
B-RBMLP01-EM;FG;CONT-BMLPR2-E;PM;1;Pc(s);Pc(s);0.02969348659;290;;
B-RBMLP01-EM;FG;DUS-BWMMLPR6-E;PM;1;Pc(s);Pc(s);0.02969348659;291;;
B-RBMLP01-EM;FG;KB-ECR1-KMK125CF;PM;0.01389;Pc(s);Pc(s);0.02969348659;292;;
B-RBMLP01-EM;FG;PUFF-BMLPR1-EMP;PM;1;Pc(s);Pc(s);0.02969348659;293;;
B-RBMLP01-EM;FG;SHIF-BMLPR2-E;PM;1;Pc(s);Pc(s);0.02969348659;294;;
B-RBMLP01-EM;FG;STIC-BCBWMMLP01R1-E;PM;1;Pc(s);Pc(s);0.02969348659;295;;
B-RBMLP01-EM;FG;STIC-BTBLP1RR2-E;PM;1;Pc(s);Pc(s);0.02969348659;296;;
B-RBMLP02-EM;FG;CAPC-BMLPR2-E;PM;1;Pc(s);Pc(s);0.02969348659;297;;
B-RBMLP02-EM;FG;CONT-BMLPR2-E;PM;1;Pc(s);Pc(s);0.02969348659;298;;
B-RBMLP02-EM;FG;DUS-BWMMLPR6-E;PM;1;Pc(s);Pc(s);0.02969348659;299;;
B-RBMLP02-EM;FG;KB-ECR1-KMK125CF;PM;0.01389;Pc(s);Pc(s);0.02969348659;300;;
B-RBMLP02-EM;FG;PUFF-BMLPR1-EMP;PM;1;Pc(s);Pc(s);0.02969348659;301;;
B-RBMLP02-EM;FG;SHIF-BMLPR2-E;PM;1;Pc(s);Pc(s);0.02969348659;302;;
B-RBMLP02-EM;FG;STIC-BCBWMMLP02R1-E;PM;1;Pc(s);Pc(s);0.02969348659;303;;
B-RBMLP02-EM;FG;STIC-BTBLP2RR2-E;PM;1;Pc(s);Pc(s);0.02969348659;304;;
B-RBMLP03-EM;FG;CAPC-BMLPR2-E;PM;1;Pc(s);Pc(s);0.02991452991;305;;
B-RBMLP03-EM;FG;CONT-BMLPR2-E;PM;1;Pc(s);Pc(s);0.02991452991;306;;
B-RBMLP03-EM;FG;DUS-BWMMLPR6-E;PM;1;Pc(s);Pc(s);0.02991452991;307;;
B-RBMLP03-EM;FG;KB-ECR1-KMK125CF;PM;0.01389;Pc(s);Pc(s);0.02991452991;308;;
B-RBMLP03-EM;FG;PUFF-BMLPR1-EMP;PM;1;Pc(s);Pc(s);0.02991452991;309;;
B-RBMLP03-EM;FG;SHIF-BMLPR2-E;PM;1;Pc(s);Pc(s);0.02991452991;310;;
B-RBMLP03-EM;FG;STIC-BCBWMMLP03R1-E;PM;1;Pc(s);Pc(s);0.02991452991;311;;
B-RBMLP03-EM;FG;STIC-BTBLP3RR2-E;PM;1;Pc(s);Pc(s);0.02991452991;312;;
B-RBMLP04-EM;FG;CAPC-BMLPR2-E;PM;1;Pc(s);Pc(s);0.02991452991;313;;
B-RBMLP04-EM;FG;CONT-BMLPR2-E;PM;1;Pc(s);Pc(s);0.02991452991;314;;
B-RBMLP04-EM;FG;DUS-BWMMLPR6-E;PM;1;Pc(s);Pc(s);0.02991452991;315;;
B-RBMLP04-EM;FG;KB-ECR1-KMK125CF;PM;0.01389;Pc(s);Pc(s);0.02991452991;316;;
B-RBMLP04-EM;FG;PUFF-BMLPR1-EMP;PM;1;Pc(s);Pc(s);0.02991452991;317;;
B-RBMLP04-EM;FG;SHIF-BMLPR2-E;PM;1;Pc(s);Pc(s);0.02991452991;318;;
B-RBMLP04-EM;FG;STIC-BCBWMMLP04R1-E;PM;1;Pc(s);Pc(s);0.02991452991;319;;
B-RBMLP04-EM;FG;STIC-BTBLP4RR2-E;PM;1;Pc(s);Pc(s);0.02991452991;320;;
B-SFLP-EM8G;FG;CAPC-SFLPR1-E;PM;1;Pc(s);Pc(s);0.02991452991;321;;
B-SFLP-EM8G;FG;CONT-SFLPR1-E;PM;1;Pc(s);Pc(s);0.02991452991;322;;
B-SFLP-EM8G;FG;DUS-SFLPR2-E;PM;1;Pc(s);Pc(s);0.02991452991;323;;
B-SFLP-EM8G;FG;KB-ECR1-KMK125CF;PM;0.01389;Pc(s);Pc(s);0.02991452991;324;;
B-SFLP-EM8G;FG;PUFF-BMLPR1-EMP;PM;1;Pc(s);Pc(s);0.02991452991;325;;
B-SFLP-EM8G;FG;SHIF-SFLPR1-E;PM;1;Pc(s);Pc(s);0.02991452991;326;;
B-SFLP-EM8G;FG;STIC-BTSFLPRR1-E;PM;1;Pc(s);Pc(s);0.02991452991;327;;
B-SHN12GRNFS-W;REFILL;GODE-TWC5,4B-SM-P;PM;1;Pc(s);Pc(s);;328;;
B-SPB-MO13GR;FG;CAPC-SPRR1-MOSBS;PM;1;Pc(s);Pc(s);0.03125;329;;
B-SPB-MO13GR;FG;CONT-SPRR1-MOSBS;PM;1;Pc(s);Pc(s);0.03125;330;;
B-SPB-MO13GR;FG;DUS-SPRR1-MOILG;PM;1;Pc(s);Pc(s);0.03125;331;;
B-SPB-MO13GR;FG;KB-MOEBPR1-MO;PM;0.02083;Pc(s);Pc(s);0.03125;332;;
B-SPB-MO13GR;FG;SHIF-SPRR1-MOPPN;PM;1;Pc(s);Pc(s);0.03125;333;;
B-SPB-MO13GR;FG;STIC-BCSPBRR2-MO;PM;1;Pc(s);Pc(s);0.03125;334;;
B-SPB-MO13GR;FG;STIC-BTSPBRR2-MOPSM;PM;1;Pc(s);Pc(s);0.03125;335;;
B-SPC-MO13GR;FG;CAPC-SPRR1-MOSBS;PM;1;Pc(s);Pc(s);0.03125;336;;
B-SPC-MO13GR;FG;CONT-SPRR1-MOSBS;PM;1;Pc(s);Pc(s);0.03125;337;;
B-SPC-MO13GR;FG;DUS-SPRR1-MOILG;PM;1;Pc(s);Pc(s);0.03125;338;;
B-SPC-MO13GR;FG;KB-MOEBPR1-MO;PM;0.02083;Pc(s);Pc(s);0.03125;339;;
B-SPC-MO13GR;FG;SHIF-SPRR1-MOPPN;PM;1;Pc(s);Pc(s);0.03125;340;;
B-SPC-MO13GR;FG;STIC-BCSPCRR2-MO;PM;1;Pc(s);Pc(s);0.03125;341;;
B-SPC-MO13GR;FG;STIC-BTSPCRR2-MOPSM;PM;1;Pc(s);Pc(s);0.03125;342;;
B-SPG-MO13GR;FG;CAPC-SPRR1-MOSBS;PM;1;Pc(s);Pc(s);0;343;;
B-SPG-MO13GR;FG;CONT-SPRR1-MOSBS;PM;1;Pc(s);Pc(s);0;344;;
B-SPG-MO13GR;FG;DUS-SPRR1-MOILG;PM;1;Pc(s);Pc(s);0;345;;
B-SPG-MO13GR;FG;KB-MOEBPR1-MO;PM;0.02083;Pc(s);Pc(s);0;346;;
B-SPG-MO13GR;FG;SHIF-SPRR1-MOPPN;PM;1;Pc(s);Pc(s);0;347;;
B-SPG-MO13GR;FG;STIC-BCSPGRR2-MO;PM;1;Pc(s);Pc(s);0;348;;
B-SPG-MO13GR;FG;STIC-BTSPGRR2-MOPSM;PM;1;Pc(s);Pc(s);0;349;;
B-SPQ-MO13GR;FG;CAPC-SPRR1-MOSBS;PM;1;Pc(s);Pc(s);0;350;;
B-SPQ-MO13GR;FG;CONT-SPRR1-MOSBS;PM;1;Pc(s);Pc(s);0;351;;
B-SPQ-MO13GR;FG;DUS-SPRR1-MOILG;PM;1;Pc(s);Pc(s);0;352;;
B-SPQ-MO13GR;FG;KB-MOEBPR1-MO;PM;0.02083;Pc(s);Pc(s);0;353;;
B-SPQ-MO13GR;FG;SHIF-SPRR1-MOPPN;PM;1;Pc(s);Pc(s);0;354;;
B-SPQ-MO13GR;FG;STIC-BCSPQRR2-MO;PM;1;Pc(s);Pc(s);0;355;;
B-SPQ-MO13GR;FG;STIC-BTSPQRR2-MOPSM;PM;1;Pc(s);Pc(s);0;356;;
B-TWCGC08R-DFR14G;REFILL;GODE-TWC5,4B-SM-P;PM;1;Pc(s);Pc(s);;357;;
B-TWCGC107RNFS1-DF;REFILL;GODE-TWC5,4B-SM-P;PM;1;Pc(s);Pc(s);;358;;
B-W3ELFP01-W30G;FG;CAP-CELFPR3-WABS;PM;1;Pc(s);Pc(s);0.0300245098;359;;
B-W3ELFP01-W30G;FG;CONT-ELFPR2-WPSN;PM;1;Pc(s);Pc(s);0.0300245098;360;;
B-W3ELFP01-W30G;FG;DUS-ELFP01R2-W;PM;1;Pc(s);Pc(s);0.0300245098;361;;
B-W3ELFP01-W30G;FG;KB-BTLS150WNL32-K125;PM;0.02083;Pc(s);Pc(s);0.0300245098;362;;
B-W3ELFP01-W30G;FG;PUFF-FPALT3R0-WP;PM;1;Pc(s);Pc(s);0.0300245098;363;;
B-W3ELFP01-W30G;FG;SHIF-ELFPR2-WPPN;PM;1;Pc(s);Pc(s);0.0300245098;364;;
B-W3ELFP01-W30G;FG;STIC-BCELFP1R1-WCNFR;PM;1;Pc(s);Pc(s);0.0300245098;365;;
B-W3ELFP02-W30G;FG;CAP-CELFPR3-WABS;PM;1;Pc(s);Pc(s);0.0300245098;366;;
B-W3ELFP02-W30G;FG;CONT-ELFPR2-WPSN;PM;1;Pc(s);Pc(s);0.0300245098;367;;
B-W3ELFP02-W30G;FG;DUS-ELFP02R2-W;PM;1;Pc(s);Pc(s);0.0300245098;368;;
B-W3ELFP02-W30G;FG;KB-BTLS150WNL32-K125;PM;0.02083;Pc(s);Pc(s);0.0300245098;369;;
B-W3ELFP02-W30G;FG;PUFF-FPALT3R0-WP;PM;1;Pc(s);Pc(s);0.0300245098;370;;
B-W3ELFP02-W30G;FG;SHIF-ELFPR2-WPPN;PM;1;Pc(s);Pc(s);0.0300245098;371;;
B-W3ELFP02-W30G;FG;STIC-BCELFP2R1-WCNFR;PM;1;Pc(s);Pc(s);0.0300245098;372;;
B-W3ELFP03-W30G;FG;CAP-CELFPR3-WABS;PM;1;Pc(s);Pc(s);0.0300245098;373;;
B-W3ELFP03-W30G;FG;CONT-ELFPR2-WPSN;PM;1;Pc(s);Pc(s);0.0300245098;374;;
B-W3ELFP03-W30G;FG;DUS-ELFP03R2-W;PM;1;Pc(s);Pc(s);0.0300245098;375;;
B-W3ELFP03-W30G;FG;KB-BTLS150WNL32-K125;PM;0.02083;Pc(s);Pc(s);0.0300245098;376;;
B-W3ELFP03-W30G;FG;PUFF-FPALT3R0-WP;PM;1;Pc(s);Pc(s);0.0300245098;377;;
B-W3ELFP03-W30G;FG;SHIF-ELFPR2-WPPN;PM;1;Pc(s);Pc(s);0.0300245098;378;;
B-W3ELFP03-W30G;FG;STIC-BCELFP3R1-WCNFR;PM;1;Pc(s);Pc(s);0.0300245098;379;;
B-W3ELFP04-W30G;FG;CAP-CELFPR3-WABS;PM;1;Pc(s);Pc(s);0.0300245098;380;;
B-W3ELFP04-W30G;FG;CONT-ELFPR2-WPSN;PM;1;Pc(s);Pc(s);0.0300245098;381;;
B-W3ELFP04-W30G;FG;DUS-ELFP04R2-W;PM;1;Pc(s);Pc(s);0.0300245098;382;;
B-W3ELFP04-W30G;FG;KB-BTLS150WNL32-K125;PM;0.02083;Pc(s);Pc(s);0.0300245098;383;;
B-W3ELFP04-W30G;FG;PUFF-FPALT3R0-WP;PM;1;Pc(s);Pc(s);0.0300245098;384;;
B-W3ELFP04-W30G;FG;SHIF-ELFPR2-WPPN;PM;1;Pc(s);Pc(s);0.0300245098;385;;
B-W3ELFP04-W30G;FG;STIC-BCELFP4R1-WCNFR;PM;1;Pc(s);Pc(s);0.0300245098;386;;
BBC-EL-W15ML;FG;DUS-EBBCL15C-WILD;PM;1;Pc(s);Pc(s);0.02211606511;387;;
BBC-EL-W15ML;FG;KB-WBBC15-KMK150BF;PM;0.02083;Pc(s);Pc(s);0.02211606511;388;;
BBC-EL-W15ML;FG;TUBE-EBBCL15-W2580;PM;1;Pc(s);Set;0.02211606511;389;;
BBC-EL-W30ML;FG;DUS-EBBCL30C-WILD;PM;1;Pc(s);Pc(s);0.02993014164;390;;
BBC-EL-W30ML;FG;KB-WBBC30-KMK150BF;PM;0.02778;Pc(s);Pc(s);0.02993014164;391;;
BBC-EL-W30ML;FG;TUBE-EBBCL30R3-W3095;PM;1;Pc(s);Pc(s);0.02993014164;392;;
BBC-EN-W15ML;FG;DUS-EBBCN15C-WILD;PM;1;Pc(s);Pc(s);0.01741917503;393;;
BBC-EN-W15ML;FG;KB-WBBC15-KMK150BF;PM;0.02083;Pc(s);Pc(s);0.01741917503;394;;
BBC-EN-W15ML;FG;TUBE-EBBCN15-W2580;PM;1;Pc(s);Pc(s);0.01741917503;395;;
BBC-EN-W30ML;FG;DUS-EBBCN30C-WILD;PM;1;Pc(s);Pc(s);0.03001426164;396;;
BBC-EN-W30ML;FG;KB-WBBC30-KMK150BF;PM;0.02778;Pc(s);Pc(s);0.03001426164;397;;
BBC-EN-W30ML;FG;TUBE-EBBCN30R3-W3095;PM;1;Pc(s);Pc(s);0.03001426164;398;;
BBC-HSBBC-EM;FG;DUS-DMBC03R0-E;PM;1;Pc(s);Pc(s);0.0371124031;399;;
BBC-HSBBC-EM;FG;KB-ECR1-KMK125CF;PM;0.01667;Pc(s);Pc(s);0.0371124031;400;;
BBC-HSBBC-EM;FG;TUBE-DMBC03R0-E;PM;1;Pc(s);Pc(s);0.0371124031;401;;
BBC-HSBBL-EM;FG;DUS-DMBC01R0-E;PM;1;Pc(s);Pc(s);0.03003682506;402;;
BBC-HSBBL-EM;FG;KB-ECR1-KMK125CF;PM;0.01667;Pc(s);Pc(s);0.03003682506;403;;
BBC-HSBBL-EM;FG;TUBE-DMBC01R0-E;PM;1;Pc(s);Pc(s);0.03003682506;404;;
BBC-HSBBN-EM;FG;DUS-DMBC02R0-E;PM;1;Pc(s);Pc(s);0.01274074074;405;;
BBC-HSBBN-EM;FG;KB-ECR1-KMK125CF;PM;0.01667;Pc(s);Pc(s);0.01274074074;406;;
BBC-HSBBN-EM;FG;TUBE-DMBC02R0-E;PM;1;Pc(s);Pc(s);0.01274074074;407;;
BBC-LL-W15ML;FG;DUS-LBBCL15C-WILD;PM;1;Pc(s);Pc(s);0.01758829323;408;;
BBC-LL-W15ML;FG;KB-WBBC15-KMK150BF;PM;0.02083;Pc(s);Pc(s);0.01758829323;409;;
BBC-LL-W15ML;FG;TUBE-LBBCL15R2-W;PM;1;Pc(s);Pc(s);0.01758829323;410;;
BBC-LL-W15ML;FG;TUBE-LBBCL15R3-W;PM;1;Pc(s);Pc(s);0.01758829323;410;202221;
BBC-LL-W30ML;FG;DUS-LBBCL30CR1-WILD;PM;1;Pc(s);Pc(s);0.03024637778;411;;
BBC-LL-W30ML;FG;KB-WBBC30-KMK150BF;PM;0.02778;Pc(s);Pc(s);0.03024637778;412;;
BBC-LL-W30ML;FG;TUBE-LBBCL30R4-W;PM;1;Pc(s);Pc(s);0.03024637778;413;;
BBC-LN-W15ML;FG;DUS-LBBCN15C-WILD;PM;1;Pc(s);Pc(s);0.03012259194;414;;
BBC-LN-W15ML;FG;KB-WBBC15-KMK150BF;PM;0.02083;Pc(s);Pc(s);0.03012259194;415;;
BBC-LN-W15ML;FG;TUBE-LBBCN15R2-W;PM;1;Pc(s);Pc(s);0.03012259194;416;;
BBC-LN-W15ML;FG;TUBE-LBBCN15R3-W;PM;1;Pc(s);Pc(s);0.03012259194;416;202221;
BBC-LN-W30ML;FG;DUS-LBBCN30C-WILD;PM;1;Pc(s);Pc(s);0.03024637778;417;;
BBC-LN-W30ML;FG;DUS-LBBCN30CR1-WILD;PM;1;Pc(s);Pc(s);0.03024637778;417;202134;
BBC-LN-W30ML;FG;KB-WBBC30-KMK150BF;PM;0.02778;Pc(s);Pc(s);0.03024637778;418;;
BBC-LN-W30ML;FG;TUBE-LBBCN30R4-W;PM;1;Pc(s);Pc(s);0.03024637778;419;;
BO-01PFRNFSN3,5-MO;REFILL;GODE-PESBOR2-MOAL;PM;1;Pc(s);Pc(s);;420;;
BO-02IPRNFSN3,5-MO;REFILL;GODE-PESBOR2-MOAL;PM;1;Pc(s);Pc(s);;421;;
BO-03PP1RNFS3,5-MO;REFILL;GODE-PESBOR2-MOAL;PM;1;Pc(s);Pc(s);;422;;
BO-04RERNFSN3,5-MO;REFILL;GODE-PESBOR2-MOAL;PM;1;Pc(s);Pc(s);;423;;
BO-05BSRNFSN3,5-MO;REFILL;GODE-PESBOR2-MOAL;PM;1;Pc(s);Pc(s);;424;;
BO-06CSRNFS3,5G-MO;REFILL;GODE-PESBOR2-MOAL;PM;1;Pc(s);Pc(s);;425;;
BO-07SSRNFSN3,5-MO;REFILL;GODE-PESBOR2-MOAL;PM;1;Pc(s);Pc(s);;426;;
BO-08CCRNFSN3,5-MO;REFILL;GODE-PESBOR2-MOAL;PM;1;Pc(s);Pc(s);;427;;
BO-CLBSNT-EM;FG;BASE-CLHNTR0-E;PM;1;Pc(s);Pc(s);;428;;
BO-CLBSNT-EM;FG;CAP-CLHNTR0-E;PM;1;Pc(s);Pc(s);;429;;
BO-CLBSNT-EM;FG;CONT-CLHNTR0-E;PM;1;Pc(s);Pc(s);;430;;
BO-CLBSNT-EM;FG;DUS-CLHNTR0-E;PM;1;Pc(s);Pc(s);;431;;
BO-CLBSNT-EM;FG;DUS-CLHNTR1-E;PM;1;Pc(s);Pc(s);;431;;
BO-CLBSNT-EM;FG;IBOX-12EB-WD31;PM;0.08333;Pc(s);Pc(s);;432;;
BO-CLBSNT-EM;FG;KB-ECR1-KMK125CF;PM;0.00694;Pc(s);Pc(s);;433;;
BO-CLBSNT-EM;FG;STIC-BCLHNTR0-E;PM;1;Pc(s);Pc(s);;434;;
BO-CLBSPE-EM;FG;BASE-CLBPER0-E;PM;1;Pc(s);Pc(s);0.07692307692;435;;
BO-CLBSPE-EM;FG;CAP-CLBPER0-E;PM;1;Pc(s);Pc(s);0.07692307692;436;;
BO-CLBSPE-EM;FG;CONT-CLBPER0-E;PM;1;Pc(s);Pc(s);0.07692307692;437;;
BO-CLBSPE-EM;FG;DUS-CLBPER0-E;PM;1;Pc(s);Pc(s);0.07692307692;438;;
BO-CLBSPE-EM;FG;DUS-CLBPER1-E;PM;1;Pc(s);Pc(s);0.07692307692;438;202230;
BO-CLBSPE-EM;FG;IBOX-12EB-WD31;PM;0.08333;Pc(s);Pc(s);0.07692307692;439;;
BO-CLBSPE-EM;FG;KB-ECR1-KMK125CF;PM;0.00694;Pc(s);Pc(s);0.07692307692;440;;
BO-CLBSPE-EM;FG;STIC-BCLBPER0-E;PM;1;Pc(s);Pc(s);0.07692307692;441;;
BO-CLBSPI-EM;FG;BASE-CLBPIR0-E;PM;1;Pc(s);Pc(s);0.07692307692;442;;
BO-CLBSPI-EM;FG;CAP-CLBPIR0-E;PM;1;Pc(s);Pc(s);0.07692307692;443;;
BO-CLBSPI-EM;FG;CONT-CLBPIR0-E;PM;1;Pc(s);Pc(s);0.07692307692;444;;
BO-CLBSPI-EM;FG;DUS-CLBPIR0-E;PM;1;Pc(s);Pc(s);0.07692307692;445;;
BO-CLBSPI-EM;FG;DUS-CLBPIR1-E;PM;1;Pc(s);Pc(s);0.07692307692;445;202230;
BO-CLBSPI-EM;FG;IBOX-12EB-WD31;PM;0.08333;Pc(s);Pc(s);0.07692307692;446;;
BO-CLBSPI-EM;FG;KB-ECR1-KMK125CF;PM;0.00694;Pc(s);Pc(s);0.07692307692;447;;
BO-CLBSPI-EM;FG;STIC-BCLBPIR0-E;PM;1;Pc(s);Pc(s);0.07692307692;448;;
BO-CLCNB-EM10ML;FG;DUS-CLCBNBR0-EILD;PM;1;Pc(s);Pc(s);0.03519887364;449;;
BO-CLCNB-EM10ML;FG;KB-ECR1-KMK125CF;PM;0.01429;Pc(s);Pc(s);0.03519887364;450;;
BO-CLCNB-EM10ML;FG;TUBE-CLCBNBR0-ELDPE;PM;1;Pc(s);Pc(s);0.03519887364;451;;
BO-CLCPE-EM10ML;FG;DUS-CLCBPER1-EILD;PM;1;Pc(s);Pc(s);0.03098290598;452;;
BO-CLCPE-EM10ML;FG;KB-ECR1-KMK125CF;PM;0.01429;Pc(s);Pc(s);0.03098290598;453;;
BO-CLCPE-EM10ML;FG;TUBE-CLCBPER0-ELDPE;PM;1;Pc(s);Pc(s);0.03098290598;454;;
BO-CLCPI-EM10ML;FG;DUS-CLCBPIR1-EILD;PM;1;Pc(s);Pc(s);0.03005319149;455;;
BO-CLCPI-EM10ML;FG;KB-ECR1-KMK125CF;PM;0.01429;Pc(s);Pc(s);0.03005319149;456;;
BO-CLCPI-EM10ML;FG;TUBE-CLCBPIR0-ELDPE;PM;1;Pc(s);Pc(s);0.03005319149;457;;
BO-CLCVI-EM10ML;FG;DUS-CLCBVR0-EILD;PM;1;Pc(s);Pc(s);;458;;
BO-CLCVI-EM10ML;FG;KB-ECR1-KMK125CF;PM;0.01429;Pc(s);Pc(s);;459;;
BO-CLCVI-EM10ML;FG;TUBE-CLCBVR0-ELDPE;PM;1;Pc(s);Pc(s);;460;;
BO-CLPCS-EM3.5GR;FG;BO-CLPCS-RP-EM3,5GR;REFILL;1;Pc(s);Pc(s);0.03;461;;
BO-CLPCS-EM3.5GR;FG;CONT-CLBR0-ENS;PM;1;Pc(s);Pc(s);0.03;462;;
BO-CLPCS-EM3.5GR;FG;DUS-PBSR0-EILG;PM;1;Pc(s);Pc(s);0.03;463;;
BO-CLPCS-EM3.5GR;FG;KB-ECR1-KMK125CF;PM;0.00833;Pc(s);Pc(s);0.03;464;;
BO-CLPCS-EM3.5GR;FG;STIC-BOTPBSR0-ECNF;PM;1;Pc(s);Pc(s);0.03;465;;
BO-CLPCS-RP-EM3,5GR;REFILL;GODE-PESBOR2-MOAL;PM;1;Pc(s);Pc(s);;466;;
