Attribute number;Attribute value;Attribute description;Attribute name
10;BO-COCBMM-W;Wardah Colorfit Cream Blush 02 MERRY MAUVE 3 g;Product Name
10;BO-COCBSC-BULK;Wardah Colorfit Cream Blush 01 SAND CORAL;Product Name
10;BO-COCBSC-W;Wardah Colorfit Cream Blush 01 SAND CORAL 3 g;Product Name
10;BO-COCBSP-BULK;Wardah Colorfit Cream Blush 03 SUMMER PEACH bulk;Product Name
10;BO-COCBSP-W;Wardah Colorfit Cream Blush 03 SUMMER PEACH 3 g;Product Name
10;BO-CPFTLB-BULK;Tavi Color Play Face Tint Love Bites;Product Name
10;BO-CPFTLB-TA;Tavi Color Play Face Tint Love Bites 9 g;Product Name
10;BO-CPFTM-BULK;Tavi Color Play Face Tint Moonchild;Product Name
10;BO-CPFTM-TA;Tavi Color Play Face Tint Moonchild 9 g;Product Name
10;BO-CPFTST-BULK;Tavi Color Play Face Tint Starburst;Product Name
10;BO-CPFTST-TA;Tavi Color Play Face Tint Starburst 9 g;Product Name
10;BO-CPFTW-BULK;Tavi Color Play Face Tint Wallflower;Product Name
10;BO-CPFTW-TA;Tavi Color Play Face Tint Wallflower 9 g;Product Name
10;BO-CPLP-RP-W12G;Refill Press Wardah CRYSTALLURE Precious Lustre Prism Blush;Product Name
10;BO-CPLP-W;WARDAH CRYSTALLURE Precious Lustre Prism Blush 10 g;Product Name
10;BO-CPLP01-BULK;CRYSTALLURE Precious Lustre Prism Blush - 01;Product Name
10;BO-CPLP02-BULK;CRYSTALLURE Precious Lustre Prism Blush - 02;Product Name
10;BO-CPLP03-BULK;CRYSTALLURE Precious Lustre Prism Blush - 03;Product Name
10;BO-CPLP04-BULK;CRYSTALLURE Precious Lustre Prism Blush - 04;Product Name
10;BO-DUA-MO;MAKE OVER Powerstay Suede Blush 10 Magnetic Rush 6 g;Product Name
10;BO-DUA01-BULK;MAKE OVER Powerstay Suede Blush 10 Magnetic Rush - 01;Product Name
10;BO-DUA02-BULK;MAKE OVER Powerstay Suede Blush 10 Magnetic Rush - 02;Product Name
10;BO-DUB-MO;MAKE OVER Powerstay Suede Blush 20 Inferno Crush 6 g;Product Name
10;BO-DUB01-BULK;MAKE OVER Powerstay Suede Blush 20 Inferno Crush - 01;Product Name
10;BO-DUB02-BULK;MAKE OVER Powerstay Suede Blush 20 Inferno Crush - 02;Product Name
10;BO-E01-W;Wardah Exclusive Blush On 01 Rosy Pink 6.5 g;Product Name
10;BO-E01-W-BULK;Wardah Exclusive Blush On 01 Rosy Pink;Product Name
10;BO-E01-W-RP-W6,5GR;Refill Press Blush on Exclusive 01 Rosy Pink;Product Name
10;BO-E02-W;Wardah Exclusive Blush On 02 Coral Peach 6.5 g;Product Name
10;BO-E02-W-BULK;Wardah Exclusive Blush On 02 Coral Peach;Product Name
10;BO-E02-W-RP-W6,5GR;Refill Press Blush on Exclusive 02 Coral Peach;Product Name
10;BO-EDTKITR0-K;Botol EDT Kit R0 Kahf;Product Name
10;BO-HLT01-BULK;MAKE OVER Hydrastay Liquid Tint Blush 01 Flair;Product Name
10;BO-HLT01-MO;MAKE OVER Hydrastay Liquid Tint Blush 01 Flair 15 ml;Product Name
10;BO-HLT02-BULK;MAKE OVER Hydrastay Liquid Tint Blush 02 Gala;Product Name
10;BO-HLT02-MO;MAKE OVER Hydrastay Liquid Tint Blush 02 Gala 15 ml;Product Name
10;BO-HLT03-BULK;MAKE OVER Hydrastay Liquid Tint Blush 03 Solace;Product Name
10;BO-HLT03-MO;MAKE OVER Hydrastay Liquid Tint Blush 03 Solace 15 ml;Product Name
10;BO-HLT04-BULK;MAKE OVER Hydrastay Liquid Tint Blush 04 Dolce;Product Name
10;BO-HLT04-MO;MAKE OVER Hydrastay Liquid Tint Blush 04 Dolce 15 ml;Product Name
10;BO-HLT05-BULK;MAKE OVER Hydrastay Liquid Tint Blush 05 Sun-Baked;Product Name
10;BO-HLT05-MO;MAKE OVER Hydrastay Liquid Tint Blush 05 Sun-Baked 15 ml;Product Name
10;BO-IPCBBC01-W5.6G;Wardah Instaperfect CITY BLUSH Blusher Click 01. Bliss 5.6 g;Product Name
10;BO-IPCBBC02-W5.6G;Wardah Instaperfect CITY BLUSH Blusher Click 02. Adore 5.6 g;Product Name
10;BO-JBPP-BULK;TAVI Blush Pinkish Peach;Product Name
10;BO-JBPP-RP-TA4GR;Refill Press TAVI Blush Pinkish Peach;Product Name
10;BO-JBPR-BULK;TAVI Blush Pinkish Red;Product Name
10;BO-JBRB-BULK;TAVI Blush Reddish Brown;Product Name
10;BO-MMB01-BULK;MAKE OVER Multifix Matte Blusher 01 Rose Hour;Product Name
10;BO-MMB01-MO;MAKE OVER Multifix Matte Blusher 01 Rose Hour 9 g;Product Name
10;BO-MMB02-BULK;MAKE OVER Multifix Matte Blusher 02 Quickpinker;Product Name
10;BO-MMB02-MO;MAKE OVER Multifix Matte Blusher 02 Quickpinker 9 g;Product Name
10;BO-MMB03-BULK;MAKE OVER Multifix Matte Blusher 03 Blush Rush;Product Name
10;BO-MMB03-MO;MAKE OVER Multifix Matte Blusher 03 Blush Rush 9 g;Product Name
10;BO-MMB04-BULK;MAKE OVER Multifix Matte Blusher 04 Peach Flash;Product Name
10;BO-MMB04-MO;MAKE OVER Multifix Matte Blusher 04 Peach Flash 9 g;Product Name
10;BO-MMB05-BULK;MAKE OVER Multifix Matte Blusher 05 Heatshot;Product Name
10;BO-MMB05-MO;MAKE OVER Multifix Matte Blusher 05 Heatshot 9 g;Product Name
10;BO-PPS-MO8X3,5G;MAKE OVER Perfect Shade Blush On Palette 8X3,5 g (Pc(s));Product Name
10;BO-R2CLPBBS-BULK;EMINA Cheek Lit Pressed Blush Bittersweet;Product Name
10;BO-R2CLPBBS-RP-EM3,5GR;Refill Press EMINA Cheek Lit Pressed Blush Bittersweet;Product Name
10;BO-R2CLPBCC-BULK;EMINA Cheek Lit Pressed Blush Cotton Candy;Product Name
10;BO-R2CLPBCC-RP-EM3,5GR;Refill EMINA Cheek Lit Pressed Blush Cotton Candy;Product Name
10;BO-R2CLPBML-RP-EM3,5GR;Refill Press EMINA Cheek Lit Pressed Blush Marshmallow Lady;Product Name
10;BO-R2CLPBVB-RP-EM3,5GR;Refill Press EMINA Cheek Lit Pressed Blush Violet Berry;Product Name
10;BO-RBCC-BULK;MAKE OVER BO Single 08 Cruise Coral Revamp;Product Name
10;BO-RBCS-BULK;MAKE OVER BO Single 06 Caribbean Sunset Revamp;Product Name
10;BO-RBPPE-BULK;MAKE OVER BO Single 03 Promiscious Peach Revamp;Product Name
10;BO-RBPPI-BULK;MAKE OVER BO Single 10 Passion Pink Revamp;Product Name
10;BO-RBSPF-BULK;MAKE OVER BO Single 01 Pink Fantasist Revamp;Product Name
10;BO-RBSS-BULK;MAKE OVER BO Single 07 Scarlet Sheen Revamp;Product Name
10;BO-RBST-BULK;MAKE OVER BO Single 09 Summer Twist Revamp;Product Name
10;BO-S01PF6GRRNFS-MO;Blush on Single 01 Pink Fantasist 6gr Refill Not f Make Over (Pc(s));Product Name
10;BO-S03PP6GRRNFS-MO;Blush on Single 03 Promiscious Peach 6gr Refill No Make Over (Pc(s));Product Name
10;BO-S06CS6GRRNFS-MO;Blush on Single 06 Caribean Sunset 6gr Refill Not Make Over (Pc(s));Product Name
10;BO-S07SS6GRRNFS-MO;Blush on Single 07 Scarlet Sheen 6gr Refill Not fo Make Over (Pc(s));Product Name
10;BO-S08CC6GRRNFS-MO;Blush on Single 08 Cruise Coral 6gr Refill Not for Make Over (Pc(s));Product Name
10;BO-SBS05-BULK;Blush On 05 Brown Strada;Product Name
10;BO-SCC08-BULK;Blush On 08 Cruise Coral;Product Name
10;BO-SCS06-BULK;Blush On 06 Caribbean Sunset;Product Name
10;BO-SIP02-BULK;Blush On 02 Irredescent Pink;Product Name
10;BO-SKCC08-MO6G;MAKE OVER BO Single 08 Cruise Coral 6 g (Pc(s));Product Name
10;BO-SKCS06-MO6G;MAKE OVER BO Single 06 Caribbean Sunset 6 g (Pc(s));Product Name
10;BO-SKCS06BS-MO6G;MAKE OVER Blush On 06 Caribbean Sunset 6 g (Without Unit Box);Product Name
10;BO-SKPF01-MO6G;MAKE OVER BO Single 01 Pink Fantasist 6 g (Pc(s));Product Name
10;BO-SKPP10-BULK;Blush On 10 Passion Pink;Product Name
10;BO-SKPP10-MO6G;MAKE OVER BO Single 10 Passion Pink 6 g (Pc(s));Product Name
10;BO-SKPP10-RP-MO3,5GR;Refill Press Blush On 10 Passion Pink (Pc(s));Product Name
10;BO-SKPP10-RP-MO6GR;Refill Press Blush On 10 Passion Pink (Pc(s));Product Name
10;BO-SKPP10FB-MO6G;MAKE OVER Blush On 10 Passion Pink 6 g (Without Unit Box);Product Name
10;BO-SKPS03-MO6G;MAKE OVER BO Single 03 Promiscious Peach 6g (Pc(s));Product Name
10;BO-SKPS03BB-MO6G;MAKE OVER Blush On 03 Promiscious Peach 6 g (Without Unit Box);Product Name
10;BO-SKSS07-MO6G;MAKE OVER BO Single 07 Scarlet Sheen 6 g (Pc(s));Product Name
10;BO-SKST09-MO6G;MAKE OVER BO Single 09 Summer Twist 6 g (Pc(s));Product Name
10;BO-SKST09FS-MO6G;MAKE OVER Blush On 09 Summer Twist 6 g (Without Unit Box);Product Name
10;BO-SPF01-BULK;Blush On 01 Pink Fantasist;Product Name
10;BO-SPS03-BULK;Blush On 03 Promiscious Peach;Product Name
10;BO-SRE04-BULK;Blush On 04 Royal Espresso;Product Name
10;BO-SSS07-BULK;Blush On 07 Scarlet Sheen;Product Name
10;BO-SST09-BULK;Blush On 09 Summer Twist;Product Name
10;BO-SST09-RP-MO3,5GR;Refill Press Blush 09 Summer Twist(Pc(s));Product Name
10;BO-SST09-RP-MO6GR;Refill Press Blush on 09 Summer Twist 6GR(Pc(s));Product Name
10;BO-TSBOS-BULK;Make Over Tities Sapoetra Senna Blush;Product Name
10;BO-TSBOS-RP-MO11G;Refill Press Make Over Tities Sapoetra Senna Blush;Product Name
10;BO-W0D-01_BULK;BLUSH ON D 01;Product Name
10;BO-W0D-02_BULK;BLUSH ON D 02;Product Name
10;BO-W0D015GRRNFS-W;Blush on W0 D 01 5gr Refill Not for Sale Wardah (Pc(s));Product Name
10;BO-W0D1&2RNFS4G-W;Blush on W0 D 01 & 02 Refill Not For Sale 4 gr Wardah (Pc(s));Product Name
10;BO-W0E-01_BULK;Blush on New Seri E 01 BULK;Product Name
10;BO-W0E015GRRNFS-W;Blush on W0 E 01 5gr Refill Not for Sale Wardah (Pc(s));Product Name
10;BO-W0F-02_BULK;Blush on New Look Seri F 02 BULK;Product Name
10;BO-W0F025GRRNFS-W;Blush on W0 F 02 5gr Refill Not for Sale Wardah (Pc(s));Product Name
10;BO-W0G-01_BULK;Blush on New Look Seri G 01 BULK;Product Name
10;BO-W0G015GRRNFS-W;Blush on W0 G 01 5gr Refill Not for Sale Wardah (Pc(s));Product Name
10;BO-W1A-01_BULK;BLUSH ON A 01;Product Name
10;BO-W1A-02_BULK;BLUSH ON A 02;Product Name
10;BO-W1A-W4GR;Wardah Blush On A 4 gr;Product Name
10;BO-W1A1&2RNFS4G-W;Blush on W1 A 01 & 02 Refill Not For Sale 4 gr Wardah (Pc(s));Product Name
10;BO-W1B-01_BULK;BLUSH ON B 01;Product Name
10;BO-W1B-02_BULK;BLUSH ON B 02;Product Name
10;BO-W1B1&2RNFS4G-W;Blush on W1 B 01 & 02 Refill Not For Sale 4 gr Wardah (Pc(s));Product Name
10;BO-W1C-01-BULK;BLUSH ON C 01;Product Name
10;BO-W1C-02_BULK;BLUSH ON C 02;Product Name
10;BO-W1C-W4GR;Wardah Blush On C 4 gr;Product Name
10;BO-W1C1&2RNFS4G-W;Blush on W1 C 01 & 02 Refill Not For Sale 4 gr Wardah (Pc(s));Product Name
10;BOTO-ADS170-WHDPE;Bottle Anti Dandruff Shampoo 170 W;Product Name
10;BOTO-ADS1702R0-W;Bottle Anti Dandruff Shampoo 170 (2) W (Pc(s));Product Name
10;BOTO-ADS1702R1-W;Bottle Anti Dandruff Shampoo 170 (2) R1 W;Product Name
10;BOTO-ADS170IIR0-WHDP;Bottle Anti Dandruff Shampoo 170 (II) W;Product Name
10;BOTO-ADS170LF-WHDPE;Bottle Anti Dandruff Shampoo 170 By LF W;Product Name
10;BOTO-ADS170R2-WHDPE;Bottle Anti Dandruff Shampoo 170 R2 W (Pc(s);Product Name
10;BOTO-ADS170R3-WHDPE;Bottle Anti Dandruff Shampoo 170 R3 W;Product Name
10;BOTO-AFRBW-K;Bottle Acne Fight and Relaxing Body Wash 200 K;Product Name
10;BOTO-AHRMS30R0-W;Bottle H Rose MG Serum 30 W;Product Name
10;BOTO-ALMR1-WPETG;Botol/Pot Botol Aqua Lash Mascara REV-1 Wardah;Product Name
10;BOTO-ALMW-PGFB;Botol/Pot Botol Aqua Lash Mascara Wardah;Product Name
10;BOTO-BADS30R0-K;Bottle Brightening and Texture Refining Face Serum 30 K;Product Name
10;BOTO-BCBW-K;Bottle Brightening and Cooling Body Wash 200 K;Product Name
10;BOTO-BDMR0-MOPTG;Bottle Brow Definer Mascara MO (Pc(s));Product Name
10;BOTO-BNG100PVC-;Botol/Pot Btl Bening Transparant (TPR) 100 ml (HS) Wardah;Product Name
10;BOTO-BR100SO-W;Botol PET BR 100 Snap On W;Product Name
10;BOTO-BSLPR0-EBS;Botol Bright Stuff Loose Powder E (Pc(s));Product Name
10;BOTO-BSLPR1-EM;Botol Bright Stuff Loose Powder R1 E (Pc(s));Product Name
10;BOTO-BSLPR2-EM;Botol Bright Stuff Loose Powder R2 E;Product Name
10;BOTO-BWMGTR0-BD;Botol Body Wash Mint + Green Tea BD;Product Name
10;BOTO-BWMSSR0-BD;Botol Body Wash Mint + Sea Salt BD;Product Name
10;BOTO-BWMYZR0-BD;Botol Body Wash Mint + Yuzu BD;Product Name
10;BOTO-C240GTP-PET24;Botol/Pot Botol Conical 240 ml Green Turqoise, PET 24/410 I;Product Name
10;BOTO-C240RPP-PET24;Botol/Pot Botol Conical 240 ml Red Pink, PET 24/410 IX;Product Name
10;BOTO-C240SBP-PET24;Botol/Pot Botol Conical 240 ml Solid Black, PET 24/410 IX;Product Name
10;BOTO-C240TBP-PET24;Botol/Pot Botol Conical 240 ml Transparent Black, PET 24/41;Product Name
10;BOTO-C750GTP-PET28;Botol/Pot Botol Conical 750 ml Green Turqoise, PET 28/410 I;Product Name
10;BOTO-C750RPP-PET28;Botol/Pot Botol Conical 750 ml Red Pink, PET 28/410 IX;Product Name
10;BOTO-C750SBP-PET28;Botol/Pot Botol Conical 750 ml Solid Black, PET 28/410 IX;Product Name
10;BOTO-CADLPR0-W;Bottle CAD Lip Paint W;Product Name
10;BOTO-CAUSSSR0-TV;Botol Alucan Super Fine Mist 90 T;Product Name
10;BOTO-CDAMGR0-W;Bottle Crystallure DA Micellar Gel 150 W (Pc(s));Product Name
10;BOTO-CDFMR0-WPET;Botol/Pot Bottle C-Defense Face Mist W Wardah;Product Name
10;BOTO-CDFMR1-WPET;Bottle C-Defense Face Mist R1 W (Pc(s));Product Name
10;BOTO-CFLISR0-W;Bottle Colorfit Fresh Lip Ink Serum W;Product Name
10;BOTO-CFMLI01R0-W;Bottle Colorfit Fresh Matte Lip Ink 01 W;Product Name
10;BOTO-CFMLI02R0-W;Bottle Colorfit Fresh Matte Lip Ink 02 W;Product Name
10;BOTO-CFMLI03R0-W;Bottle Colorfit Fresh Matte Lip Ink 03 W;Product Name
10;BOTO-CFMLI04R0-W;Bottle Colorfit Fresh Matte Lip Ink 04 W;Product Name
10;BOTO-CFMLI05R0-W;Bottle Colorfit Fresh Matte Lip Ink 05 W;Product Name
10;BOTO-CFMLI06P-W;Bottle Colorfit Fresh Matte Lip Ink 06 P W;Product Name
10;BOTO-CFMLI06R0-W;Bottle Colorfit Fresh Matte Lip Ink 06 W;Product Name
10;BOTO-CFMLI07P-W;Bottle Colorfit Fresh Matte Lip Ink 07 P W;Product Name
10;BOTO-CFMLI07R0-W;Bottle Colorfit Fresh Matte Lip Ink 07 W;Product Name
10;BOTO-CFMLI08P-W;Bottle Colorfit Fresh Matte Lip Ink 08 P W;Product Name
10;BOTO-CFMLI08R0-W;Bottle Colorfit Fresh Matte Lip Ink 08 W;Product Name
10;BOTO-CLFR0-OMG;Botol Coverlast Liquid Foundation 25 OMG;Product Name
10;BOTO-CLVMR0-E;Bottle Cosmic Lash Volume Mascara E;Product Name
10;BOTO-CMLCR0-W;Bottle Colorfit Matte Lip Cream W;Product Name
10;BOTO-CMR0-EM;Botol/Pot Bottle Creamatte Emina;Product Name
10;BOTO-CMSR1-ELM;Bottle Creamatte Minis R1 E (Pc(s));Product Name
10;BOTO-COS10-W;Bottle Crystallure Oil Serum 10 W;Product Name
10;BOTO-CPRLR0-W;Bottle Crystallure PRL Lip Couture W;Product Name
10;BOTO-CSDSBS20R0-W;Botol CS Dark Spot & Brightening Serum W;Product Name
10;BOTO-CSET125R0-W;Bottle CS Exfoliating Toner 125 W;Product Name
10;BOTO-CSET125R1-W;Bottle CS Exfoliating Toner 125 R1 W;Product Name
10;BOTO-CSPTE1000R0-W;Botol CS PT Essence 100 W;Product Name
10;BOTO-CSPTE30-W;Botol CS Pure Treatment Essence 30 W;Product Name
10;BOTO-CSPTE50R0-W;Botol CS Pure Treatment Essence 50 W;Product Name
10;BOTO-CTKBE10-W;Bottle Crystallure Booster Essence 10 W;Product Name
10;BOTO-CTR0-E;Bottle Creamytint E (Pc(s));Product Name
10;BOTO-CVML10R0-W;Bottle CVM Lip Mousse 10 W;Product Name
10;BOTO-CVML10R1-W;Bottle CVM Lip Mousse 10 R1 W;Product Name
10;BOTO-CVML11R0-W;Bottle CVM Lip Mousse 11 W;Product Name
10;BOTO-CVML11R1-W;Bottle CVM Lip Mousse 11 R1 W;Product Name
10;BOTO-CVML12R0-W;Bottle CVM Lip Mousse 12 W;Product Name
10;BOTO-CVML12R1-W;Bottle CVM Lip Mousse 12 R1 W;Product Name
10;BOTO-CVML13R0-W;Bottle CVM Lip Mousse 13 W;Product Name
10;BOTO-CVML13R1-W;Bottle CVM Lip Mousse 13 R1 W;Product Name
10;BOTO-CVML14R0-W;Bottle CVM Lip Mousse 14 W;Product Name
10;BOTO-CVML14R1-W;Bottle CVM Lip Mousse 14 R1 W;Product Name
10;BOTO-CVML9R0-W;Bottle CVM Lip Mousse 09 W;Product Name
10;BOTO-CVML9R1-W;Bottle CVM Lip Mousse 09 R1 W;Product Name
10;BOTO-CVMLM1R0-W;Bottle CVM Lip Mousse 01 W;Product Name
10;BOTO-CVMLM1R1-W;Bottle CVM Lip Mousse 01 R1 W;Product Name
10;BOTO-CVMLM1R2-W;Bottle CVM Lip Mousse 01 R2 W;Product Name
10;BOTO-CVMLM2R0-W;Bottle CVM Lip Mousse 02 W (Pc(s));Product Name
10;BOTO-CVMLM2R1-W;Bottle CVM Lip Mousse 02 R1 W;Product Name
10;BOTO-CVMLM2R2-W;Bottle CVM Lip Mousse 02 R2 W;Product Name
10;BOTO-CVMLM3R0-W;Bottle CVM Lip Mousse 03 W (Pc(s));Product Name
10;BOTO-CVMLM3R1-W;Bottle CVM Lip Mousse 03 R1 W (Pc(s));Product Name
10;BOTO-CVMLM3R2-W;Bottle CVM Lip Mousse 03 R2 W;Product Name
10;BOTO-CVMLM4R0-W;Bottle CVM Lip Mousse 04 W (Pc(s));Product Name
10;BOTO-CVMLM4R1-W;Bottle CVM Lip Mousse 04 R1 W;Product Name
10;BOTO-CVMLM4R2-W;Bottle CVM Lip Mousse 04 R2 W;Product Name
10;BOTO-CVMLM5R0-W;Bottle CVM Lip Mousse 05 W (Pc(s));Product Name
10;BOTO-CVMLM5R1-W;Bottle CVM Lip Mousse 05 R1 W (Pc(s));Product Name
10;BOTO-CVMLM5R2-W;Bottle CVM Lip Mousse 05 R2 W;Product Name
10;BOTO-CVMLM6R0-W;Bottle CVM Lip Mousse 06 W (Pc(s));Product Name
10;BOTO-CVMLM6R1-W;Bottle CVM Lip Mousse 06 R1 W;Product Name
10;BOTO-CVMLM6R2-W;Bottle CVM Lip Mousse 06 R2 W;Product Name
10;BOTO-CVMLM7R0-W;Bottle CVM Lip Mousse 07 W (Pc(s));Product Name
10;BOTO-CVMLM7R1-W;Bottle CVM Lip Mousse 07 R1 W (Pc(s));Product Name
10;BOTO-CVMLM7R2-W;Bottle CVM Lip Mousse 07 R2 W;Product Name
10;BOTO-CVMLM8R0-W;Bottle CVM Lip Mousse 08 W (Pc(s));Product Name
10;BOTO-CVMLM8R1-W;Bottle CVM Lip Mousse 08 R1 W (Pc(s));Product Name
10;BOTO-CVMLM8R2-W;Bottle CVM Lip Mousse 08 R2 W;Product Name
10;BOTO-DFS170-WHDPE;Bottle Daily Fresh Shampoo 170 W;Product Name
10;BOTO-DFS170IIR0-WHDP;Bottle Daily Fresh Shampoo 170 (II) W;Product Name
10;BOTO-DFS170R1-WHDPE;Bottle Daily Fresh Shampoo 170 R1 W (Pc(s));Product Name
10;BOTO-DROR0-K;Botol Deo Roll On K;Product Name
10;BOTO-EAHS5-WHDPE;Bottle Esensia Aloe Hydramild Serum W;Product Name
10;BOTO-ECLT01R0-WPETM;Bottle Everyday Cheek and Lip Tint 01 W;Product Name
10;BOTO-ECLT01R1-WPETM;Bottle Everyday Cheek and Lip Tint 01 R1 W;Product Name
10;BOTO-ECLT02R0-WPETM;Bottle Everyday Cheek and Lip Tint 02 W;Product Name
10;BOTO-ECLT02R1-WPETM;Bottle Everyday Cheek and Lip Tint 02 R1 W;Product Name
10;BOTO-ECLT03R0-WPETM;Bottle Everyday Cheek and Lip Tint 03 W;Product Name
10;BOTO-ECLT03R1-WPETM;Bottle Everyday Cheek and Lip Tint 03 R1 W;Product Name
10;BOTO-EDGLR0-EPNP1;Botol/Pot Eye Do! Gel Liner Emina;Product Name
10;BOTO-EDTP2-K;Bottle EDT Package 2 ml K;Product Name
10;BOTO-EHBW-K;Bottle EHBW K;Product Name
10;BOTO-EHYDRAR0-WHDPE;Botol/Pot Bottle Esensia Hydrating W Wardah;Product Name
10;BOTO-ELFSRCS-WLDHD;Bottle Esensia Lightening RC Sticker W;Product Name
10;BOTO-ELIG5RC-WLDHD;Bottle Esensia Lightening RC W;Product Name
10;BOTO-ELMFR0-W;Botol Everyday Luminous Liquid Foundation Repack 35 W;Product Name
10;BOTO-ELSAR0-W;Bottle Esensia Lightening Serum Ampoule W;Product Name
10;BOTO-ELSAR1-W;Bottle Esensia Lightening Serum Ampoule R1 W;Product Name
10;BOTO-EMLCAC-W;Bottle EMLC AC W;Product Name
10;BOTO-EMLCR0-W;Botol/Pot Bottle Exclusive Matte Lip Cream W Wardah;Product Name
10;BOTO-EMLCR1-W;Bottle Exclusive Matte Lip Cream R1 W (Pc(s));Product Name
10;BOTO-EMLNSR0-W;Bottle Exclusive Matte Lip Cream NS W (Pc(s));Product Name
10;BOTO-EMLSR0-W;Botol Everyday Matte Lip Shot W;Product Name
10;BOTO-EO10-B;Bottle Essential Oil 10 B;Product Name
10;BOTO-EWHPS5-WHDPE;Bottle Esensia Witch Hazel Purifying W;Product Name
10;BOTO-EXBLSR0-W;Bottle EyeXpert Brow Lash Serum W;Product Name
10;BOTO-EXLWMR0-W;Bottle EyeXpert Liftlasting Waterproof Mascara W;Product Name
10;BOTO-FANC100PEA-;Botol/Pot Botol Fancy 100ml Pearl HDPE (Botol Make Up Remov;Product Name
10;BOTO-FS8CCONE-HPWO;Botol/Pot Botol Facial Serum Wardah 8 ML;Product Name
10;BOTO-G150HBLFBW-P2PH;Botol/Pot Hand & Body Lotion Floral Bouquet Elm. wardah 150;Product Name
10;BOTO-G150LBLR1-WHD;Botol/Pot Botol G150 Light Body Lotion R1 W Wardah;Product Name
10;BOTO-G150LFTR1-WHD;Botol/Pot Botol G 150 ml Lightening Face Toner REV-1 Wardah;Product Name
10;BOTO-G150LFTRC-WHD;Botol G150 Light Face Toner RC W;Product Name
10;BOTO-G150LFTWNL-BPP3;Botol/Pot Lightening Face Toner Wardah 150 ML;Product Name
10;BOTO-G150LMCRC-WHD;Botol G150 Light Milk Cleanser RC W;Product Name
10;BOTO-G150WSEL-WH1P;Botol/Pot White Secret Exfoliating Lotion Wardah 150 ML;Product Name
10;BOTO-G150WSELG-WHD;Botol/Pot White Secret Exfoliating Lotion Grand Wardah;Product Name
10;BOTO-G150WSPBCG-WHD;Botol/Pot White Secret Pure Brightening Cleanser Grand Ward;Product Name
10;BOTO-GA1302R1-MOF;Botol Glass Type A1302 R1 MO;Product Name
10;BOTO-GA1302RX-MO;Botol Glass Type A1302 RX MO (Pc(s));Product Name
10;BOTO-GAACS15R1-W;Botol Glass Acnederm Acne Care S 15 R1 W;Product Name
10;BOTO-GAACS15R2-W;Botol Glass Acnederm Acne Care S 15 R2 W;Product Name
10;BOTO-GAACS20-W;Botol Glass Acnederm Acne Care S 15 W;Product Name
10;BOTO-GAATS15-W;Bottle Glass Acnederm Acne Treatment S 15 W;Product Name
10;BOTO-GABHSR0-K;Bottle Glass Advancing Beard & Hair Serum K;Product Name
10;BOTO-GABSR0-K;Bottle Glass Advancing Beard Serum K;Product Name
10;BOTO-GAFBR0-MO;Bottle Glass A1302 Blank MO;Product Name
10;BOTO-GBHT100R0-L;Botol GB Hydration Toner 100 L;Product Name
10;BOTO-GBHT30-L;Botol GB Hydration Toner 30 L;Product Name
10;BOTO-GBHT30PSF-L;Botol GB Hydration Toner 30 PS Final L;Product Name
10;BOTO-GBMC100-L;Bottle GB Mild Cleanser 100 L;Product Name
10;BOTO-GBMC225-X;Bottle GB Mild Cleanser 225 L;Product Name
10;BOTO-GBSRS20-L;Botol GB Barrier Repair Serum 20 L;Product Name
10;BOTO-GCBCS20R0-BL;Bottle Glass Calm Barrier C Serum 20 BL;Product Name
10;BOTO-GCBE6R0-W;Bottle Glass Crystallure AB Essence 6 W;Product Name
10;BOTO-GCDSW-GPOP2W;Botol/Pot Botol Glass C-Defense Serum Wardah;Product Name
10;BOTO-GCSROSR0-W;Bottle Glass Crystallure SR Oil Serum 30 W (Pc(s));Product Name
10;BOTO-GEDT35R0-WF1W;Botol Glass EDT 35 W;Product Name
10;BOTO-GEDTHF-K;Bottle Glass EDT HF K;Product Name
10;BOTO-GEDTIW-K;Bottle Glass EDT IW K;Product Name
10;BOTO-GEDTRO-K;Bottle Glass EDT RO K;Product Name
10;BOTO-GEDTTB-K;Bottle Glass EDT TB K;Product Name
10;BOTO-GELF20ML-GFRO;Botol/Pot Botol Glass Exclusive Liquid Foundation Wardah 20;Product Name
10;BOTO-GELFRLR0-W;Botol Glass Exclusive Liquid Foundation RL W (Pc(s));Product Name
10;BOTO-GFSBA15R0-GG;Bottle Glass Face Serum BA 15 GG;Product Name
10;BOTO-GFSDB15R0-GG;Bottle Glass Face Serum DB 15 GG;Product Name
10;BOTO-GHCIX986-GTB;Botol/Pot Botol Glass Hair Coating IX;Product Name
10;BOTO-GHGFFR0-MO;Bottle Glass Hydrastay GF Foundation MO;Product Name
10;BOTO-GHLTBR0-MO;Botol Hydrastay Liquid Tint Blush MO;Product Name
10;BOTO-GLSA30R0-W;Botol Glass Lightening Serum Ampoule 30 ml W;Product Name
10;BOTO-GMOA1302F-P1W;Botol Glass A1302 MO;Product Name
10;BOTO-GMOF986FTD-P2W;Botol/Pot Liquid Found (Firna Glass) Make over;Product Name
10;BOTO-GMU30R-X;Mock Up Glass Bottle 30 Revamp (Pc(s));Product Name
10;BOTO-GMUAF-MO;Botol Glass Mock Up A Foundation MO;Product Name
10;BOTO-GMUATB-MO;Botol Glass Mock Up T Blush MO;Product Name
10;BOTO-GMUCLT-W;Botol Glass Mock Up CL Toner W;Product Name
