Process code;Routing type;Item code;Refill code;Bulk code;Bulk size;Bulk size_FM;Priority;Filling/Packing line code;Filling/Packing ALT.;Filling/Packing loss rate;Filling/Packing production rate;Filling/Packing production rate with change over;Efficiency of Filling/Packing;Filling code;Filling ALT.;Filling loss rate;Filling production rate;Filling production rate with change over;Efficiency of Filling;Pressing code;Pressing ALT.;Pressing loss rate;Pressing production rate;Pressing production rate with change over;Efficiency of Pressing;Labelling code;Labelling ALT.;Labelling loss rate;Labelling production rate;Labelling production rate with change over;Efficiency of labelling;Mixing code;Mixing ALT.;Mixing loss rate;Mixing production rate;Mixing production rate with change over;Efficiency of mixing;Milling code;Milling ALT.;Milling loss rate;Milling production rate;Milling production rate with change over;Efficiency of milling;Premix code;Premix ALT.;Premix loss rate;Premix production rate;Premix production rate with change over;Efficiency of premix;Weighing code;Weighing ALT.;Weighing loss rate;Weighing production rate;Weighing production rate with change over;Efficiency of weighing
STD;SR09;L-IPMLMP05-W5.5G;;L-IPMLMP05-BULK;15;15;NOMINAL_LINE;BTP02;1;0;900;821.75;0.91;;;;;;;;;;;;;;;;;;;SVB01;1;0;0.1245;0.1095;0.88;SRM06;1;0;0.5556;0.5556;1;SPM03D;1;0;1;1;1;SWE02;1;0;1;1;1
STD;SR09;L-IPMLMP06-W;;L-IPMLMP06-BULK;15;15;NOMINAL_LINE;BTP02;1;0.1336;900;821.75;0.91;;;;;;;;;;;;;;;;;;;SVB01;1;0;0.1988;0.1686;0.85;SRM06;1;0;0.5556;0.5556;1;SPM03D;1;0;1;1;1;SWE02;1;0;1;1;1
STD;SR09;L-IPMLMP07-W;;L-IPMLMP07-BULK;15;15;NOMINAL_LINE;BTP02;1;0.1336;900;821.75;0.91;;;;;;;;;;;;;;;;;;;SVB01;1;0;0.1422;0.123;0.86;SRM06;1;0;0.5556;0.5556;1;SPM03D;1;0;1;1;1;SWE02;1;0;1;1;1
STD;SR09;L-IPMLMP08-W;;L-IPMLMP08-BULK;15;15;NOMINAL_LINE;BTP02;1;0.1336;900;821.75;0.91;;;;;;;;;;;;;;;;;;;SVB01;1;0;0.1245;0.112;0.9;SRM06;1;0;0.5556;0.5556;1;SPM03D;1;0;1;1;1;SWE02;1;0;1;1;1
STD;SR09;L-IPMLMP09-W;;L-IPMLMP09-BULK;15;15;NOMINAL_LINE;BTP02;1;0.1336;900;821.75;0.91;;;;;;;;;;;;;;;;;;;SVB01;1;0;0.1658;0.1443;0.87;SRM06;1;0;0.5556;0.5556;1;SPM03D;1;0;1;1;1;SWE02;1;0;1;1;1
STD;SR09;L-IPMLMP10-W;;L-IPMLMP10-BULK;45;45;SECONDARY_LINE;LIP18;1;0.4852;900;848.98;0.94;;;;;;;;;;;;;;;;;;;SVB02;1;0;0.1111;0.0862;0.78;SRM07;1;0;0.5714;0.5714;1;SPM07D;1;0;1;1;1;SWE01;1;0;1;1;1
STD;SR09;L-IPMLMP10-W;;L-IPMLMP10-BULK;45;45;SECONDARY_LINE;LIP18;1;0.0848;900;848.98;0.94;;;;;;;;;;;;;;;;;;;SVB02;1;0;0.1111;0.0862;0.78;SRM07;1;0;0.5714;0.5714;1;SPM07D;1;0;1;1;1;SWE01;1;0;1;1;1
STD;SR09;L-IPMLMP10-W;;L-IPMLMP10-BULK;15;15;NOMINAL_LINE;BTP02;1;0.1336;1260;1111.79;0.88;;;;;;;;;;;;;;;;;;;VEM01;1;0;0.125;0.1124;0.9;SRM06;1;0;0.6667;0.6667;1;SPM03D;1;0;1;1;1;SWE01;1;0;1;1;1
STD;SR09;L-IPMLMP11-W;;L-IPMLMP11-BULK;45;45;SECONDARY_LINE;LIP18;1;0.4852;900;848.98;0.94;;;;;;;;;;;;;;;;;;;SVB02;1;0;0.1111;0.0862;0.78;SRM07;1;0;0.5714;0.5714;1;SPM07D;1;0;1;1;1;SWE01;1;0;1;1;1
STD;SR09;L-IPMLMP11-W;;L-IPMLMP11-BULK;45;45;SECONDARY_LINE;LIP18;1;0.0848;900;848.98;0.94;;;;;;;;;;;;;;;;;;;SVB02;1;0;0.1111;0.0862;0.78;SRM07;1;0;0.5714;0.5714;1;SPM07D;1;0;1;1;1;SWE01;1;0;1;1;1
STD;SR09;L-IPMLMP11-W;;L-IPMLMP11-BULK;15;15;NOMINAL_LINE;BTP02;1;0.1336;1260;1111.79;0.88;;;;;;;;;;;;;;;;;;;VEM01;1;0;0.125;0.1099;0.88;SRM06;1;0;0.6667;0.6667;1;SPM03D;1;0;1;1;1;SWE01;1;0;1;1;1
STD;SR09;L-IPMLMP12-W;;L-IPMLMP12-BULK;45;45;SECONDARY_LINE;LIP18;1;0.4852;900;848.98;0.94;;;;;;;;;;;;;;;;;;;SVB02;1;0;0.1111;0.0862;0.78;SRM07;1;0;0.5714;0.5714;1;SPM07D;1;0;1;1;1;SWE01;1;0;1;1;1
STD;SR09;L-IPMLMP12-W;;L-IPMLMP12-BULK;45;45;SECONDARY_LINE;LIP18;1;0.0848;900;848.98;0.94;;;;;;;;;;;;;;;;;;;SVB02;1;0;0.1111;0.0862;0.78;SRM07;1;0;0.5714;0.5714;1;SPM07D;1;0;1;1;1;SWE01;1;0;1;1;1
STD;SR09;L-IPMLMP12-W;;L-IPMLMP12-BULK;15;15;NOMINAL_LINE;BTP02;1;0.1336;1260;1111.79;0.88;;;;;;;;;;;;;;;;;;;VEM01;1;0;0.125;0.1124;0.9;SRM06;1;0;0.6667;0.6667;1;SPM03D;1;0;1;1;1;SWE01;1;0;1;1;1
STD;SR09;L-IPMLMP13-W;;L-IPMLMP13-BULK;45;45;SECONDARY_LINE;LIP18;1;0.4852;900;848.98;0.94;;;;;;;;;;;;;;;;;;;SVB02;1;0;0.1111;0.0862;0.78;SRM07;1;0;0.5714;0.5714;1;SPM07D;1;0;1;1;1;SWE01;1;0;1;1;1
STD;SR09;L-IPMLMP13-W;;L-IPMLMP13-BULK;45;45;SECONDARY_LINE;LIP18;1;0.0848;900;848.98;0.94;;;;;;;;;;;;;;;;;;;SVB02;1;0;0.1111;0.0862;0.78;SRM07;1;0;0.5714;0.5714;1;SPM07D;1;0;1;1;1;SWE01;1;0;1;1;1
STD;SR09;L-IPMLMP13-W;;L-IPMLMP13-BULK;15;15;NOMINAL_LINE;BTP02;1;0.1336;1260;1111.79;0.88;;;;;;;;;;;;;;;;;;;VEM01;1;0;0.125;0.0758;0.61;SRM06;1;0;0.6667;0.6667;1;SPM03D;1;0;1;1;1;SWE01;1;0;1;1;1
STD;SR09;L-IPMLMP14-W;;L-IPMLMP14-BULK;45;45;SECONDARY_LINE;LIP18;1;0.4852;900;848.98;0.94;;;;;;;;;;;;;;;;;;;SVB02;1;0;0.1111;0.0862;0.78;SRM07;1;0;0.5714;0.5714;1;SPM07D;1;0;1;1;1;SWE01;1;0;1;1;1
STD;SR09;L-IPMLMP14-W;;L-IPMLMP14-BULK;45;45;SECONDARY_LINE;LIP18;1;0.0848;900;848.98;0.94;;;;;;;;;;;;;;;;;;;SVB02;1;0;0.1111;0.0862;0.78;SRM07;1;0;0.5714;0.5714;1;SPM07D;1;0;1;1;1;SWE01;1;0;1;1;1
STD;SR09;L-IPMLMP14-W;;L-IPMLMP14-BULK;15;15;NOMINAL_LINE;BTP02;1;0.1336;1260;1111.79;0.88;;;;;;;;;;;;;;;;;;;VEM01;1;0;0.125;0.0758;0.61;SRM06;1;0;0.6667;0.6667;1;SPM03D;1;0;1;1;1;SWE01;1;0;1;1;1
STD;SR09;L-IPMLMP15-W;;L-IPMLMP15-BULK;45;45;SECONDARY_LINE;LIP18;1;0.4852;900;848.98;0.94;;;;;;;;;;;;;;;;;;;SVB02;1;0;0.1111;0.0862;0.78;SRM07;1;0;0.5714;0.5714;1;SPM07D;1;0;1;1;1;SWE01;1;0;1;1;1
STD;SR09;L-IPMLMP15-W;;L-IPMLMP15-BULK;45;45;SECONDARY_LINE;LIP18;1;0.0848;900;848.98;0.94;;;;;;;;;;;;;;;;;;;SVB02;1;0;0.1111;0.0862;0.78;SRM07;1;0;0.5714;0.5714;1;SPM07D;1;0;1;1;1;SWE01;1;0;1;1;1
STD;SR09;L-IPMLMP15-W;;L-IPMLMP15-BULK;15;15;NOMINAL_LINE;BTP02;1;0.1336;1260;1111.79;0.88;;;;;;;;;;;;;;;;;;;VEM01;1;0;0.125;0.1205;0.96;SRM06;1;0;0.6667;0.6667;1;SPM03D;1;0;1;1;1;SWE01;1;0;1;1;1
STD;SR09;L-IPMMS01-W3.5G;;L-IPMMS01-BULK;3;3;NOMINAL_LINE;LIP08;1;0;300;274.05;0.91;;;;;;;;;;;;;;;;;;;SMX02;1;0;0.2342;0.2188;0.93;SRM06;1;0;1;1;1;SPM03D;1;0;1.25;1.25;1;SWE02;1;0;1;1;1
STD;SR09;L-IPMMS01-W3.5G;;L-IPMMS01-BULK;5;5;SECONDARY_LINE;LIP08;1;0;360;333.91;0.93;;;;;;;;;;;;;;;;;;;SMX02;1;0;0.2342;0.2188;0.93;SRM06;1;0;1;1;1;SPM03D;1;0;1.25;1.25;1;SWE02;1;0;1.3333;1.3333;1
STD;SR09;L-IPMMS02-W3.5G;;L-IPMMS02-BULK;3;3;NOMINAL_LINE;LIP08;1;0;300;274.05;0.91;;;;;;;;;;;;;;;;;;;SMX02;1;0;0.3058;0.2801;0.92;SRM06;1;0;1;1;1;SPM03D;1;0;1.25;1.25;1;SWE02;1;0;1;1;1
STD;SR09;L-IPMMS02-W3.5G;;L-IPMMS02-BULK;5;5;SECONDARY_LINE;LIP08;1;0;360;333.91;0.93;;;;;;;;;;;;;;;;;;;SMX02;1;0;0.3058;0.2801;0.92;SRM06;1;0;1;1;1;SPM03D;1;0;1.25;1.25;1;SWE02;1;0;1.3333;1.3333;1
STD;SR09;L-IPMMS03-W3.5G;;L-IPMMS03-BULK;3;3;NOMINAL_LINE;LIP08;1;0;300;274.05;0.91;;;;;;;;;;;;;;;;;;;SMX02;1;0;0.3058;0.2801;0.92;SRM06;1;0;1;1;1;SPM03D;1;0;1.25;1.25;1;SWE02;1;0;1;1;1
STD;SR09;L-IPMMS03-W3.5G;;L-IPMMS03-BULK;5;5;SECONDARY_LINE;LIP08;1;0;360;333.91;0.93;;;;;;;;;;;;;;;;;;;SMX02;1;0;0.1898;0.1795;0.95;SRM06;1;0;1;1;1;SPM03D;1;0;1.25;1.25;1;SWE02;1;0;1.3333;1.3333;1
STD;SR09;L-IPMMS04-W3.5G;;L-IPMMS04-BULK;5;5;NOMINAL_LINE;LIP08;1;0;360;333.91;0.93;;;;;;;;;;;;;;;;;;;SMX02;1;0;0.1898;0.1795;0.95;SRM06;1;0;1;1;1;SPM03D;1;0;1.25;1.25;1;SWE02;1;0;1.3333;1.3333;1
STD;SR09;L-IPMMS05-W3.5G;;L-IPMMS05-BULK;3;3;NOMINAL_LINE;LIP08;1;0;300;274.05;0.91;;;;;;;;;;;;;;;;;;;SMX02;1;0;0.1898;0.1795;0.95;SRM06;1;0;1;1;1;SPM03D;1;0;1.25;1.25;1;SWE02;1;0;1;1;1
STD;SR09;L-IPMMS05-W3.5G;;L-IPMMS05-BULK;5;5;SECONDARY_LINE;LIP08;1;0;360;333.91;0.93;;;;;;;;;;;;;;;;;;;SMX02;1;0;0.1898;0.1795;0.95;SRM06;1;0;1;1;1;SPM03D;1;0;1.25;1.25;1;SWE02;1;0;1.3333;1.3333;1
STD;SR09;L-LL01-W2.3G;;L-LLW0C1-BULK;5;5;NOMINAL_LINE;LIP08;1;0;360;341.05;0.95;;;;;;;;;;;;;;;;;;;SMX02;1;0;0.1898;0.1795;0.95;SRM06;1;0;1;1;1;SPM03D;1;0;1.25;1.25;1;SWE02;1;0;1;1;1
STD;SR09;L-LL03-W2.3G;;L-LLW0C3-BULK;5;5;NOMINAL_LINE;LIP08;1;0;360;341.05;0.95;;;;;;;;;;;;;;;;;;;SMX02;1;0;0.3058;0.2801;0.92;SRM06;1;0;1;1;1;SPM03D;1;0;1.25;1.25;1;SWE02;1;0;1;1;1
STD;SR09;L-LL08-W2.3G;;L-LLW0C8-BULK;5;5;NOMINAL_LINE;LIP08;1;0;360;324.2;0.9;;;;;;;;;;;;;;;;;;;SMX02;1;0;0.2342;0.2188;0.93;SRM06;1;0;1;1;1;SPM03D;1;0;1.25;1.25;1;SWE02;1;0;1;1;1
STD;SR09;L-LL09-W2.3G;;L-LLW0C9-BULK;5;5;NOMINAL_LINE;LIP08;1;0;360;324.2;0.9;;;;;;;;;;;;;;;;;;;SMX02;1;0;0.1898;0.1795;0.95;SRM06;1;0;1;1;1;SPM03D;1;0;1.25;1.25;1;SWE02;1;0;1;1;1
STD;SR09;L-LL10-W2.3G;;L-LLW0C10-BULK;5;5;NOMINAL_LINE;LIP08;1;0;360;324.2;0.9;;;;;;;;;;;;;;;;;;;SMX02;1;0;0.2342;0.1972;0.84;SRM06;1;0;1;1;1;SPM03D;1;0;1.25;1.25;1;SWE02;1;0;1;1;1
STD;SR09;L-LL17-W2.3G;;L-LL17-BULK;5;5;NOMINAL_LINE;LIP08;1;0;360;324.2;0.9;;;;;;;;;;;;;;;;;;;SMX02;1;0;0.2342;0.1056;0.45;SRM06;1;0;1;1;1;SPM03D;1;0;1.25;1.25;1;SWE02;1;0;1;1;1
STD;SR11;L-LLS01-EM;;L-LLS01-BULK;20;20;NOMINAL_LINE;LIP11;1;0.1792;1260;1213.43;0.96;;;;;;;;;;;;;;;;;;;SVB01;1;0;0.1333;0.1111;0.83;;;;;;;;;;;;;SWE02;1;0;1;1;1
STD;SR11;L-LLS02-EM;;L-LLS02-BULK;20;20;NOMINAL_LINE;LIP11;1;0.1792;1260;1165.2;0.92;;;;;;;;;;;;;;;;;;;SVB01;1;0;0.1333;0.0787;0.59;;;;;;;;;;;;;SWE02;1;0;1;1;1
STD;SR11;L-LLS03-EM;;L-LLS03-BULK;20;20;NOMINAL_LINE;LIP11;1;0.1792;1260;1165.2;0.92;;;;;;;;;;;;;;;;;;;SVB01;1;0;0.1333;0.1111;0.83;;;;;;;;;;;;;SWE02;1;0;1;1;1
STD;SR11;L-LLS04-EM;;L-LLS04-BULK;15;15;NOMINAL_LINE;LIP11;1;0.2512;1260;1193.08;0.95;;;;;;;;;;;;;;;;;;;SVB01;1;0;0.1333;0.1064;0.8;;;;;;;;;;;;;SWE02;1;0;1;1;1
STD;SR09;L-MLCA-OMG;;L-MLCA-BULK;100;100;SECONDARY_LINE;VSN01;1;0.0579;1260;1245.42;0.99;;;;;;;;;;;;;;;;;;;VEM03;1;0;0.0947;0.0929;0.98;;;;;;;;;;;;;VWE01;1;0;0.5;0.5;1
STD;SR11;L-MLCA-OMG;;L-MLCA-BULK;45;45;NOMINAL_LINE;VSN01;1;0.062;1260;1245.18;0.99;;;;;;;;;;;;;;;;;;;VEM03;1;0;0.25;0.17;0.67;;;;;;;;;;;;;VWE01;1;0;0.67;0.67;1
STD;SR09;L-MLCB-OMG;;L-MLCB-BULK;100;100;NOMINAL_LINE;VSN01;1;0.0579;1260;1245.42;0.99;;;;;;;;;;;;;;;;;;;VEM03;1;0;0.1046;0.1025;0.98;;;;;;;;;;;;;VWE01;1;0;0.5;0.5;1
STD;SR11;L-MLCB-OMG;;L-MLCB-BULK;45;45;SECONDARY_LINE;VSN01;1;0.062;1260;1245.18;0.99;;;;;;;;;;;;;;;;;;;VEM03;1;0;0.25;0.17;0.67;;;;;;;;;;;;;VWE01;1;0;0.67;0.67;1
STD;SR09;L-MLCC-OMG;;L-MLCC-BULK;100;100;NOMINAL_LINE;VSN01;1;0.0579;1260;1245.42;0.99;;;;;;;;;;;;;;;;;;;VEM03;1;0;0.1323;0.1289;0.97;;;;;;;;;;;;;VWE01;1;0;0.5;0.5;1
STD;SR11;L-MLCC-OMG;;L-MLCC-BULK;45;45;SECONDARY_LINE;VSN01;1;0.062;1260;1245.18;0.99;;;;;;;;;;;;;;;;;;;VEM03;1;0;0.25;0.17;0.67;;;;;;;;;;;;;VWE01;1;0;0.67;0.67;1
STD;SR09;L-MLCD-OMG;;L-MLCD-BULK;100;100;NOMINAL_LINE;VSN01;1;0.0579;1260;1245.42;0.99;;;;;;;;;;;;;;;;;;;VEM03;1;0;0.1046;0.1025;0.98;;;;;;;;;;;;;VWE01;1;0;0.5;0.5;1
STD;SR11;L-MLCD-OMG;;L-MLCD-BULK;45;45;SECONDARY_LINE;VSN01;1;0.062;1260;1245.18;0.99;;;;;;;;;;;;;;;;;;;VEM03;1;0;0.25;0.17;0.67;;;;;;;;;;;;;VWE01;1;0;0.67;0.67;1
STD;SR09;L-MLCE-OMG;;L-MLCE-BULK;100;100;NOMINAL_LINE;VSN01;1;0.0579;1260;1245.42;0.99;;;;;;;;;;;;;;;;;;;VEM03;1;0;0.1168;0.1142;0.98;;;;;;;;;;;;;VWE01;1;0;0.5;0.5;1
STD;SR11;L-MLCE-OMG;;L-MLCE-BULK;45;45;SECONDARY_LINE;VSN01;1;0.062;1260;1245.18;0.99;;;;;;;;;;;;;;;;;;;VEM03;1;0;0.25;0.17;0.67;;;;;;;;;;;;;VWE01;1;0;0.67;0.67;1
STD;SR09;L-MLCF-OMG;;L-MLCF-BULK;100;100;NOMINAL_LINE;VSN01;1;0.0579;1260;1245.42;0.99;;;;;;;;;;;;;;;;;;;VEM03;1;0;0.1323;0.1289;0.97;;;;;;;;;;;;;VWE01;1;0;0.5;0.5;1
STD;SR11;L-MLCF-OMG;;L-MLCF-BULK;45;45;SECONDARY_LINE;VSN01;1;0.062;1260;1245.18;0.99;;;;;;;;;;;;;;;;;;;VEM03;1;0;0.25;0.17;0.67;;;;;;;;;;;;;VWE01;1;0;0.67;0.67;1
STD;SR09;L-MLCG-OMG;;L-MLCG-BULK;100;100;NOMINAL_LINE;VSN01;1;0.0579;1260;1245.42;0.99;;;;;;;;;;;;;;;;;;;VEM03;1;0;0.1168;0.1155;0.99;;;;;;;;;;;;;VWE01;1;0;0.5;0.5;1
STD;SR11;L-MLCG-OMG;;L-MLCG-BULK;45;45;SECONDARY_LINE;VSN01;1;0.062;1260;1245.18;0.99;;;;;;;;;;;;;;;;;;;VEM03;1;0;0.25;0.17;0.67;;;;;;;;;;;;;VWE01;1;0;0.67;0.67;1
STD;SR09;L-MLCH-OMG;;L-MLCH-BULK;100;100;NOMINAL_LINE;VSN01;1;0.0579;1260;1245.42;0.99;;;;;;;;;;;;;;;;;;;VEM03;1;0;0.1046;0.1035;0.99;;;;;;;;;;;;;VWE01;1;0;0.5;0.5;1
STD;SR11;L-MLCH-OMG;;L-MLCH-BULK;45;45;SECONDARY_LINE;VSN01;1;0.062;1260;1245.18;0.99;;;;;;;;;;;;;;;;;;;VEM03;1;0;0.25;0.17;0.67;;;;;;;;;;;;;VWE01;1;0;0.67;0.67;1
STD;SR09;L-MLCI-OMG;;L-MLCI-BULK;100;100;NOMINAL_LINE;VSN01;1;0.0579;1260;1245.42;0.99;;;;;;;;;;;;;;;;;;;VEM03;1;0;0.0947;0.0938;0.99;;;;;;;;;;;;;VWE01;1;0;0.5;0.5;1
STD;SR11;L-MLCI-OMG;;L-MLCI-BULK;45;45;SECONDARY_LINE;VSN01;1;0.062;1260;1245.18;0.99;;;;;;;;;;;;;;;;;;;VEM03;1;0;0.25;0.17;0.67;;;;;;;;;;;;;VWE01;1;0;0.67;0.67;1
STD;SR09;L-MLCJ-OMG;;L-MLCJ-BULK;100;100;NOMINAL_LINE;VSN01;1;0.0579;1260;1245.42;0.99;;;;;;;;;;;;;;;;;;;VEM03;1;0;0.1046;0.0938;0.9;;;;;;;;;;;;;VWE01;1;0;0.5;0.5;1
STD;SR11;L-MLCJ-OMG;;L-MLCJ-BULK;45;45;SECONDARY_LINE;VSN01;1;0.062;1260;1245.18;0.99;;;;;;;;;;;;;;;;;;;VEM03;1;0;0.25;0.17;0.67;;;;;;;;;;;;;VWE01;1;0;0.67;0.67;1
STD;SR09;L-MLCK-OMG;;L-MLCK-BULK;100;100;NOMINAL_LINE;VSN01;1;0.0579;1260;1245.42;0.99;;;;;;;;;;;;;;;;;;;VEM03;1;0;0.0947;0.088;0.93;;;;;;;;;;;;;VWE01;1;0;0.5;0.5;1
STD;SR11;L-MLCK-OMG;;L-MLCK-BULK;45;45;SECONDARY_LINE;VSN01;1;0.062;1260;1245.18;0.99;;;;;;;;;;;;;;;;;;;VEM03;1;0;0.25;0.17;0.67;;;;;;;;;;;;;VWE01;1;0;0.67;0.67;1
STD;SR09;L-MLCL-OMG;;L-MLCL-BULK;100;100;NOMINAL_LINE;VSN01;1;0.0579;1260;1245.42;0.99;;;;;;;;;;;;;;;;;;;VEM03;1;0;0.1046;0.0975;0.93;;;;;;;;;;;;;VWE01;1;0;0.5;0.5;1
STD;SR11;L-MLCL-OMG;;L-MLCL-BULK;45;45;SECONDARY_LINE;VSN01;1;0.062;1260;1245.18;0.99;;;;;;;;;;;;;;;;;;;VEM03;1;0;0.25;0.17;0.67;;;;;;;;;;;;;VWE01;1;0;0.67;0.67;1
STD;SR09;L-MLCM-OMG;;L-MLCM-BULK;100;100;NOMINAL_LINE;VSN01;1;0.0579;1260;1245.42;0.99;;;;;;;;;;;;;;;;;;;VEM03;1;0;0.1046;0.1004;0.96;;;;;;;;;;;;;VWE01;1;0;0.5;0.5;1
STD;SR11;L-MLCM-OMG;;L-MLCM-BULK;200;200;SECONDARY_LINE;VSN01;1;0.0697;1260;1252.45;0.99;;;;;;;;;;;;;;;;;;;SVB05;1;0;0.17;0.11;0.63;;;;;;;;;;;;;VWE01;1;0;0.5;0.5;1
STD;SR09;L-MLCN-OMG;;L-MLCN-BULK;100;100;NOMINAL_LINE;VSN01;1;0.0579;1260;1216.71;0.97;;;;;;;;;;;;;;;;;;;VEM03;1;0;0.1046;0.0994;0.95;;;;;;;;;;;;;VWE01;1;0;0.5;0.5;1
STD;SR11;L-MLCN-OMG;;L-MLCN-BULK;200;200;SECONDARY_LINE;VSN01;1;0.0697;1260;1252.45;0.99;;;;;;;;;;;;;;;;;;;SVB05;1;0;0.17;0.11;0.63;;;;;;;;;;;;;VWE01;1;0;0.5;0.5;1
STD;SR09;L-MLCO-OMG;;L-MLCO-BULK;100;100;NOMINAL_LINE;VSN01;1;0.0579;1260;1245.42;0.99;;;;;;;;;;;;;;;;;;;VEM03;1;0;0.1046;0.0975;0.93;;;;;;;;;;;;;VWE01;1;0;0.5;0.5;1
STD;SR11;L-MLCO-OMG;;L-MLCO-BULK;200;200;SECONDARY_LINE;VSN01;1;0.0697;1260;1252.45;0.99;;;;;;;;;;;;;;;;;;;SVB05;1;0;0.17;0.11;0.63;;;;;;;;;;;;;VWE01;1;0;0.5;0.5;1
STD;SR09;L-NLCA-EM;;L-NLCA-BULK;80;80;NOMINAL_LINE;BTP03;1;0.0442;1800;1753.56;0.97;;;;;;;;;;;;;;;;;;;SVB04;1;0;0.1;0.0769;0.77;SRM08;1;0;0.2174;0.2174;1;SPM09D;1;0;0.5;0.5;1;SWE01;1;0;0.6742;0.6742;1
STD;SR09;L-NLCALE1-EM;;L-NLCALE1-BULK;45;45;NOMINAL_LINE;LIP18;1;0.1072;1080;1018.4;0.94;;;;;;;;;;;;;;;;;;;SVB02;1;0;0.1111;0.0862;0.78;SRM07;1;0;0.5556;0.5556;1;SPM07D;1;0;1;1;1;SWE01;1;0;0.6667;0.6667;1
STD;SR09;L-NLCALE1-EM;;L-NLCALE1-BULK;80;80;SECONDARY_LINE;BTP03;1;0.0442;1800;1753.56;0.97;;;;;;;;;;;;;;;;;;;SVB04;1;0;0.1;0.0769;0.77;SRM08;1;0;0.2174;0.2174;1;SPM09D;1;0;0.5;0.5;1;SWE01;1;0;0.6742;0.6742;1
STD;SR09;L-NLCB-EM;;L-NLCB-BULK;80;80;NOMINAL_LINE;BTP03;1;0.2354;1800;1753.56;0.97;;;;;;;;;;;;;;;;;;;SVB04;1;0;0.1;0.0769;0.77;SRM08;1;0;0.2174;0.2174;1;SPM09D;1;0;0.5;0.5;1;SWE01;1;0;0.6742;0.6742;1
STD;SR09;L-NLCBLE2-EM;;L-NLCBLE2-BULK;80;80;NOMINAL_LINE;BTP03;1;0.2354;1800;1753.56;0.97;;;;;;;;;;;;;;;;;;;SVB04;1;0;0.1;0.0769;0.77;SRM08;1;0;0.2174;0.2174;1;SPM09D;1;0;0.5;0.5;1;SWE01;1;0;0.6742;0.6742;1
STD;SR09;L-NLCC-EM;;L-NLCC-BULK;200;200;NOMINAL_LINE;BTP04;1;0.028;2160;2107.32;0.98;;;;;;;;;;;;;;;;;;;SVB05;1;0;0.1;0.0769;0.77;SRM08;1;0;0.2174;0.2174;1;SPM09D;1;0;0.5;0.5;1;SWE01;1;0;0.6742;0.6742;1
STD;SR09;L-NLCC-EM;;L-NLCC-BULK;80;80;SECONDARY_LINE;BTP03;1;0.2354;1800;1753.56;0.97;;;;;;;;;;;;;;;;;;;SVB04;1;0;0.1;0.0769;0.77;SRM08;1;0;0.2174;0.2174;1;SPM09D;1;0;0.5;0.5;1;SWE01;1;0;0.6742;0.6742;1
STD;SR09;L-NLCCLE3-EM;;L-NLCCLE3-BULK;80;80;NOMINAL_LINE;BTP03;1;0.2354;1800;1753.56;0.97;;;;;;;;;;;;;;;;;;;SVB04;1;0;0.1;0.0769;0.77;SRM08;1;0;0.2174;0.2174;1;SPM09D;1;0;0.5;0.5;1;SWE01;1;0;0.6742;0.6742;1
STD;SR09;L-NLCD-EM;;L-NLCD-BULK;180;180;NOMINAL_LINE;BTP04;1;0.0226;2160;2101.93;0.97;;;;;;;;;;;;;;;;;;;SVB05;1;0;0.1;0.0769;0.77;SRM08;1;0;0.2174;0.2174;1;SPM09D;1;0;0.5;0.5;1;SWE01;1;0;0.6742;0.6742;1
STD;SR09;L-NLCDLE4-EM;;L-NLCDLE4-BULK;45;45;NOMINAL_LINE;LIP18;1;0.1072;1080;1018.4;0.94;;;;;;;;;;;;;;;;;;;SVB02;1;0;0.1111;0.0862;0.78;SRM07;1;0;0.3333;0.3333;1;SPM07D;1;0;0.6667;0.6667;1;SWE01;1;0;0.6742;0.6742;1
STD;SR09;L-NLCDLE4-EM;;L-NLCDLE4-BULK;80;80;SECONDARY_LINE;BTP03;1;0.2354;1800;1753.56;0.97;;;;;;;;;;;;;;;;;;;SVB04;1;0;0.1;0.0769;0.77;SRM08;1;0;0.2174;0.2174;1;SPM09D;1;0;0.5;0.5;1;SWE01;1;0;0.6742;0.6742;1
STD;SR09;L-NLCE-EM;;L-NLCE-BULK;180;180;NOMINAL_LINE;BTP04;1;0.0226;2160;2101.93;0.97;;;;;;;;;;;;;;;;;;;SVB05;1;0;0.1;0.0769;0.77;SRM08;1;0;0.2174;0.2174;1;SPM09D;1;0;0.5;0.5;1;SWE01;1;0;0.6742;0.6742;1
STD;SR09;L-NLCELE5-EM;;L-NLCELE5-BULK;45;45;NOMINAL_LINE;LIP18;1;0.1072;1080;1018.4;0.94;;;;;;;;;;;;;;;;;;;SVB02;1;0;0.1111;0.0862;0.78;SRM07;1;0;0.5556;0.5556;1;SPM07D;1;0;1;1;1;SWE01;1;0;0.6667;0.6667;1
STD;SR09;L-NLCELE5-EM;;L-NLCELE5-BULK;80;80;SECONDARY_LINE;BTP03;1;0.0442;1800;1753.56;0.97;;;;;;;;;;;;;;;;;;;SVB04;1;0;0.1;0.0769;0.77;SRM08;1;0;0.2174;0.2174;1;SPM09D;1;0;0.5;0.5;1;SWE01;1;0;0.6742;0.6742;1
STD;SR09;L-NLCXCA-EM;;L-NLCXCA-BULK;70;70;SECONDARY_LINE;LIP18;1;0.1206;1260;1203.64;0.96;;;;;;;;;;;;;;;;;;;SVB04;1;0;0.2;0.17;0.83;SRM08;1;0;0.44;0.31;0.69;SPM09D;1;0;1;0.67;0.67;SWE01;1;0;1;1;1
