Process code;Routing type;Item code;Refill code;Bulk code;Bulk size;Bulk size_FM;Priority;Filling/Packing line code;Filling/Packing ALT.;Filling/Packing loss rate;Filling/Packing production rate;Filling/Packing production rate with change over;Efficiency of Filling/Packing;Filling code;Filling ALT.;Filling loss rate;Filling production rate;Filling production rate with change over;Efficiency of Filling;Labelling code;Labelling ALT.;Labelling loss rate;Labelling production rate;Labelling production rate with change over;Efficiency of labelling;Mixing code;Mixing ALT.;Mixing loss rate;Mixing production rate;Mixing production rate with change over;Efficiency of mixing;Milling code;Milling ALT.;Milling loss rate;Milling production rate;Milling production rate with change over;Efficiency of milling;Premix code;Premix ALT.;Premix loss rate;Premix production rate;Premix production rate with change over;Efficiency of premix;Weighing code;Weighing ALT.;Weighing loss rate;Weighing production rate;Weighing production rate with change over;Efficiency of weighing;flag item;flag bulk;flag refill
STD;LR20;F-LLF03-W;;F-LLF03-BULK;1000;1000;SECONDARY_LINE;BLP02;1;0;1320;1248.19;0.95;TUP06;1;0.0594;1320;1248.19;0.95;;;;;;;LVL02;1;0;0.08;0.07;0.8;LRM01;1;0;0.08;0.07;0.86;LMX01A;1;0;0.25;0.18;0.73;LWE01;1;0;0.4;0.4;1;Pc(s);g;
STD;LR20;F-LLF04-W;;F-LLF04-BULK;300;300;SECONDARY_LINE;BLP02;1;0;1320;1235.85;0.94;TUP06;1;0.1018;1320;1235.85;0.94;;;;;;;LVL01;1;0;0.08;0.07;0.8;LRM01;1;0;0.17;0.13;0.75;LMX01A;1;0;0.33;0.22;0.67;LWE01;1;0;0.4;0.4;1;Pc(s);g;
STD;LR20;F-LLF04-W;;F-LLF04-BULK;600;600;NOMINAL_LINE;BLP02;1;0;1320;1235.85;0.94;TUP06;1;0.1113;1320;1235.85;0.94;;;;;;;LVL02;1;0;0.13;0.1;0.76;LRM01;1;0;0.13;0.11;0.83;LMX01A;1;0;0.4;0.29;0.71;LWE01;1;0;1;1;1;Pc(s);g;
STD;LR20;F-LLF04-W;;F-LLF04-BULK;1000;1000;SECONDARY_LINE;BLP02;1;0;1320;1248.19;0.95;TUP06;1;0.0534;1320;1248.19;0.95;;;;;;;LVL02;1;0;0.08;0.07;0.8;LRM01;1;0;0.08;0.07;0.86;LMX01A;1;0;0.25;0.18;0.73;LWE01;1;0;0.4;0.4;1;Pc(s);g;
STD;LR10;F-LLFM-W;;F-LLF01-BULK;120;120;NOMINAL_LINE;OSP01;1;0;600;570.34;0.95;TUP08B;1;0.3735;3900;2914.77;0.75;;;;;;;LVL07;1;0;0.14;0.11;0.74;LRM01;1;0;0.17;0.13;0.8;;;;;;;LWE02;1;0;0.67;0.67;1;Pc(s);g;
STD;LR10;F-LLFM2-W;;F-LLF02-BULK;120;120;NOMINAL_LINE;OSP01;1;0;360;351.18;0.98;TUP08B;1;0.2204;3900;3065.57;0.79;;;;;;;LVL07;1;0;0.14;0.11;0.74;LRM01;1;0;0.17;0.13;0.8;;;;;;;LWE02;1;0;0.67;0.67;1;Pc(s);g;
STD;LR20;F-LLFM3-W;;F-LLF03-BULK;240;240;SECONDARY_LINE;OSP01;1;0;720;694.98;0.97;TUP08B;1;0.1801;720;694.98;0.97;;;;;;;LVL01;1;0;0.17;0.11;0.67;LRM01;1;0;0.23;0.18;0.77;LMX01A;1;0;0.5;0.3;0.61;LWE01;1;0;1.94;1.94;1;Pc(s);g;
STD;LR20;F-LLFM3-W;;F-LLF03-BULK;300;300;SECONDARY_LINE;OSP01;1;0;600;584.23;0.97;TUP08B;1;0.2712;600;584.23;0.97;;;;;;;LVL01;1;0;0.1;0.08;0.8;LRM01;1;0;0.17;0.13;0.8;LMX01A;1;0;0.33;0.23;0.7;LWE01;1;0;0.67;0.67;1;Pc(s);g;
STD;LR20;F-LLFM3-W;;F-LLF03-BULK;500;500;NOMINAL_LINE;OSP01;1;0;600;589.19;0.98;TUP08B;1;0.142;600;589.19;0.98;;;;;;;LVL01;1;0;0.13;0.09;0.73;LRM01;1;0;0.29;0.21;0.73;LMX01A;1;0;0.67;0.36;0.54;LWE01;1;0;1.88;1.88;1;Pc(s);g;
STD;LR20;F-LLFM4-W;;F-LLF04-BULK;120;120;NOMINAL_LINE;OSP01;1;0;720;681.82;0.95;TUP08B;1;0.2927;3900;2992.32;0.77;;;;;;;LVL07;1;0;0.17;0.11;0.67;LRM01;1;0;0.23;0.18;0.77;LMX01A;1;0;0.5;0.3;0.61;LWE01;1;0;1.94;1.94;1;Pc(s);g;
STD;LR10;F-LLFM4-W;;F-LLF04-BULK;180;180;SECONDARY_LINE;OSP01;1;0;360;354.53;0.98;TUP08B;1;0.1445;3900;3341.38;0.86;;;;;;;LVL07;1;0;0.14;0.11;0.74;LRM01;1;0;0.25;0.18;0.73;;;;;;;LWE02;1;0;1;1;1;Pc(s);g;
STD;LR20;F-LLFM4-W;;F-LLF04-BULK;200;200;SECONDARY_LINE;OSP01;1;0;600;585.8;0.98;TUP08B;1;0.1829;3900;3369.22;0.86;;;;;;;LVL07;1;0;0.17;0.11;0.67;LRM01;1;0;0.33;0.23;0.7;LMX01A;1;0;0.64;0.35;0.55;LWE01;1;0;1.94;1.94;1;Pc(s);g;
STD;LR04;F-LPWC21-MO33ML;;F-LPWC21-BULK;30;30;SECONDARY_LINE;BOP10;1;0.34;900;257.14;0.29;;;;;;;;;;;;;LVL04;1;0;0.14;0.11;0.74;LRM01;1;0;0.33;0.22;0.67;;;;;;;LWE02;1;0;1;1;1;Pc(s);g;
STD;LR04;F-LPWC21-MO33ML;;F-LPWC21-BULK;45;45;SECONDARY_LINE;BOP10;1;0.3033;900;257.14;0.29;;;;;;;;;;;;;LSVB02;1;0;0.1;0.08;0.83;LSRM06;1;0;0.33;0.22;0.67;;;;;;;LWE01;1;0;0.67;0.67;1;Pc(s);g;
STD;LR05;F-LPWC21-MO33ML;;F-LPWC21-BULK;90;90;SECONDARY_LINE;BOP10;1;0.098;900;257.14;0.29;;;;;;;;;;;;;LSVB03;1;0;0.17;0.13;0.8;LSRM06;1;0;0.67;0.48;0.71;LSPM09;1;0;1;0.83;0.83;LWE02;1;0;1;1;1;Pc(s);g;
STD;LR04;F-LPWC21-MO33ML;;F-LPWC21-BULK;240;240;NOMINAL_LINE;BOP10;1;0.0664;900;699.2;0.78;;;;;;;;;;;;;LVL01;1;0;0.11;0.09;0.82;LRM01;1;0;0.14;0.12;0.82;;;;;;;LWE01;1;0;0.86;0.86;1;Pc(s);g;
STD;LR04;F-LPWC21-MO33ML;;F-LPWC21-BULK;240;240;SECONDARY_LINE;BOP10;1;0.0664;900;699.2;0.78;;;;;;;;;;;;;LVL01;1;0;0.11;0.09;0.82;LRM02;1;0;0.14;0.12;0.82;;;;;;;LWE01;1;0;0.86;0.86;1;Pc(s);g;
STD;LR04;F-LPWC41-MO;;F-LPWC41-BULK;50;50;SECONDARY_LINE;BOP10;1;0;1200;580.65;0.48;;;;;;;;;;;;;LVL05;1;0;0.14;0.11;0.74;LRM01;1;0;0.4;0.25;0.63;;;;;;;LWE01;1;0;0.8;0.8;1;Pc(s);g;
STD;LR05;F-LPWC41-MO;;F-LPWC41-BULK;90;90;NOMINAL_LINE;BOP10;1;0;1200;580.65;0.48;;;;;;;;;;;;;LSVB03;1;0;0.17;0.13;0.8;LSRM06;1;0;0.67;0.48;0.71;LSPM09;1;0;1;0.83;0.83;LWE02;1;0;0.67;0.67;1;Pc(s);g;
STD;LR04;F-LPWC41-MO;;F-LPWC41-BULK;120;120;SECONDARY_LINE;BOP10;1;0;1200;638.6;0.53;;;;;;;;;;;;;LVL07;1;0;0.14;0.1;0.7;LRM01;1;0;0.17;0.13;0.8;;;;;;;LWE02;1;0;0.86;0.86;1;Pc(s);g;
STD;LR04;F-LPWC41-MO;;F-LPWC41-BULK;240;240;SECONDARY_LINE;BOP10;1;0;1200;638.6;0.53;;;;;;;;;;;;;LVL01;1;0;0.11;0.09;0.82;LRM01;1;0;0.14;0.12;0.82;;;;;;;LWE02;1;0;0.5;0.5;1;Pc(s);g;
STD;LR04;F-LPWC62-MO33ML;;F-LPWC62-BULK;30;30;NOMINAL_LINE;BOP10;1;0.395;900;241.46;0.27;;;;;;;;;;;;;LVL04;1;0;0.11;0.06;0.53;LRM01;1;0;0.33;0.33;1;;;;;;;LWE02;1;0;0.86;0.86;1;Pc(s);g;
STD;LR04;F-LPWC62-MO33ML;;F-LPWC62-BULK;45;45;SECONDARY_LINE;BOP10;1;0.34;900;337.5;0.38;;;;;;;;;;;;;LSVB02;1;0;0.1;0.08;0.83;LSRM06;1;0;0.33;0.22;0.67;;;;;;;LWE02;1;0;0.67;0.67;1;Pc(s);g;
STD;LR04;F-LPWFC31-MO;;F-LPWFC31-BULK;30;30;SECONDARY_LINE;BOP10;1;0;1380;266.32;0.19;;;;;;;;;;;;;LVL04;1;0;0.13;0.1;0.76;LRM01;1;0;0.33;0.22;0.67;;;;;;;LWE02;1;0;1;1;1;Pc(s);g;
STD;LR05;F-LPWFC31-MO;;F-LPWFC31-BULK;90;90;SECONDARY_LINE;BOP10;1;0;1380;924.95;0.67;;;;;;;;;;;;;LSVB03;1;0;0.17;0.13;0.8;LSRM06;1;0;0.67;0.48;0.71;LSPM09;1;0;1;0.83;0.83;LWE02;1;0;1;1;1;Pc(s);g;
STD;LR04;F-LPWFC31-MO;;F-LPWFC31-BULK;120;120;SECONDARY_LINE;BOP10;1;0;1380;924.95;0.67;;;;;;;;;;;;;LVL07;1;0;0.14;0.09;0.64;LRM02;1;0;0.17;0.13;0.75;;;;;;;LWE02;1;0;1.92;1.92;1;Pc(s);g;
STD;LR04;F-LPWFC31-MO;;F-LPWFC31-BULK;240;240;SECONDARY_LINE;BOP10;1;0;1380;924.95;0.67;;;;;;;;;;;;;LVL01;1;0;0.11;0.09;0.82;LRM01;1;0;0.14;0.12;0.82;;;;;;;LWE01;1;0;0.86;0.86;1;Pc(s);g;
STD;LR04;F-LPWFC31-MO;;F-LPWFC31-BULK;240;240;NOMINAL_LINE;BOP10;1;0;1380;924.95;0.67;;;;;;;;;;;;;LVL01;1;0;0.11;0.09;0.82;LRM02;1;0;0.14;0.12;0.82;;;;;;;LWE01;1;0;0.86;0.86;1;Pc(s);g;
STD;LR04;F-LPWFWC51-MO;;F-LPWFWC51-BULK;30;30;NOMINAL_LINE;BOP10;1;0.1838;1380;336.61;0.24;;;;;;;;;;;;;LVL04;1;0;0.14;0.11;0.74;LRM01;1;0;0.33;0.22;0.67;;;;;;;LWE02;1;0;0.8;0.8;1;Pc(s);g;
STD;LR04;F-LPWN10-MO33ML;;F-LPWN10-BULK;30;30;SECONDARY_LINE;BOP10;1;0.3475;1380;266.32;0.19;;;;;;;;;;;;;LVL04;1;0;0.13;0.1;0.76;LRM01;1;0;0.33;0.22;0.67;;;;;;;LWE02;1;0;1;1;1;Pc(s);g;
STD;LR04;F-LPWN10-MO33ML;;F-LPWN10-BULK;50;50;SECONDARY_LINE;BOP10;1;0.3416;1380;924.95;0.67;;;;;;;;;;;;;LVL05;1;0;0.14;0.09;0.64;LRM02;1;0;0.33;0.2;0.6;;;;;;;LWE02;1;0;1.92;1.92;1;Pc(s);g;
STD;LR05;F-LPWN10-MO33ML;;F-LPWN10-BULK;90;90;NOMINAL_LINE;BOP10;1;0.0272;1380;924.95;0.67;;;;;;;;;;;;;LSVB03;1;0;0.17;0.13;0.8;LSRM06;1;0;0.67;0.48;0.71;LSPM09;1;0;1;0.83;0.83;LWE02;1;0;1;1;1;Pc(s);g;
STD;LR04;F-LPWN10-MO33ML;;F-LPWN10-BULK;240;240;SECONDARY_LINE;BOP10;1;0.3067;1380;924.95;0.67;;;;;;;;;;;;;LVL01;1;0;0.11;0.09;0.82;LRM01;1;0;0.14;0.12;0.82;;;;;;;LWE01;1;0;0.86;0.86;1;Pc(s);g;
STD;LR04;F-LPWN10-MO33ML;;F-LPWN10-BULK;240;240;SECONDARY_LINE;BOP10;1;0.3067;1380;924.95;0.67;;;;;;;;;;;;;LVL01;1;0;0.11;0.09;0.82;LRM02;1;0;0.14;0.12;0.82;;;;;;;LWE01;1;0;0.86;0.86;1;Pc(s);g;
STD;LR04;F-LPWN20-MO;;F-LPWN20-BULK;30;30;NOMINAL_LINE;BOP10;1;0;900;343.3;0.38;;;;;;;;;;;;;LVL04;1;0;0.1;0.08;0.83;LRM01;1;0;0.33;0.22;0.67;;;;;;;LWE02;1;0;0.86;0.86;1;Pc(s);g;
STD;LR04;F-LPWN20-MO;;F-LPWN20-BULK;45;45;SECONDARY_LINE;BOP10;1;0;900;343.3;0.38;;;;;;;;;;;;;LSVB02;1;0;0.1;0.08;0.83;LSRM06;1;0;0.33;0.22;0.67;;;;;;;LWE02;1;0;0.67;0.67;1;Pc(s);g;
STD;LR04;F-LPWN30-MO33ML;;F-LPWN30-BULK;45;45;SECONDARY_LINE;BOP10;1;0;900;900;1;;;;;;;;;;;;;LSVB02;1;0;0.1;0.08;0.83;LSRM06;1;0;0.33;0.22;0.67;;;;;;;LWE01;1;0;0.67;0.67;1;Pc(s);g;
STD;LR05;F-LPWN30-MO33ML;;F-LPWN30-BULK;90;90;SECONDARY_LINE;BOP10;1;0;900;900;1;;;;;;;;;;;;;LSVB03;1;0;0.17;0.13;0.8;LSRM06;1;0;0.67;0.48;0.71;LSPM09;1;0;1;0.83;0.83;LWE02;1;0;0.86;0.86;1;Pc(s);g;
STD;LR04;F-LPWN30-MO33ML;;F-LPWN30-BULK;120;120;SECONDARY_LINE;BOP10;1;0;900;900;1;;;;;;;;;;;;;LVL07;1;0;0.1;0.06;0.56;LRM01;1;0;0.17;0.17;1;;;;;;;LWE02;1;0;0.86;0.86;1;Pc(s);g;
STD;LR04;F-LPWN30-MO33ML;;F-LPWN30-BULK;240;240;NOMINAL_LINE;BOP10;1;0;900;900;1;;;;;;;;;;;;;LVL01;1;0;0.11;0.09;0.82;LRM01;1;0;0.14;0.14;1;;;;;;;LWE01;1;0;0.86;0.86;1;Pc(s);g;
STD;LR04;F-LPWN40-MO;;F-LPWN40-BULK;30;30;NOMINAL_LINE;BOP10;1;0.3675;1380;197.14;0.14;;;;;;;;;;;;;LVL04;1;0;0.1;0.08;0.8;LRM01;1;0;0.33;0.22;0.67;;;;;;;LWE02;1;0;1;1;1;Pc(s);g;
STD;LR04;F-LPWN40-MO;;F-LPWN40-BULK;45;45;SECONDARY_LINE;BOP10;1;0.34;900;337.5;0.38;;;;;;;;;;;;;LSVB02;1;0;0.1;0.08;0.83;LSRM06;1;0;0.33;0.22;0.67;;;;;;;LWE02;1;0;0.67;0.67;1;Pc(s);g;
STD;LR04;F-LPWN40-MO;;F-LPWN40-BULK;50;50;SECONDARY_LINE;BOP10;1;0.0978;900;429.12;0.48;;;;;;;;;;;;;LVL05;1;0;0.07;0.06;0.88;LRM01;1;0;0.29;0.29;1;;;;;;;LWE02;1;0;0.33;0.33;1;Pc(s);g;
STD;LR04;F-LPWN50-MO;;F-LPWN50-BULK;30;30;NOMINAL_LINE;BOP10;1;0.098;900;337.5;0.38;;;;;;;;;;;;;LVL04;1;0;0.07;0.04;0.65;LRM01;1;0;0.33;0.33;1;;;;;;;LWE02;1;0;0.86;0.86;1;Pc(s);g;
STD;LR04;F-LPWN50-MO;;F-LPWN50-BULK;45;45;SECONDARY_LINE;BOP10;1;0.34;900;337.5;0.38;;;;;;;;;;;;;LSVB02;1;0;0.1;0.08;0.83;LSRM06;1;0;0.33;0.22;0.67;;;;;;;LWE02;1;0;0.67;0.67;1;Pc(s);g;
STD;LR04;F-LPWW12-MO;;F-LPWW12-BULK;30;30;NOMINAL_LINE;BOP10;1;0;1380;266.32;0.19;;;;;;;;;;;;;LVL04;1;0;0.13;0.1;0.76;LRM01;1;0;0.33;0.22;0.67;;;;;;;LWE02;1;0;1;1;1;Pc(s);g;
STD;LR04;F-LPWW12-MO;;F-LPWW12-BULK;50;50;SECONDARY_LINE;BOP10;1;0;1380;633.18;0.46;;;;;;;;;;;;;LVL05;1;0;0.08;0.06;0.78;LRM02;1;0;0.43;0.23;0.54;;;;;;;LWE02;1;0;0.96;0.96;1;Pc(s);g;
STD;LR05;F-LPWW12-MO;;F-LPWW12-BULK;90;90;SECONDARY_LINE;BOP10;1;0;1380;633.18;0.46;;;;;;;;;;;;;LSVB03;1;0;0.17;0.13;0.8;LSRM06;1;0;0.67;0.48;0.71;LSPM09;1;0;1;0.83;0.83;LWE02;1;0;1;1;1;Pc(s);g;
STD;LR04;F-LPWW21-MO;;F-LPWW21-BULK;30;30;SECONDARY_LINE;BOP10;1;0.395;1380;266.32;0.19;;;;;;;;;;;;;LVL04;1;0;0.14;0.11;0.74;LRM01;1;0;0.33;0.22;0.67;;;;;;;LWE02;1;0;1;1;1;Pc(s);g;
STD;LR04;F-LPWW21-MO;;F-LPWW21-BULK;50;50;NOMINAL_LINE;BOP10;1;0.1902;1380;266.32;0.19;;;;;;;;;;;;;LVL05;1;0;0.1;0.07;0.72;LRM02;1;0;0.29;0.18;0.63;;;;;;;LWE02;1;0;0.7;0.7;1;Pc(s);g;
STD;LR05;F-LPWW21-MO;;F-LPWW21-BULK;90;90;SECONDARY_LINE;BOP10;1;0.3125;1380;266.32;0.19;;;;;;;;;;;;;LSVB03;1;0;0.17;0.13;0.8;LSRM06;1;0;0.67;0.48;0.71;LSPM09;1;0;1;0.83;0.83;LWE02;1;0;0.67;0.67;1;Pc(s);g;
STD;LR05;F-LPWW22-MO33ML;;F-LPWW22-BULK;90;90;SECONDARY_LINE;BOP10;1;0.3125;1380;686.23;0.5;;;;;;;;;;;;;LSVB03;1;0;0.17;0.13;0.8;LSRM06;1;0;0.67;0.48;0.71;LSPM09;1;0;1;0.83;0.83;LWE02;1;0;1;1;1;Pc(s);g;
STD;LR04;F-LPWW22-MO33ML;;F-LPWW22-BULK;120;120;SECONDARY_LINE;BOP10;1;0.3744;1380;686.23;0.5;;;;;;;;;;;;;LVL07;1;0;0.14;0.09;0.64;LRM01;1;0;0.17;0.13;0.8;;;;;;;LWE02;1;0;0.86;0.86;1;Pc(s);g;
STD;LR04;F-LPWW22-MO33ML;;F-LPWW22-BULK;240;240;NOMINAL_LINE;BOP10;1;0.3572;1380;686.23;0.5;;;;;;;;;;;;;LVL01;1;0;0.11;0.09;0.82;LRM01;1;0;0.14;0.12;0.82;;;;;;;LWE01;1;0;0.86;0.86;1;Pc(s);g;
STD;LR04;F-LPWW30-MO;;F-LPWW30-BULK;30;30;NOMINAL_LINE;BOP10;1;0;900;348.98;0.39;;;;;;;;;;;;;LVL04;1;0;0.1;0.08;0.83;LRM01;1;0;0.33;0.22;0.67;;;;;;;LWE02;1;0;0.86;0.86;1;Pc(s);g;
STD;LR04;F-LPWW30-MO;;F-LPWW30-BULK;45;45;SECONDARY_LINE;BOP10;1;0;900;348.98;0.39;;;;;;;;;;;;;LSVB02;1;0;0.1;0.08;0.83;LSRM06;1;0;0.33;0.22;0.67;;;;;;;LWE02;1;0;0.67;0.67;1;Pc(s);g;
STD;LR05;F-LPWW32-MO;;F-LPWW32-BULK;90;90;SECONDARY_LINE;BOP10;1;0;1380;924.95;0.67;;;;;;;;;;;;;LSVB03;1;0;0.17;0.13;0.8;LSRM06;1;0;0.67;0.48;0.71;LSPM09;1;0;1;0.83;0.83;LWE02;1;0;1;1;1;Pc(s);g;
STD;LR04;F-LPWW32-MO;;F-LPWW32-BULK;120;120;SECONDARY_LINE;BOP10;1;0;1380;924.95;0.67;;;;;;;;;;;;;LVL07;1;0;0.14;0.09;0.64;LRM01;1;0;0.17;0.13;0.8;;;;;;;LWE02;1;0;0.86;0.86;1;Pc(s);g;
STD;LR04;F-LPWW32-MO;;F-LPWW32-BULK;150;150;SECONDARY_LINE;BOP10;1;0;1380;924.95;0.67;;;;;;;;;;;;;LVL07;1;0;0.1;0.07;0.72;LRM02;1;0;0.16;0.12;0.76;;;;;;;LWE02;1;0;1.85;1.85;1;Pc(s);g;
STD;LR04;F-LPWW32-MO;;F-LPWW32-BULK;240;240;NOMINAL_LINE;BOP10;1;0;1380;924.95;0.67;;;;;;;;;;;;;LVL01;1;0;0.11;0.09;0.78;LRM01;1;0;0.14;0.12;0.82;;;;;;;LWE01;1;0;0.86;0.86;1;Pc(s);g;
STD;LR05;F-LPWW33-MO33ML;;F-LPWW33-BULK;90;90;SECONDARY_LINE;BOP10;1;0.098;1380;1030.83;0.75;;;;;;;;;;;;;LSVB03;1;0;0.17;0.13;0.8;LSRM06;1;0;0.67;0.48;0.71;LSPM09;1;0;1;0.83;0.83;LWE02;1;0;1;1;1;Pc(s);g;
STD;LR04;F-LPWW33-MO33ML;;F-LPWW33-BULK;240;240;NOMINAL_LINE;BOP10;1;0.0664;1380;1030.83;0.75;;;;;;;;;;;;;LVL01;1;0;0.11;0.09;0.82;LRM01;1;0;0.14;0.12;0.82;;;;;;;LWE01;1;0;0.86;0.86;1;Pc(s);g;
STD;LR04;F-LPWW41-MO33ML;;F-LPWW41-BULK;30;30;SECONDARY_LINE;BOP10;1;0.0485;900;617.57;0.69;;;;;;;;;;;;;LVL04;1;0;0.1;0.08;0.83;LRM01;1;0;0.33;0.33;1;;;;;;;LWE02;1;0;0.86;0.86;1;Pc(s);g;
STD;LR04;F-LPWW41-MO33ML;;F-LPWW41-BULK;45;45;SECONDARY_LINE;BOP10;1;0.2844;900;617.57;0.69;;;;;;;;;;;;;LSVB02;1;0;0.1;0.08;0.83;LSRM06;1;0;0.33;0.22;0.67;;;;;;;LWE02;1;0;0.67;0.67;1;Pc(s);g;
STD;LR05;F-LPWW41-MO33ML;;F-LPWW41-BULK;90;90;SECONDARY_LINE;BOP10;1;0.0485;900;617.57;0.69;;;;;;;;;;;;;LSVB03;1;0;0.17;0.13;0.8;LSRM06;1;0;0.67;0.48;0.71;LSPM09;1;0;1;0.83;0.83;LWE02;1;0;1;1;1;Pc(s);g;
STD;LR04;F-LPWW41-MO33ML;;F-LPWW41-BULK;120;120;NOMINAL_LINE;BOP10;1;0.0485;900;617.57;0.69;;;;;;;;;;;;;LVL07;1;0;0.14;0.09;0.64;LRM01;1;0;0.17;0.13;0.8;;;;;;;LWE02;1;0;0.86;0.86;1;Pc(s);g;
STD;LR04;F-LPWW42-MO33ML;;F-LPWW42-BULK;30;30;SECONDARY_LINE;BOP10;1;0.098;900;559.09;0.62;;;;;;;;;;;;;LVL04;1;0;0.11;0.09;0.82;LRM01;1;0;0.33;0.33;1;;;;;;;LWE02;1;0;0.86;0.86;1;Pc(s);g;
STD;LR04;F-LPWW42-MO33ML;;F-LPWW42-BULK;45;45;SECONDARY_LINE;BOP10;1;0.3217;900;559.09;0.62;;;;;;;;;;;;;LSVB02;1;0;0.1;0.08;0.83;LSRM06;1;0;0.33;0.22;0.67;;;;;;;LWE02;1;0;0.67;0.67;1;Pc(s);g;
STD;LR05;F-LPWW42-MO33ML;;F-LPWW42-BULK;90;90;NOMINAL_LINE;BOP10;1;0.098;900;559.09;0.62;;;;;;;;;;;;;LSVB03;1;0;0.17;0.13;0.8;LSRM06;1;0;0.67;0.48;0.71;LSPM09;1;0;1;0.83;0.83;LWE02;1;0;1;1;1;Pc(s);g;
STD;LR04;F-LPWW50-MO;;F-LPWW50-BULK;30;30;NOMINAL_LINE;BOP10;1;0;1380;336.61;0.24;;;;;;;;;;;;;LVL04;1;0;0.14;0.09;0.64;LRM02;1;0;0.33;0.2;0.6;;;;;;;LWE02;1;0;1.85;1.85;1;Pc(s);g;
STD;LR04;F-LPWW60-MO;;F-LPWW60-BULK;30;30;NOMINAL_LINE;BOP10;1;0;1200;324.73;0.27;;;;;;;;;;;;;LVL04;1;0;0.14;0.11;0.74;LRM01;1;0;0.33;0.22;0.67;;;;;;;LWE02;1;0;0.8;0.8;1;Pc(s);g;
STD;LR15;F-LUC01-MO33ML;;F-LUC01-BULK;120;120;SECONDARY_LINE;BOP10;1;0;900;671.73;0.75;;;;;;;;;;;;;LVL07;1;0;0.1;0.07;0.74;;;;;;;;;;;;;LWE02;1;0;0.6;0.6;1;Pc(s);g;
STD;LR15;F-LUC01-MO33ML;;F-LUC01-BULK;240;240;NOMINAL_LINE;BOP10;1;0.098;900;653.46;0.73;;;;;;;;;;;;;LVL01;1;0;0.08;0.06;0.77;;;;;;;;;;;;;LWE01;1;0;0.6;0.6;1;Pc(s);g;
STD;LR04;F-LUC02-MO33ML;;F-LUC02-BULK;50;50;SECONDARY_LINE;BOP10;1;0.2793;900;379.17;0.42;;;;;;;;;;;;;LVL05;1;0;0.1;0.07;0.74;LRM01;1;0;0.37;0.21;0.57;;;;;;;LWE02;1;0;1;1;1;Pc(s);g;
STD;LR15;F-LUC02-MO33ML;;F-LUC02-BULK;120;120;SECONDARY_LINE;BOP10;1;0.2581;900;469.4;0.52;;;;;;;;;;;;;LVL07;1;0;0.1;0.07;0.74;;;;;;;;;;;;;LWE02;1;0;0.6;0.6;1;Pc(s);g;
STD;LR15;F-LUC02-MO33ML;;F-LUC02-BULK;240;240;NOMINAL_LINE;BOP10;1;0.2053;900;630.16;0.7;;;;;;;;;;;;;LVL01;1;0;0.08;0.06;0.77;;;;;;;;;;;;;LWE02;1;0;0.67;0.67;1;Pc(s);g;
STD;LR05;F-LUC02-MO33ML;;F-LUC02-BULK;240;240;SECONDARY_LINE;BOP10;1;0.2053;900;630.16;0.7;;;;;;;;;;;;;LVB06;1;0;0.08;0.06;0.77;LRM01;1;0;0.2;0.15;0.77;LMX01A;1;0;0.5;0.5;1;LWE02;1;0;0.67;0.67;1;Pc(s);g;
STD;LR15;F-LUC03-MO33ML;;F-LUC03-BULK;200;200;SECONDARY_LINE;BOP10;1;0.1882;900;689.72;0.77;;;;;;;;;;;;;LVL07;1;0;0.1;0.07;0.74;;;;;;;;;;;;;LWE02;1;0;0.6;0.6;1;Pc(s);g;
STD;LR15;F-LUC03-MO33ML;;F-LUC03-BULK;240;240;NOMINAL_LINE;BOP10;1;0.2088;900;629.31;0.7;;;;;;;;;;;;;LVL01;1;0;0.1;0.07;0.74;;;;;;;;;;;;;LWE01;1;0;0.6;0.6;1;Pc(s);g;
STD;LR05;F-LUC03-MO33ML;;F-LUC03-BULK;240;240;SECONDARY_LINE;BOP10;1;0.2053;900;630.16;0.7;;;;;;;;;;;;;LVB06;1;0;0.08;0.06;0.77;LRM01;1;0;0.2;0.15;0.77;LMX01A;1;0;0.5;0.5;1;LWE01;1;0;0.67;0.67;1;Pc(s);g;
STD;LR04;F-LUC04-MO33ML;;F-LUC04-BULK;50;50;NOMINAL_LINE;BOP10;1;0.2793;900;379.17;0.42;;;;;;;;;;;;;LVL05;1;0;0.07;0.06;0.79;LRM01;1;0;0.37;0.21;0.57;;;;;;;LWE02;1;0;0.86;0.86;1;Pc(s);g;
STD;LR15;F-LUC04-MO33ML;;F-LUC04-BULK;150;150;SECONDARY_LINE;BOP10;1;0.2036;900;534.54;0.59;;;;;;;;;;;;;LVL07;1;0;0.08;0.06;0.77;;;;;;;;;;;;;LWE02;1;0;0.67;0.67;1;Pc(s);g;
STD;LR15;F-LUC04-MO33ML;;F-LUC04-BULK;250;250;SECONDARY_LINE;BOP10;1;0.2039;900;638.13;0.71;;;;;;;;;;;;;LVL01;1;0;0.08;0.06;0.77;;;;;;;;;;;;;LWE01;1;0;0.57;0.57;1;Pc(s);g;
STD;LR15;F-LUC05-MO33ML;;F-LUC05-BULK;120;120;SECONDARY_LINE;BOP10;1;0.2581;900;469.4;0.52;;;;;;;;;;;;;LVL07;1;0;0.08;0.06;0.77;;;;;;;;;;;;;LWE02;1;0;0.63;0.63;1;Pc(s);g;
