timestamp,date_correction,coitem,odoo_code,fg_name,snfg,matter_code,matter,qty,line_name,brand,product_status,product_type,due,sub_category,series,date_done,is_done
2023-01-27 07:09,2023-01-17,B-CLCLPD-W,02852,WARDAH COLORFIT MATTIFYING POWDER 43W GOLDEN SAND 15 G,B-CLCLPD-W/I0001,P,POWDER,3696,LPP02,WARDAH,EXISTING,LAUNCH,2023-01-18,FACE MAKE UP,COLORFIT,2023-01-17,1
2023-01-27 07:09,2023-01-18,B-DMCP01-EM,03114,EMINA DAILY MATTE COMPACT POWDER 01 LIGHT 11 G,B-DMCP01-EM/BSI0001,P,POWDER,756,PNP01,EMINA,EXISTING,RELAUNCH,2023-01-18,FACE MAKE UP,DAILY MATTE,2023-01-18,1
2023-01-27 07:09,2023-01-05,B-DMCP01-EM,03114,EMINA DAILY MATTE COMPACT POWDER 01 LIGHT 11 G,B-DMCP01-EM/I0001,P,POWDER,4968,PNP01,EMINA,EXISTING,RELAUNCH,2023-01-06,FACE MAKE UP,DAILY MATTE,2023-01-05,1
2023-01-27 07:09,2023-01-18,B-DMCP01-EM,03114,EMINA DAILY MATTE COMPACT POWDER 01 LIGHT 11 G,B-DMCP01-EM/I0002,P,POWDER,4968,PNP01,EMINA,EXISTING,RELAUNCH,2023-01-18,FACE MAKE UP,DAILY MATTE,2023-01-18,1
2023-01-27 07:09,2023-01-20,B-DMCP01-EM,03114,EMINA DAILY MATTE COMPACT POWDER 01 LIGHT 11 G,B-DMCP01-EM/I0003,P,POWDER,4788,PNP04,EMINA,EXISTING,RELAUNCH,2023-01-21,FACE MAKE UP,DAILY MATTE,2023-01-25,1
2023-01-27 07:09,2023-01-25,B-DMCP01-EM,03114,EMINA DAILY MATTE COMPACT POWDER 01 LIGHT 11 G,B-DMCP01-EM/I0003,P,POWDER,180,PNP04,EMINA,EXISTING,RELAUNCH,2023-01-21,FACE MAKE UP,DAILY MATTE,2023-01-25,1
2023-01-27 07:09,2023-01-19,B-DMCP02-EM,03115,EMINA DAILY MATTE COMPACT POWDER 02 NATURAL 11 G,B-DMCP02-EM/BSI0001,P,POWDER,396,PNP03,EMINA,EXISTING,RELAUNCH,2023-01-19,FACE MAKE UP,DAILY MATTE,2023-01-19,1
2023-01-27 07:09,2023-01-19,B-DMCP02-EM,03115,EMINA DAILY MATTE COMPACT POWDER 02 NATURAL 11 G,B-DMCP02-EM/BSI0002,P,POWDER,504,PNP03,EMINA,EXISTING,RELAUNCH,2023-01-19,FACE MAKE UP,DAILY MATTE,2023-01-19,1
2023-01-27 07:09,2023-01-19,B-DMCP02-EM,03115,EMINA DAILY MATTE COMPACT POWDER 02 NATURAL 11 G,B-DMCP02-EM/I0001,P,POWDER,4968,PNP03,EMINA,EXISTING,RELAUNCH,2023-01-20,FACE MAKE UP,DAILY MATTE,2023-01-19,1
2023-01-27 07:09,2023-01-19,B-DMCP02-EM,03115,EMINA DAILY MATTE COMPACT POWDER 02 NATURAL 11 G,B-DMCP02-EM/I0002,P,POWDER,4968,PNP01,EMINA,EXISTING,RELAUNCH,2023-01-20,FACE MAKE UP,DAILY MATTE,2023-01-19,1
2023-01-27 07:09,2023-01-19,B-DMCP02-EM,03115,EMINA DAILY MATTE COMPACT POWDER 02 NATURAL 11 G,B-DMCP02-EM/I0003,P,POWDER,4860,PCP05,EMINA,EXISTING,RELAUNCH,2023-01-20,FACE MAKE UP,DAILY MATTE,2023-01-20,1
2023-01-27 07:09,2023-01-20,B-DMCP02-EM,03115,EMINA DAILY MATTE COMPACT POWDER 02 NATURAL 11 G,B-DMCP02-EM/I0003,P,POWDER,108,PCP05,EMINA,EXISTING,RELAUNCH,2023-01-20,FACE MAKE UP,DAILY MATTE,2023-01-20,1
2023-01-27 07:09,2023-01-20,B-DMCP02-EM,03115,EMINA DAILY MATTE COMPACT POWDER 02 NATURAL 11 G,B-DMCP02-EM/I0004,P,POWDER,1728,PCP01,EMINA,EXISTING,RELAUNCH,2023-01-21,FACE MAKE UP,DAILY MATTE,,
2023-01-27 07:09,2023-01-21,B-DMCP02-EM,03115,EMINA DAILY MATTE COMPACT POWDER 02 NATURAL 11 G,B-DMCP02-EM/I0004,P,POWDER,2988,PCP01,EMINA,EXISTING,RELAUNCH,2023-01-21,FACE MAKE UP,DAILY MATTE,,
2023-01-27 07:09,2023-01-25,B-DMCP02-EM,03115,EMINA DAILY MATTE COMPACT POWDER 02 NATURAL 11 G,B-DMCP02-EM/I0005,P,POWDER,36,PNP01,EMINA,EXISTING,RELAUNCH,2023-01-23,FACE MAKE UP,DAILY MATTE,2023-01-25,1
2023-01-27 07:09,2023-01-21,B-DMCP02-EM,03115,EMINA DAILY MATTE COMPACT POWDER 02 NATURAL 11 G,B-DMCP02-EM/I0005,P,POWDER,3456,PNP01,EMINA,EXISTING,RELAUNCH,2023-01-23,FACE MAKE UP,DAILY MATTE,2023-01-25,1
2023-01-27 07:09,2023-01-23,B-DMCP02-EM,03115,EMINA DAILY MATTE COMPACT POWDER 02 NATURAL 11 G,B-DMCP02-EM/I0005,P,POWDER,1476,PNP01,EMINA,EXISTING,RELAUNCH,2023-01-23,FACE MAKE UP,DAILY MATTE,2023-01-25,1
2023-01-27 07:09,2023-01-23,B-DMCP02-EM,03115,EMINA DAILY MATTE COMPACT POWDER 02 NATURAL 11 G,B-DMCP02-EM/I0006,P,POWDER,4968,PNP01,EMINA,EXISTING,RELAUNCH,2023-01-23,FACE MAKE UP,DAILY MATTE,2023-01-23,1
2023-01-27 07:09,2023-01-23,B-DMCP02-EM,03115,EMINA DAILY MATTE COMPACT POWDER 02 NATURAL 11 G,B-DMCP02-EM/I0007,P,POWDER,4860,PNP04,EMINA,EXISTING,RELAUNCH,2023-01-24,FACE MAKE UP,DAILY MATTE,2023-01-25,1
2023-01-27 07:09,2023-01-25,B-DMCP02-EM,03115,EMINA DAILY MATTE COMPACT POWDER 02 NATURAL 11 G,B-DMCP02-EM/I0007,P,POWDER,108,PNP04,EMINA,EXISTING,RELAUNCH,2023-01-24,FACE MAKE UP,DAILY MATTE,2023-01-25,1
