date_correction,snfg,fg_name,matter_code,matter,qty_real,qty_theoretical,bulk_loss,reject_retur,sisa_bulk,overfill,loading_unloading_loss,loss,brand,coitem,target,note,line,netto,netto_min,product_status,product_type,timestamp
2022-04-22,FW-PCSRB-KA/H0039,KAHF SKIN ENERGIZING AND BRIGHTENING FACE WASH 100 ML,L,LIQUID,986,986,0,0,0,-69.5,69.5,DOWNSTREAM LOSS,KAHF,FW-PCSRB-KA,,,TUP10,0.10076,0.108,EXISTING,LAUNCH,2022-07-19 07:05
2022-04-22,FW-PCSRB-KA/H0040,KAHF SKIN ENERGIZING AND BRIGHTENING FACE WASH 100 ML,L,LIQUID,982,982,0,0,0,-70.0,70.0,DOWNSTREAM LOSS,KAHF,FW-PCSRB-KA,,,TUP10,0.10072,0.108,EXISTING,LAUNCH,2022-07-19 07:05
2022-04-23,FW-PCSRB-KA/H0041,KAHF SKIN ENERGIZING AND BRIGHTENING FACE WASH 100 ML,L,LIQUID,989,989,0,1.01,0,-70.87,69.86,DOWNSTREAM LOSS,KAHF,FW-PCSRB-KA,,,TUP10,0.10072,0.108,EXISTING,LAUNCH,2022-07-19 07:05
2022-04-23,FW-PCSRB-KA/H0042,KAHF SKIN ENERGIZING AND BRIGHTENING FACE WASH 100 ML,L,LIQUID,988,988,0,0.81,0,-70.54,69.73,DOWNSTREAM LOSS,KAHF,FW-PCSRB-KA,,,TUP10,0.10072,0.108,EXISTING,LAUNCH,2022-07-19 07:05
2022-04-23,FW-PCSRB-KA/H0043,KAHF SKIN ENERGIZING AND BRIGHTENING FACE WASH 100 ML,L,LIQUID,985,985,0,0.3,0,-70.74,70.44,DOWNSTREAM LOSS,KAHF,FW-PCSRB-KA,,,TUP10,0.1008,0.108,EXISTING,LAUNCH,2022-07-19 07:05
2022-04-27,FW-PCSRB-KA/H0044,KAHF SKIN ENERGIZING AND BRIGHTENING FACE WASH 100 ML,L,LIQUID,984,984,0,0,0,-67.39,67.39,DOWNSTREAM LOSS,KAHF,FW-PCSRB-KA,,,TUP03,0.1008,0.108,EXISTING,LAUNCH,2022-07-19 07:05
2022-04-27,FW-PCSRB-KA/H0045,KAHF SKIN ENERGIZING AND BRIGHTENING FACE WASH 100 ML,L,LIQUID,985,985,0,1.51,0,-72.11,70.6,DOWNSTREAM LOSS,KAHF,FW-PCSRB-KA,,,TUP03,0.10076,0.108,EXISTING,LAUNCH,2022-07-19 07:05
2022-04-12,FW-PCSRBSEC-KA/H0020,KAHF SKIN ENERGIZING AND BRIGHTENING FACE WASH WITH STICKER EYE CATCH 100 ML,L,LIQUID,964.37,980,15.63,2.41,0,-29.06,42.28,DOWNSTREAM LOSS,KAHF,FW-PCSRBSEC-KA,,,VMP01,0.10028,0.103396,NEW PRODUCT,LAUNCH,2022-07-19 07:05
2022-04-21,FW-PCSRBSEC-KA/H0021,KAHF SKIN ENERGIZING AND BRIGHTENING FACE WASH WITH STICKER EYE CATCH 100 ML,L,LIQUID,982,982,0,0.6,0,-30.08,29.48,DOWNSTREAM LOSS,KAHF,FW-PCSRBSEC-KA,,,VMP01,0.10028,0.103396,NEW PRODUCT,LAUNCH,2022-07-19 07:05
2022-04-21,FW-PCSRBSEC-KA/H0022,KAHF SKIN ENERGIZING AND BRIGHTENING FACE WASH WITH STICKER EYE CATCH 100 ML,L,LIQUID,964.68,981,16.32,4.01,0,-29.07,41.38,DOWNSTREAM LOSS,KAHF,FW-PCSRBSEC-KA,,,VMP01,0.10028,0.103396,NEW PRODUCT,LAUNCH,2022-07-19 07:05
2022-04-07,FW-PHAS-EM50ML/H0007,EMINA MS. PIMPLE ACNE SOLUTION FACE WASH 50 ML,L,LIQUID,924.43,971,46.57,0,0,19.22,27.35,DOWNSTREAM LOSS,EMINA,FW-PHAS-EM50ML,,,TUP10,0.05228,0.051215,EXISTING,LAUNCH,2022-07-19 07:05
2022-04-07,FW-PHAS-EM50ML/H0008,EMINA MS. PIMPLE ACNE SOLUTION FACE WASH 50 ML,L,LIQUID,955.16,975,19.84,5.94,0,16.88,-2.98,DOWNSTREAM LOSS,EMINA,FW-PHAS-EM50ML,,,TUP10,0.05212,0.051215,EXISTING,LAUNCH,2022-07-19 07:05
2022-04-13,FW-PHAS-EM50ML/H0009,EMINA MS. PIMPLE ACNE SOLUTION FACE WASH 50 ML,L,LIQUID,932.11,977,44.89,2.35,0,16.47,26.07,DOWNSTREAM LOSS,EMINA,FW-PHAS-EM50ML,,,TUP06,0.05212,0.051215,EXISTING,LAUNCH,2022-07-19 07:05
2022-04-13,FW-PHAS-EM50ML/H0010,EMINA MS. PIMPLE ACNE SOLUTION FACE WASH 50 ML,L,LIQUID,944.92,976,31.08,6.81,0,13.75,10.52,DOWNSTREAM LOSS,EMINA,FW-PHAS-EM50ML,,,TUP06,0.05196,0.051215,EXISTING,LAUNCH,2022-07-19 07:05
2022-04-20,FW-PHAS-EM50ML/H0011,EMINA MS. PIMPLE ACNE SOLUTION FACE WASH 50 ML,L,LIQUID,898.82,930,31.18,1.56,0,15.88,13.74,DOWNSTREAM LOSS,EMINA,FW-PHAS-EM50ML,,,TUP09,0.05212,0.051215,EXISTING,LAUNCH,2022-07-19 07:05
2022-04-01,FW-RHMF-W/H0005,WARDAH HYDRA ROSE GEL TO FOAM CLEANSER 100 ML,L,LIQUID,2952,2952,0,0,0,-72.68,72.68,DOWNSTREAM LOSS,WARDAH,FW-RHMF-W,,,TUP01,0.104,0.10658,EXISTING,LAUNCH,2022-07-19 07:05
2022-04-13,FW-RHMF-W/H0006,WARDAH HYDRA ROSE GEL TO FOAM CLEANSER 100 ML,L,LIQUID,2917,2917,0,28.92,0,-81.23,52.31,DOWNSTREAM LOSS,WARDAH,FW-RHMF-W,,,TUP01,0.10364,0.10658,EXISTING,LAUNCH,2022-07-19 07:05
2022-04-22,FW-RHMF-W/H0007,WARDAH HYDRA ROSE GEL TO FOAM CLEANSER 100 ML,L,LIQUID,2957.6,2957.8,0.2,11.61,35.8,-80.48,33.27,DOWNSTREAM LOSS,WARDAH,FW-RHMF-W,,,TUP01,0.10368,0.10658,EXISTING,LAUNCH,2022-07-19 07:05
2022-04-01,FW-RRYAG-W/H0004,WARDAH RENEW YOU FACIAL WASH 100 ML (PC(S)),L,LIQUID,2867.52,2967,99.48,0,0,47.88,51.6,DOWNSTREAM LOSS,WARDAH,FW-RRYAG-W,,,EMP03,0.10472,0.103,NEW PRODUCT,RELAUNCH,2022-07-19 07:05
2022-04-08,FW-RRYAG-W/H0005,WARDAH RENEW YOU FACIAL WASH 100 ML (PC(S)),L,LIQUID,2845.89,2937,91.11,0.1,0,45.31,45.7,DOWNSTREAM LOSS,WARDAH,FW-RRYAG-W,,,BOP01,0.10464,0.103,NEW PRODUCT,RELAUNCH,2022-07-19 07:05
2022-04-12,FW-RRYAG-W/H0006,WARDAH RENEW YOU FACIAL WASH 100 ML (PC(S)),L,LIQUID,2882.97,2971,88.03,2.2,0,47.58,38.25,DOWNSTREAM LOSS,WARDAH,FW-RRYAG-W,,,LQP04,0.1047,0.103,NEW PRODUCT,RELAUNCH,2022-07-19 07:05
2022-04-12,FW-RRYAG-W/H0007,WARDAH RENEW YOU FACIAL WASH 100 ML (PC(S)),L,LIQUID,2879.88,2964,84.12,0,0,-27.96,112.08,DOWNSTREAM LOSS,WARDAH,FW-RRYAG-W,,,LQP04,0.102,0.103,NEW PRODUCT,RELAUNCH,2022-07-19 07:05
2022-04-13,FW-RRYAG-W/H0008,WARDAH RENEW YOU FACIAL WASH 100 ML (PC(S)),L,LIQUID,2870.61,2924,53.39,6.34,0,-21.18,68.23,DOWNSTREAM LOSS,WARDAH,FW-RRYAG-W,,,LTE01,0.10224,0.103,NEW PRODUCT,RELAUNCH,2022-07-19 07:05
2022-04-14,FW-RRYAG-W/H0009,WARDAH RENEW YOU FACIAL WASH 100 ML (PC(S)),L,LIQUID,2855.16,2953,97.84,0,0,-36.59,134.43,DOWNSTREAM LOSS,WARDAH,FW-RRYAG-W,,,BOP01,0.10168,0.103,NEW PRODUCT,RELAUNCH,2022-07-19 07:05
2022-04-18,FW-RRYAG-W/H0010,WARDAH RENEW YOU FACIAL WASH 100 ML (PC(S)),L,LIQUID,2855.16,2949,93.84,18.54,0,47.68,27.62,DOWNSTREAM LOSS,WARDAH,FW-RRYAG-W,,,LTE01,0.10472,0.103,NEW PRODUCT,RELAUNCH,2022-07-19 07:05
2022-04-24,FW-RRYAG-W/H0011,WARDAH RENEW YOU FACIAL WASH 100 ML (PC(S)),L,LIQUID,2827.35,2937,109.65,0,0,0.0,109.65,DOWNSTREAM LOSS,WARDAH,FW-RRYAG-W,,,BOP01,0.103,0.103,NEW PRODUCT,RELAUNCH,2022-07-19 07:05
2022-04-25,FW-RRYAG-W/H0012,WARDAH RENEW YOU FACIAL WASH 100 ML (PC(S)),L,LIQUID,2895.33,2952.4,57.07,3.45,0,44.41,9.21,DOWNSTREAM LOSS,WARDAH,FW-RRYAG-W,,,LTE01,0.10458,0.103,NEW PRODUCT,RELAUNCH,2022-07-19 07:05
2022-04-26,FW-RRYAG-W/H0013,WARDAH RENEW YOU FACIAL WASH 100 ML (PC(S)),L,LIQUID,2802.63,2934,131.37,3.45,0,42.99,84.93,DOWNSTREAM LOSS,WARDAH,FW-RRYAG-W,,,LTE01,0.10458,0.103,NEW PRODUCT,RELAUNCH,2022-07-19 07:05
2022-04-04,FW-RWSABHA-W/H0024,WARDAH CRYSTAL SECRET FOAMING CLEANSER WITH NATURAL AHA+PHA 100 ML,L,LIQUID,2467.8,2938,470.2,8.67,0,429.95,31.58,DOWNSTREAM LOSS,WARDAH,FW-RWSABHA-W,,,TUP01,0.10568,0.09,NEW PRODUCT,RELAUNCH,2022-07-19 07:05
2022-04-05,FW-RWSABHA-W/H0025,WARDAH CRYSTAL SECRET FOAMING CLEANSER WITH NATURAL AHA+PHA 100 ML,L,LIQUID,2473.2,2933,459.8,8.24,0,430.89,20.67,DOWNSTREAM LOSS,WARDAH,FW-RWSABHA-W,,,TUP01,0.10568,0.09,NEW PRODUCT,RELAUNCH,2022-07-19 07:05
2022-04-05,FW-RWSABHA-W/H0026,WARDAH CRYSTAL SECRET FOAMING CLEANSER WITH NATURAL AHA+PHA 100 ML,L,LIQUID,2467.8,2933,465.2,4.12,0,429.95,31.13,DOWNSTREAM LOSS,WARDAH,FW-RWSABHA-W,,,TUP01,0.10568,0.09,NEW PRODUCT,RELAUNCH,2022-07-19 07:05
2022-04-06,FW-RWSABHA-W/H0027,WARDAH CRYSTAL SECRET FOAMING CLEANSER WITH NATURAL AHA+PHA 100 ML,L,LIQUID,2470.5,2919,448.5,4.12,0,431.51,12.87,DOWNSTREAM LOSS,WARDAH,FW-RWSABHA-W,,,TUP01,0.10572,0.09,NEW PRODUCT,RELAUNCH,2022-07-19 07:05
2022-04-06,FW-RWSABHA-W/H0028,WARDAH CRYSTAL SECRET FOAMING CLEANSER WITH NATURAL AHA+PHA 100 ML,L,LIQUID,2467.8,2941,473.2,0,0,429.95,43.25,DOWNSTREAM LOSS,WARDAH,FW-RWSABHA-W,,,TUP01,0.10568,0.09,NEW PRODUCT,RELAUNCH,2022-07-19 07:05
2022-04-14,FW-RWSABHA-W/H0029,WARDAH CRYSTAL SECRET FOAMING CLEANSER WITH NATURAL AHA+PHA 100 ML,L,LIQUID,2430.0,2924,494.0,19.45,0,423.36,51.19,DOWNSTREAM LOSS,WARDAH,FW-RWSABHA-W,,,TUP07,0.10568,0.09,NEW PRODUCT,RELAUNCH,2022-07-19 07:05
2022-04-28,FW-RWSABHA-W/H0030,WARDAH CRYSTAL SECRET FOAMING CLEANSER WITH NATURAL AHA+PHA 100 ML,L,LIQUID,2470.5,2956,485.5,12.15,0,430.42,42.93,DOWNSTREAM LOSS,WARDAH,FW-RWSABHA-W,,,TUP01,0.10568,0.09,NEW PRODUCT,RELAUNCH,2022-07-19 07:05
2022-04-12,FW-SBRDBL-EM/H0001,EMINA SKIN BUDDY BUBBLE UP FACE WASH 60 ML,L,LIQUID,820.37,986,165.63,8.02,0,138.55,19.06,DOWNSTREAM LOSS,EMINA,FW-SBRDBL-EM,,,TUP04,0.06312,0.054,EXISTING,LAUNCH,2022-07-19 07:05
2022-04-25,FW-SBRDBL-EM/H0002,EMINA SKIN BUDDY BUBBLE UP FACE WASH 60 ML,L,LIQUID,804.82,952,147.18,1.83,0,136.52,8.83,DOWNSTREAM LOSS,EMINA,FW-SBRDBL-EM,,,TUP01,0.06316,0.054,EXISTING,LAUNCH,2022-07-19 07:05
2022-04-13,FW-SBRDBL-EM/H0003,EMINA SKIN BUDDY BUBBLE UP FACE WASH 60 ML,L,LIQUID,818.42,987,168.58,0.82,0,137.01,30.75,DOWNSTREAM LOSS,EMINA,FW-SBRDBL-EM,,,TUP04,0.06304,0.054,EXISTING,LAUNCH,2022-07-19 07:05
2022-04-12,FW-SBRDBR-EM/H0007,EMINA SKIN BUDDY DOT BURST FACE WASH 60 ML,L,LIQUID,470.45,572,101.55,6.71,0,75.97,18.87,DOWNSTREAM LOSS,EMINA,FW-SBRDBR-EM,,,TUP04,0.06272,0.054,EXISTING,LAUNCH,2022-07-19 07:05
2022-04-25,FW-SBRDBR-EM/H0008,EMINA SKIN BUDDY DOT BURST FACE WASH 60 ML,L,LIQUID,476.28,580,103.72,0.38,0,77.26,26.08,DOWNSTREAM LOSS,EMINA,FW-SBRDBR-EM,,,TUP04,0.06276,0.054,EXISTING,LAUNCH,2022-07-19 07:05
2022-04-26,HBW-BWN2A-BD/H0019,BIODEF NATURAL PROTECTION MINT + SEA SALT BODY WASH ANTISEPTIK ALAMI POUCH 400 ML,L,LIQUID,912.0,983,71.0,0,0,53.44,17.56,DOWNSTREAM LOSS,BIODEF,HBW-BWN2A-BD,,,EMP02,0.42344,0.4,NEW PRODUCT,LAUNCH,2022-07-19 07:05
2022-04-26,HBW-BWN2A-BD/H0020,BIODEF NATURAL PROTECTION MINT + SEA SALT BODY WASH ANTISEPTIK ALAMI POUCH 400 ML,L,LIQUID,926.4,989,62.6,0,0,50.77,11.83,DOWNSTREAM LOSS,BIODEF,HBW-BWN2A-BD,,,EMP02,0.42192,0.4,NEW PRODUCT,LAUNCH,2022-07-19 07:05
2022-04-27,HBW-BWN2A-BD/H0021,BIODEF NATURAL PROTECTION MINT + SEA SALT BODY WASH ANTISEPTIK ALAMI POUCH 400 ML,L,LIQUID,926.4,990,63.6,0,0,52.71,10.89,DOWNSTREAM LOSS,BIODEF,HBW-BWN2A-BD,,,EMP02,0.42276,0.4,NEW PRODUCT,LAUNCH,2022-07-19 07:05
2022-04-27,HBW-BWN2A-BD/H0022,BIODEF NATURAL PROTECTION MINT + SEA SALT BODY WASH ANTISEPTIK ALAMI POUCH 400 ML,L,LIQUID,926.4,986,59.6,0,0,52.34,7.26,DOWNSTREAM LOSS,BIODEF,HBW-BWN2A-BD,,,EMP02,0.4226,0.4,NEW PRODUCT,LAUNCH,2022-07-19 07:05
2022-04-27,HBW-BWN2A-BD/H0023,BIODEF NATURAL PROTECTION MINT + SEA SALT BODY WASH ANTISEPTIK ALAMI POUCH 400 ML,L,LIQUID,926.4,986,59.6,0,0,50.4,9.2,DOWNSTREAM LOSS,BIODEF,HBW-BWN2A-BD,,,EMP02,0.42176,0.4,NEW PRODUCT,LAUNCH,2022-07-19 07:05
2022-04-27,HBW-BWN2A-BD/H0024,BIODEF NATURAL PROTECTION MINT + SEA SALT BODY WASH ANTISEPTIK ALAMI POUCH 400 ML,L,LIQUID,931.2,990,58.8,0,0,53.45,5.35,DOWNSTREAM LOSS,BIODEF,HBW-BWN2A-BD,,,EMP02,0.42296,0.4,NEW PRODUCT,LAUNCH,2022-07-19 07:05
2022-04-07,HBW-EHB-KA/H0006,KAHF ENERGIZING HAIR AND BODY WASH 200 ML,L,LIQUID,973.07,989,15.93,0,0,2.54,13.39,DOWNSTREAM LOSS,KAHF,HBW-EHB-KA,,,EMP03,0.2074,0.20686,EXISTING,LAUNCH,2022-07-19 07:05
2022-04-07,HBW-EHB-KA/H0007,KAHF ENERGIZING HAIR AND BODY WASH 200 ML,L,LIQUID,973.07,985,11.93,0,0,1.79,10.14,DOWNSTREAM LOSS,KAHF,HBW-EHB-KA,,,EMP07,0.20724,0.20686,EXISTING,LAUNCH,2022-07-19 07:05
2022-04-08,HBW-EHB-KA/H0008,KAHF ENERGIZING HAIR AND BODY WASH 200 ML,L,LIQUID,983.0,986,3.0,0,0,3.9,-0.9,DOWNSTREAM LOSS,KAHF,HBW-EHB-KA,,,EMP03,0.20768,0.20686,EXISTING,LAUNCH,2022-07-19 07:05
2022-04-08,HBW-EHB-KA/H0009,KAHF ENERGIZING HAIR AND BODY WASH 200 ML,L,LIQUID,968.1,981,12.9,0,0,3.84,9.06,DOWNSTREAM LOSS,KAHF,HBW-EHB-KA,,,EMP03,0.20768,0.20686,EXISTING,LAUNCH,2022-07-19 07:05
2022-04-09,HBW-RHB-KA/H0007,KAHF RELAXING HAIR AND BODY WASH 200 ML,L,LIQUID,926.4,983,56.6,0,0,30.39,26.21,DOWNSTREAM LOSS,KAHF,HBW-RHB-KA,,,EMP03,0.20656,0.2,EXISTING,LAUNCH,2022-07-19 07:05
2022-04-16,HBW-RHB-KA/H0008,KAHF RELAXING HAIR AND BODY WASH 200 ML,L,LIQUID,936.0,985,49.0,0,0,31.45,17.55,DOWNSTREAM LOSS,KAHF,HBW-RHB-KA,,,EMP03,0.20672,0.2,EXISTING,LAUNCH,2022-07-19 07:05
2022-04-11,HBW-TBWN3A-BD/H0001,TESTER BIODEF NATURAL PROTECTION MINT + SEA SALT BODY WASH 60 ML,L,LIQUID,127.89,162,34.11,0,0,-5.03,39.14,DOWNSTREAM LOSS,BIODEF,HBW-TBWN3A-BD,,,BOP05,0.06052,0.063,INITIAL,,2022-07-19 07:05
2022-04-08,HBW-TBWN3C-BD/H0002,TESTER BIODEF NATURAL PROTECTION MINT + GREEN TEA BODY WASH 60 ML,L,LIQUID,141.12,166,24.88,0,0,-5.06,29.94,DOWNSTREAM LOSS,BIODEF,HBW-TBWN3C-BD,,,BOP02,0.06074,0.063,INITIAL,,2022-07-19 07:05
2022-04-08,HBW-TBWN3D-BD/H0001,TESTER BIODEF NATURAL PROTECTION MINT + YUZU BODY WASH 60 ML,L,LIQUID,147.74,163,15.26,0,0,-0.66,15.92,DOWNSTREAM LOSS,BIODEF,HBW-TBWN3D-BD,,,BOP06,0.06272,0.063,INITIAL,,2022-07-19 07:05
2022-04-02,HC-HF-W170ML/H0012,WARDAH HAIR FALL TREATMENT CONDITIONER 170 ML (PC(S)),L,LIQUID,911.32,974,62.68,235.17,0,28.67,-201.16,DOWNSTREAM LOSS,WARDAH,HC-HF-W170ML,,,TUP10,0.17292,0.1676455,EXISTING,LAUNCH,2022-07-19 07:05
2022-04-04,HC-HF-W170ML/H0013,WARDAH HAIR FALL TREATMENT CONDITIONER 170 ML (PC(S)),L,LIQUID,911.32,975,63.68,6.58,0,29.76,27.34,DOWNSTREAM LOSS,WARDAH,HC-HF-W170ML,,,TUP10,0.17312,0.1676455,EXISTING,LAUNCH,2022-07-19 07:05
2022-04-04,HC-HF-W170ML/H0014,WARDAH HAIR FALL TREATMENT CONDITIONER 170 ML (PC(S)),L,LIQUID,953.57,978,24.43,2.08,0,31.37,-9.02,DOWNSTREAM LOSS,WARDAH,HC-HF-W170ML,,,TUP10,0.17316,0.1676455,EXISTING,LAUNCH,2022-07-19 07:05
2022-04-18,HC-HF-W170ML/H0015,WARDAH HAIR FALL TREATMENT CONDITIONER 170 ML (PC(S)),L,LIQUID,914.34,971,56.66,3.64,0,31.39,21.63,DOWNSTREAM LOSS,WARDAH,HC-HF-W170ML,,,TUP10,0.1734,0.1676455,EXISTING,LAUNCH,2022-07-19 07:05
2022-04-25,HC-HF-W170ML/H0016,WARDAH HAIR FALL TREATMENT CONDITIONER 170 ML (PC(S)),L,LIQUID,911.32,972,60.68,7.78,0,28.89,24.01,DOWNSTREAM LOSS,WARDAH,HC-HF-W170ML,,,TUP10,0.17296,0.1676455,EXISTING,LAUNCH,2022-07-19 07:05
2022-04-25,HC-HF-W170ML/H0017,WARDAH HAIR FALL TREATMENT CONDITIONER 170 ML (PC(S)),L,LIQUID,920.37,980,59.63,7.44,0,30.06,22.13,DOWNSTREAM LOSS,WARDAH,HC-HF-W170ML,,,TUP10,0.17312,0.1676455,EXISTING,LAUNCH,2022-07-19 07:05
2022-04-04,HC-NS-W170ML/H0006,WARDAH NUTRI SHINE CONDITIONER 170 ML (PC(S)),L,LIQUID,915.11,978,62.89,12.72,0,31.84,18.33,DOWNSTREAM LOSS,WARDAH,HC-NS-W170ML,,,TUP10,0.1742,0.1683425,EXISTING,LAUNCH,2022-07-19 07:05
2022-04-18,HC-NS-W170ML/H0007,WARDAH NUTRI SHINE CONDITIONER 170 ML (PC(S)),L,LIQUID,918.14,975,56.86,3.14,0,31.95,21.77,DOWNSTREAM LOSS,WARDAH,HC-NS-W170ML,,,TUP10,0.1742,0.1683425,EXISTING,LAUNCH,2022-07-19 07:05
2022-04-25,HC-NS-W170ML/H0008,WARDAH NUTRI SHINE CONDITIONER 170 ML (PC(S)),L,LIQUID,930.26,980,49.74,0,0,32.15,17.59,DOWNSTREAM LOSS,WARDAH,HC-NS-W170ML,,,TUP10,0.17416,0.1683425,EXISTING,LAUNCH,2022-07-19 07:05
2022-04-18,HC-P1A2-P200/H0004,PUTRI PURE CLEAN HAIR CONDITIONER APPLE 200 ML (PC(S)),L,LIQUID,529.92,589,59.08,0.0,14.13,41.93,3.02,DOWNSTREAM LOSS,PUTRI,HC-P1A2-P200,,,EMP03,0.19856,0.184,EXISTING,LAUNCH,2022-07-19 07:05
2022-04-26,HC-P1A2-P200/H0005,PUTRI PURE CLEAN HAIR CONDITIONER APPLE 200 ML (PC(S)),L,LIQUID,525.5,597,71.5,0.0,23.29,39.41,8.8,DOWNSTREAM LOSS,PUTRI,HC-P1A2-P200,,,BOP09,0.1978,0.184,EXISTING,LAUNCH,2022-07-19 07:05
2022-04-28,HC-P1F-P200/H0006,PUTRI PURE CLEAN HAIR CONDITIONER FLORAL 200 ML (PC(S)),L,LIQUID,242.88,292,49.12,0.0,24.64,11.7,12.78,DOWNSTREAM LOSS,PUTRI,HC-P1F-P200,,,BOP09,0.19286,0.184,EXISTING,LAUNCH,2022-07-19 07:05
2022-04-09,HM-P1P-P720/H0001,PUTRI PLATINUM HAIR MASK 720 ML (PC(S)),L,LIQUID,228.61,273,44.39,0.0,24.49,6.93,12.97,DOWNSTREAM LOSS,PUTRI,HM-P1P-P720,,,EMP03,0.727,0.7056,EXISTING,LAUNCH,2022-07-19 07:05
2022-04-14,HM-P1SPA-P720/H0001,PUTRI SPA SERIES HAIR MASK 720 ML (PC(S)),L,LIQUID,270.86,287,16.14,0.0,7.15,-0.4,9.39,DOWNSTREAM LOSS,PUTRI,HM-P1SPA-P720,,,EMP15,0.683,0.684,EXISTING,LAUNCH,2022-07-19 07:05
2022-04-16,HT-P1G-P200/H0011,"HAIR TONIC GINSENG, 200 ML",L,LIQUID,988,988,0,0,0,-32.05,32.05,DOWNSTREAM LOSS,PUTRI,HT-P1G-P200,,,EMP02,0.18756,0.1938,EXISTING,LAUNCH,2022-07-19 07:05
2022-04-22,HT-P1G-P200/H0012,"HAIR TONIC GINSENG, 200 ML",L,LIQUID,990.8,990.8,0.0,0,0,-36.16,36.16,DOWNSTREAM LOSS,PUTRI,HT-P1G-P200,,,EMP15,0.18692,0.1938,EXISTING,LAUNCH,2022-07-19 07:05
2022-04-21,HT-P1G-P450/H0009,"HAIR TONIC GINSENG, 450 ML",L,LIQUID,973,973,0,0,0,-63.87,63.87,DOWNSTREAM LOSS,PUTRI,HT-P1G-P450,,,EMP15,0.42154,0.45,EXISTING,LAUNCH,2022-07-19 07:05
2022-04-21,HT-P1G-P450/H0010,"HAIR TONIC GINSENG, 450 ML",L,LIQUID,989.6,989.6,0.0,0,0,0.0,0.0,DOWNSTREAM LOSS,PUTRI,HT-P1G-P450,,,EMP02,0.45,0.45,EXISTING,LAUNCH,2022-07-19 07:05
2022-04-02,HT-P1G1-P2/H0017,"HAIR TONIC NORMAL TO OILY HAIR (GREEN), 2 L",L,LIQUID,990,990,0,0,0,-28.37,28.37,DOWNSTREAM LOSS,PUTRI,HT-P1G1-P2,,,EMP03,1.883,1.93798,EXISTING,LAUNCH,2022-07-19 07:05
2022-04-07,HT-P1G1-P2/H0018,"HAIR TONIC NORMAL TO OILY HAIR (GREEN), 2 L",L,LIQUID,989,989,0,0,0,32.0,-32.0,DOWNSTREAM LOSS,PUTRI,HT-P1G1-P2,,,EMP02,2.0,1.93798,EXISTING,LAUNCH,2022-07-19 07:05
2022-04-07,HT-P1G1-P2/H0019,"HAIR TONIC NORMAL TO OILY HAIR (GREEN), 2 L",L,LIQUID,987,987,0,0,0,32.19,-32.19,DOWNSTREAM LOSS,PUTRI,HT-P1G1-P2,,,EMP02,2.0,1.93798,EXISTING,LAUNCH,2022-07-19 07:05
2022-04-15,HT-P1G1-P2/H0020,"HAIR TONIC NORMAL TO OILY HAIR (GREEN), 2 L",L,LIQUID,990,990,0,0,0,-36.6,36.6,DOWNSTREAM LOSS,PUTRI,HT-P1G1-P2,,,EMP16,1.86746,1.93798,EXISTING,LAUNCH,2022-07-19 07:05
2022-04-27,HT-P1G1-P2/H0021,"HAIR TONIC NORMAL TO OILY HAIR (GREEN), 2 L",L,LIQUID,991,991,0,0,0,-24.9,24.9,DOWNSTREAM LOSS,PUTRI,HT-P1G1-P2,,,EMP15,1.89,1.93798,EXISTING,LAUNCH,2022-07-19 07:05
2022-04-13,HT-P1G1-P200/H0018,"HAIR TONIC NORMAL TO OILY HAIR (GREEN), 200 ML",L,LIQUID,989,989,0,0,0,-44.25,44.25,DOWNSTREAM LOSS,PUTRI,HT-P1G1-P200,,,BOP09,0.18542,0.1938,EXISTING,LAUNCH,2022-07-19 07:05
2022-04-21,HT-P1G1-P200/H0019,"HAIR TONIC NORMAL TO OILY HAIR (GREEN), 200 ML",L,LIQUID,990,990,0,0,0,-36.15,36.15,DOWNSTREAM LOSS,PUTRI,HT-P1G1-P200,,,EMP15,0.18676,0.1938,EXISTING,LAUNCH,2022-07-19 07:05
2022-04-19,HT-P1G1-P200/H0020,"HAIR TONIC NORMAL TO OILY HAIR (GREEN), 200 ML",L,LIQUID,969.4,969.4,0.0,0,0,-36.63,36.63,DOWNSTREAM LOSS,PUTRI,HT-P1G1-P200,,,BOP09,0.1866,0.1938,EXISTING,LAUNCH,2022-07-19 07:05
2022-04-01,HT-P1G1-P450/H0015,"HAIR TONIC NORMAL TO OILY HAIR (GREEN), 450 ML",L,LIQUID,985,985,0,0,0,-74.18,74.18,DOWNSTREAM LOSS,PUTRI,HT-P1G1-P450,,,EMP02,0.42252,0.45454999995,EXISTING,LAUNCH,2022-07-19 07:05
2022-04-26,HT-P1G1-P450/H0016,"HAIR TONIC NORMAL TO OILY HAIR (GREEN), 450 ML",L,LIQUID,990,990,0,0,0,-71.05,71.05,DOWNSTREAM LOSS,PUTRI,HT-P1G1-P450,,,JAP03,0.42272,0.45454999995,EXISTING,LAUNCH,2022-07-19 07:05
2022-04-28,HT-P1G1-P450/H0017,"HAIR TONIC NORMAL TO OILY HAIR (GREEN), 450 ML",L,LIQUID,976,976,0,0,0,-78.41,78.41,DOWNSTREAM LOSS,PUTRI,HT-P1G1-P450,,,BOP09,0.41942,0.45454999995,EXISTING,LAUNCH,2022-07-19 07:05
